custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688055_1208153501_glm4_dewrap_join_chunk_0001,688055,龙腾光电,1,142,2.0,"龙腾光电是国内知名的TFT-LCD制造商，专注于中小尺寸显示领域，产品应用于笔记本电脑、手机、车载和工控显示系统。公司2019年笔电面板出货量全球第六，车载显示面板全球第八，智能手机面板全球第九。公司拥有国家企业技术中心等科研平台，自主研发HVA宽窄视角防窥技术、金属网格On-cell触控技术等先进技术，获得1,748项授权专利。公司已与惠普、联想等知名企业形成良好合作关系，为惠普供应的笔记本电脑面板采用全球首创的HVA技术，2018年销量超百万台。报告期内，公司主营业务收入中笔电面板占比55.20%，手机面板占比24.02%，车载和工控面板占比17.02%。",144,2.441860465116279,"龙腾光电主要从事TFT-LCD研发、生产与销售，产品应用于笔记本电脑、手机、车载和工控显示等领域，2019年笔电、车载、智能手机面板出货量分别位列全球第六、第八、第九。公司建有国家企业技术中心等科研平台，自主研发HVA防窥、金属网格On-cell触控、负性IPS、光配向等技术，截至2019年末获授权专利1,748项，其中发明专利535项。公司与惠普、联想、戴尔、松下、传音等客户合作，HVA防窥笔电面板应用于惠普高端商务笔记本，2018年累计销量超过百万台。2019年主营收入37.66亿元，其中笔电面板占55.20%、手机面板占24.02%、车载和工控面板占17.02%。",-2,-0.44186046511627897
688055_1208153501_glm4_dewrap_join_chunk_0002,688055,龙腾光电,2,106,1.4285714285714286,公司是中国光学光电子行业协会及南京平板显示行业协会会员。平板显示产业是我国重点扶持的战略新兴产业，被列入国家多项政策规划，带动产业链完善和做大做强。液晶显示（LCD）与有机电致发光显示（OLED）为行业主要显示技术。TFT-LCD 是市场主流技术，具有轻薄、成本低、技术成熟稳定的优点，广泛应用于各类消费电子终端。AMOLED 因低能耗、轻薄及可柔性化等特点，在手机、可穿戴市场快速渗透，预计 2025 年手机面板占比将达到 37%。,75,1.1111111111111112,本块主要为平板显示行业监管、政策及技术路线背景，发行人仅披露其为中国光学光电子行业协会及南京平板显示行业协会会员。行业部分说明TFT-LCD仍为主流显示技术，a-Si适用于电视、笔电、车载等主要市场，OLED、Mini LED、Micro LED等技术在不同应用场景发展，但多为未绑定发行人的行业信息。,31,0.31746031746031744
688055_1208153501_glm4_dewrap_join_chunk_0003,688055,龙腾光电,3,122,1.5740740740740742,全球平板显示产业2018年产值达1144.26亿美元，其中TFT-LCD占比77.67%，AMOLED占比21.26%。平板显示下游应用主要包括手机、笔记本电脑、平板电脑、电视等消费电子产品以及车载、工控等专业显示产品。我国大陆平板显示产能迅速增长，2017年超过韩国成为全球最大产能地区，预计2022年占比达56%。高世代TFT-LCD产线投资巨大，在中大尺寸面板保持领先。AMOLED在手机中渗透率快速增加，2022年预计达34%，但受限于寿命和成本，在中大尺寸产品市场应用仍不成熟。,89,1.0294117647058822,"本块以平板显示行业、下游应用和产能转移为主，披露全球平板显示2018年产值1,144.26亿美元、TFT-LCD产值占比77.67%、AMOLED产值243.25亿美元等行业数据，未直接形成发行人核心事实。与发行人相关的信息主要是其在中小尺寸领域参与竞争，2017年至2022年中国大陆新增高世代线较多、AMOLED和OLED产能扩张等内容属于行业背景。",33,0.5446623093681919
688055_1208153501_glm4_dewrap_join_chunk_0004,688055,龙腾光电,4,114,1.8888888888888888,我国大陆已量产及在建的 IGZO TFT-LCD 生产线共 9 条，LTPS 生产线共 5 条。JDI 最早量产 LTPS 技术，改变了日本独大的态势。我国大陆面板厂商如京东方、华星光电等快速崛起，形成了“三国四地”的竞争格局。公司创新性地采用色域可切换技术，搭配两组不同的 LED 和同一组 LCD 色阻来实现不同色域的切换，满足消费者不同程度的需求。公司创新性地提出一种通过嵌入式光传感器控制显示屏幕亮度的方法，利用显示面板上的 TFT 元件作为光传感器，实现车载显示器的复合功能集成。,108,1.181818181818182,本块主要为IGZO、LTPS、Mini LED等行业技术发展及竞争格局背景，发行人绑定的核心事实集中在前沿技术研发。公司采用色域可切换显示技术，搭配两组LED和同一组LCD色阻实现低色域与高色域切换，高色域模式色彩覆盖率达到NTSC 72%，已产出样品并推广，称尚无其他厂商出货类似产品。公司还提出嵌入式光传感器方案，利用面板TFT元件感光并通过成熟a-Si TFT工艺将光传感器嵌入面板，面向车载显示自动调光，预计2021年小量送样。,6,0.7070707070707067
688055_1208153501_glm4_dewrap_join_chunk_0005,688055,龙腾光电,5,136,1.7592592592592593,公司是我国大陆最早从事TFT-LCD生产制造的企业之一，2006年投产的第5代TFT-LCD生产线是我国大陆第三条TFT-LCD生产线。公司深耕中小屏市场多年，在笔记本电脑、智能手机和车载显示面板领域取得了一定的全球市场份额。2019年，公司智能手机面板出货量全球占比4.13%，笔记本电脑面板出货量全球占比2.19%，车载面板出货量全球占比4.23%。公司采用HVA宽窄视角防窥、金属网格On-cell触控等差异化高附加值技术提高产品附加值，保持了较好的盈利能力。报告期内，公司扣除非经常性损益后均保持盈利，展现出差异化、高值化的竞争优势。,142,2.018181818181818,龙腾光电拥有国内第三条第5代a-Si生产线，主要产品为笔记本电脑、手机、车载和工控等中小尺寸面板，产品技术和客户群扎实，在中小尺寸领域具有一定份额。2019年发行人智能手机面板出货量位列全球第九，市场占有率4.76%；其自身销售口径下，2019年笔电、智能手机、车载面板全球份额分别为2.19%、4.13%、4.23%。公司2019年营业收入38.49亿元，低于多数可比公司但总体稳定；2017年至2019年扣非后均盈利，2019年扣非净利润1.06亿元。公司依靠成本管控、产线运营、灵活产品组合及HVA防窥、金属网格On-cell触控等高附加值技术形成差异化优势。,-6,-0.2589225589225588
688055_1208153501_glm4_dewrap_join_chunk_0006,688055,龙腾光电,6,149,1.8333333333333333,"公司研发投入金额低于同行业平均数，但研发投入占营业收入比例高于同行业平均数，研发技术人员数量低于同行业平均数，但研发技术人员占员工总数比例高于同行业平均数。公司通过深耕a-Si技术，生产差异化、高附加值的中小尺寸产品，实行差异化竞争。公司主营业务毛利率高于同行业可比公司，应收账款周转率2017年和2018年高于同行业平均水平，2019年略低于同行业平均水平，周转情况较好。公司拥有授权专利1,748项，其中发明专利535项。公司研发投入占营业收入比例分别为5.50%、6.16%和6.78%，研发技术人员占员工总数比例分别为33.37%、34.25%和35.07%，高于同行业可比公司平均数。",153,2.2795698924731185,"报告期内，发行人研发投入为23,676.45万元、22,958.09万元和26,110.12万元，占营业收入5.50%、6.16%和6.78%，研发技术人员占比33.37%、34.25%和35.07%，均高于同行业平均。公司仅有1条第5代a-Si生产线，技术和规模弱于龙头，但通过中小尺寸差异化产品竞争，主营业务毛利率41.46%、24.15%和17.34%，高于同行业。公司2011年以来形成PET广视角、负性IPS、HVA防窥、金属网格On-cell触控、低功耗、车载异形等技术，2019年末获授权专利1,748项，其中发明专利535项，并与惠普、联想、戴尔、传音、Panasonic、BOSCH等客户合作。",-4,-0.4462365591397852
688055_1208153501_glm4_dewrap_join_chunk_0007,688055,龙腾光电,7,124,1.8888888888888888,公司2019年每月可生产约60只不同光罩产品，单一产线生产种类行业较高。公司原材料国产化率超过70%，通过优秀供应链和产线配置形成弹性生产交付能力。报告期内公司主营业务毛利率分别为41.46%、24.15%和17.34%，高于同行业可比公司。公司目前拥有第5代TFT-LCD生产线，为国内单一产能最大第5代生产线。公司产品主要为薄膜晶体管液晶显示面板，尺寸规格涵盖1.77英寸至27英寸，终端应用包括笔记本电脑、手机、车载显示、工控显示等。报告期内公司直销收入占比逐年上升，2019年达到81%。,160,2.3194444444444446,"发行人2019年每月可生产不同光罩产品约60只，原材料国产化率超过70%，报告期主营业务毛利率为41.46%、24.15%和17.34%，扣非后均保持盈利。公司劣势在于仅有第5代TFT-LCD生产线，产能规模和显示技术组合受限，主要依托a-Si并开发HVA防窥、金属网格On-cell触控、负性IPS等高附加值技术。报告期主营收入分别为421,447.62万元、360,204.30万元和376,561.30万元，2019年笔电面板收入207,860.50万元、占55.20%，手机面板90,436.85万元、占24.02%，车载和工控面板64,081.48万元、占17.02%；产能利用率为100.63%、101.81%和105.49%。",-36,-0.4305555555555558
688055_1208153501_glm4_dewrap_join_chunk_0008,688055,龙腾光电,8,114,3.0,"报告期内，公司主营业务收入按产品模式销售，Cell产品金额为123,711.88万元，占比32.85%；Module产品金额为252,849.42万元，占比67.15%。公司前五名客户中，HP International Pte. Ltd.销售金额为126,737.77万元，占比33.66%；深圳传音控股股份有限公司销售金额为28,133.73万元，占比7.47%。公司采购的主要原材料包括背光源、彩色滤光片、控制电路板、偏光片、驱动芯片、玻璃基板、液晶等。",165,3.0256410256410255,"报告期内，公司Module产品销售占比由30.25%升至67.15%，Cell产品占比由69.75%降至32.85%，主要因笔电、车载和工控面板销售上升而手机面板下降。2019年前五大客户销售237,744.43万元、占63.14%，其中HP为126,779.13万元、占33.67%，联想54,190.78万元、占14.39%，不存在单一客户销售超过营业收入50%的情况。分应用看，2019年笔电面板前五大客户占96.31%，手机面板前五大客户占70.41%，车载显示前五大客户占89.58%，工控显示前五大客户占58.09%。主要原材料包括上下基板、背光源、控制电路板、偏光片、驱动芯片和液晶，2019年合计采购197,315.63万元、占83.99%。",-51,-0.02564102564102555
688055_1208153501_glm4_dewrap_join_chunk_0009,688055,龙腾光电,9,127,1.8148148148148149,"公司主要原材料采购价格逐年上涨，尤其是背光源和控制电路板，主要由于公司推出使用HVA技术的高端笔记本电脑面板，对原材料规格要求较高。报告期内，公司外协加工费用占营业成本比例较小，主要外协工序为薄化、异形切割和贴合。公司拥有多项自主核心技术，包括HVA宽窄视角防窥技术、On-cell触控技术、负性IPS液晶面板技术等，部分技术达到行业先进水平。公司已授权境内专利1,705项、境外专利43项。公司主要生产设备已使用10～13年，已提足折旧但仍继续使用，产能利用率高，Array制程产品良率可达99.60%。",172,3.0,"报告期内，背光源、控制电路板和驱动芯片采购均价上升，其中背光源由59.22元/片升至119.50元/片，控制电路板由29.91元/片升至51.18元/片，主要与HVA高端笔电面板定制化规格提高有关。公司外协加工费占营业成本0.59%、1.23%和1.02%，劳务外包费占0.91%、1.13%和0.79%，比例较小；前五大供应商采购占比54.78%、56.86%和55.81%，不存在单一供应商采购超过50%的情况。截至2019年末，公司固定资产原值1,118,541.82万元、净值277,627.46万元，已提足折旧仍使用的生产设备原值687,300.40万元，占机器设备原值80.47%，产能利用率仍达100.63%、101.81%和105.49%，Array良率可达99.60%。",-45,-1.1851851851851851
688055_1208153501_glm4_dewrap_join_chunk_0010,688055,龙腾光电,10,137,1.85,发行人核心技术包括HVA宽窄视角防窥技术、金属网格On-cell触控技术、负性IPS液晶面板技术等八大技术。HVA技术防窥角度可达左右50°，对比度降低至2:1，人眼无法分辨显示内容，已量产并应用于笔电产品。金属网格On-cell触控技术触控线性度中心可达±0.4mm，边缘±0.5mm，穿透率提升至97%。负性IPS液晶面板技术将对比度提升到1500:1，穿透率提升20%以上，通过Intel实验室认证。发行人HVA防窥面板产品市场占有率约95%，竞争优势明显。金属网格On-cell触控技术解决了传统ITO导电薄膜的方阻较大且穿透率较低的问题。,155,3.2153846153846155,发行人HVA宽窄视角防窥技术可实现左右50°防窥角度，通过单液晶盒结构、一键切换和定制化IC、液晶材料及光学膜片实现防窥，已经历5代演变并量产，2019年单液晶盒防窥笔电面板出货169.3万片，市场占有率95.22%。金属网格On-cell触控技术以金属网格替代ITO，触控线性度中心由±1mm提升至±0.4mm、边缘由±2mm提升至±0.5mm，触控层穿透率由90%提升至97%，可用于最大27英寸面板。负性IPS、光配向、PET广视角、低功耗和窄边框等技术分别提升对比度、穿透率、视角、功耗和边框指标，其中低功耗产品通过Intel 150nits亮度下总功耗低于1w认证，窄边框可做到弧形1.0mm、直线0.9mm。,-18,-1.3653846153846154
