sec_code,sec_name,source_custom_ids,source_chunk_start,source_chunk_end,source_chunk_n,Text_len,summary_len_raw_sum,Chunk_num,unit,process,threshold,summary_floor,candidate,Summary_len,floor_applied,n0,n1,n2,n3,n4,n5,Relevant_score,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,Redundancy_chunk
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0001,1,1,1,3983.0,188.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,188.0,0,12.0,15.0,18.0,8.0,5.0,2.0,1.75,213.0,154.0,53.4772784333417,38.664323374340945,21.18617021276596
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0002,2,2,1,3998.0,83.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,83.0,0,15.0,18.0,5.0,3.0,1.0,0.0,0.9761904761904762,166.0,79.0,41.5207603801901,19.759879939969984,48.16867469879518
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0003,3,3,1,3996.0,161.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,161.0,0,28.0,16.0,5.0,3.0,2.0,0.0,0.7962962962962963,99.0,75.0,24.774774774774777,18.76876876876877,24.819875776397517
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0004,4,4,1,3996.0,201.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,201.0,0,10.0,15.0,12.0,10.0,10.0,5.0,2.161290322580645,243.0,172.0,60.810810810810814,43.04304304304304,19.880597014925375
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0005,5,5,1,3799.0,138.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,138.0,0,15.0,18.0,12.0,8.0,6.0,3.0,1.6935483870967742,218.0,123.0,57.383521979468284,32.376941300342196,27.528985507246375
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0006,6,6,1,3940.0,183.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,183.0,0,12.0,15.0,18.0,10.0,5.0,2.0,1.7903225806451613,223.0,149.0,56.598984771573605,37.81725888324873,21.530054644808743
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0007,7,7,1,3991.0,108.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,108.0,0,0.0,0.0,0.0,12.0,18.0,24.0,4.222222222222222,119.0,64.0,29.81708844901027,16.036081182660986,36.9537037037037
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0008,8,8,1,3994.0,151.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,151.0,0,10.0,15.0,12.0,10.0,10.0,5.0,2.161290322580645,197.0,135.0,49.32398597896846,33.80070105157736,26.450331125827816
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0009,9,9,1,3972.0,162.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,162.0,0,15.0,25.0,12.0,7.0,2.0,1.0,1.3387096774193548,47.0,24.0,11.832829808660625,6.042296072507553,24.51851851851852
688001,华兴源创,688001_1206416030_glm4_dewrap_join_chunk_0010,10,10,1,3978.0,154.0,17,Summary_len_proxy,merge_tail,2000,80,proxy_tailmerge2000_floor80,154.0,0,15.0,20.0,12.0,8.0,5.0,2.0,1.5806451612903225,25.0,13.0,6.28456510809452,3.2679738562091503,25.83116883116883
