custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688090_1207300445_glm4_dewrap_join_chunk_0001,688090,瑞松科技,1207300445,1,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6741,6533,3987,3987,24,3987,303,303,发行人专注机器人系统集成与智能制造，提供成套智能化、柔性化制造系统解决方案，产品主要用于汽车焊装并拓展至汽车零部件、3C、机械、电梯、摩托车、船舶等行业，不从事机器人本体及关键零部件业务。报告期内汽车制造行业收入占比分别为57.12%、55.65%、77.20%、69.44%，机器人自动化生产线为核心产品。发行人及控股子公司截至2019年6月30日取得216项专利、28项软件著作权，在申请专利109项，并为中国机器人产业联盟副会长单位等。公司长期服务丰田、本田、三菱、马自达、广汽乘用车、比亚迪、德赛电池等客户，在广汽丰田TNGA平台焊装线项目中使用160多台机器人，节拍52秒/台、稼动率超过95%。,152,63,63,0,9,14,15,13,9,3,12,0.1904761904761904,4,-8,2.126984126984127,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0002,688090,瑞松科技,1207300445,2,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6654,6437,3998,3998,24,3998,282,282,发行人主要产品为机器人自动化生产线、机器人工作站和机器人配件销售，2019年1-6月收入占比分别为81.92%、11.70%、6.38%，自动化生产线长期贡献主要收入。公司在电梯生产线中掌握自动传送定位、自动铆接、自动上料、自动检测和包装等技术，并研发抽芯铆接、拉铆、无铆、锁铆等工艺。发行人为国际品牌手机电池客户建设精密装配机器人生产线，采用模块化柔性线体、机器视觉、高速传输和充放电检测等技术，装配精度达微米级。公司采取以销定产、订单式生产模式，自动化生产线单个合同金额较大、生产周期较长，2018年广汽乘用车宜昌工厂侧围顶盖焊装生产线项目金额达1.14亿元。,141,68,68,0,8,12,21,15,9,3,12,0.1764705882352941,4,-8,2.2058823529411766,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0003,688090,瑞松科技,1207300445,3,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7058,6760,3970,3970,24,3970,215,215,发行人机器人自动化生产线项目通常经历设计、生产、调试、预验收、现场交付和终验收，汽车制造领域典型周期分别为2-4个月、2-4个月、2-3个月、0.5-1.5个月、2-4个月、6-12个月。公司生产环节按节点目标划分，成本可按项目归集或分摊，内部控制被描述为健全有效。自动化生产线业务具有非标定制、先有买主后有标的、技术协议约定参数、资产难以替代使用、合同周期通常超过一年且部分大型项目超过2年等特点，业务实质被界定为产品建造业务。,108,54,54,0,10,22,8,8,5,1,6,0.1111111111111111,3,-3,1.6111111111111112,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0004,688090,瑞松科技,1207300445,4,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7016,6558,3970,3970,24,3970,259,259,发行人业务中主要使用六关节机器人，部分SCARA机器人用于3C行业，发行人尚不具备机器人关键零部件生产能力。发行人在新能源汽车白车身焊装领域可复用传统汽车焊装技术、工艺和项目经验，并针对铝合金等轻量化新材料、车身结构和柔性化焊装进行研发，已与广汽新能源、广汽比亚迪新能源客车、广汽蔚来等建立合作。2018年除广汽菲克外，广汽丰田、广汽本田、广汽三菱、广汽乘用车、广汽比亚迪产销量均增长；2019年1-10月广汽丰田和广汽本田销量仍增长。若汽车行业景气度持续大幅下降，可能导致发行人应收账款回收、坏账准备及经营业绩风险。,130,76,76,0,9,42,9,8,6,2,8,0.1052631578947368,4,-4,1.5526315789473684,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0005,688090,瑞松科技,1207300445,5,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7621,7401,3998,3998,24,3998,213,213,发行人所属工业机器人系统集成行业受下游汽车、汽车零部件、3C、机械、电梯、摩托车、船舶等行业需求驱动，汽车行业景气下行可能影响发行人回款和业绩。行业竞争壁垒主要来自跨学科系统集成能力、复杂项目经验、非标生产工艺、供应商准入和资金占用。发行人白车身焊装生产线已达到首台套标准中的气动电控、机器人焊接、主基准面形状公差-0.08mm至+0.03mm、基准销位置公差-0.05mm至+0.04mm、最高年产能20.8万台/年等指标。,107,65,65,0,6,43,7,5,3,1,4,0.0615384615384615,3,-1,1.3692307692307693,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0006,688090,瑞松科技,1207300445,6,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6710,6213,3964,3964,24,3964,276,276,"发行人从事工业机器人系统集成和汽车焊装生产线业务，生产节拍76JPH、稼动率98%、自动化率100%、数字化率100%，智能柔性水平达8车型。报告期内来自核心技术的收入分别为57,592.64万元、65,186.52万元、69,303.29万元和29,088.65万元，占营业收入87.94%、92.45%、94.11%和91.09%。截至2019年6月30日，发行人拥有主营业务相关专利216项、软件著作权28项，研发设计人员占比40.55%，2018年营业收入7.36亿元，工业机器人系统集成市场占有率0.88%、汽车焊装细分市场占有率2.66%。",138,92,92,0,4,28,22,22,13,3,16,0.1739130434782608,3,-13,2.2282608695652173,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0007,688090,瑞松科技,1207300445,7,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7222,7024,3808,3808,24,3808,270,270,截至2019年6月30日，发行人及控股子公司取得216项专利权、28项软件著作权，在申请专利109项，并拥有研发人员112人、设计人员94人，员工合计481人。发行人主要产品为定制化机器人自动化生产线，产能关键环节为研发设计，产品覆盖汽车、汽车零部件、3C、机械、电梯、摩托车、船舶等行业。公司及广州瑞北、武汉瑞北通过ISO9001：2015和ISO14001：2015认证，广州瑞北八次获广汽丰田“品质优良奖”并于2017年获“品质优秀奖”；但汽车制造行业收入占比较高，报告期分别为57.12%、55.65%、77.20%和69.44%。,135,105,105,0,3,34,31,25,10,2,12,0.1142857142857142,3,-9,2.104761904761905,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0008,688090,瑞松科技,1207300445,8,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6052,5473,3770,3770,24,3770,318,318,"报告期内，发行人包括外包劳务后的总定额工时和总实际工时与收入增长相匹配，2016年至2018年产能利用率分别为116.58%、109.47%、109.67%，主营业务收入分别为65,474.44万元、70,499.60万元、73,631.64万元。机器人自动化生产线是核心收入来源，2016年至2019年1-6月收入占比分别为78.42%、82.75%、84.03%、81.92%，其中2018年地板、侧围、门盖和白车身柔性总拼焊装生产线合计占机器人自动化生产线收入90.55%。报告期前五大客户销售占营业收入比例为48.01%、51.50%、76.82%、72.64%，2019年1-6月长安马自达、广汽丰田和广汽系合计客户贡献较高。",159,86,86,0,3,10,17,20,25,11,36,0.4186046511627907,3,-33,3.011627906976744,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0009,688090,瑞松科技,1207300445,9,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6445,5880,3986,3986,24,3986,315,315,"报告期主要自动化生产线项目集中于广汽丰田、广汽乘用车、广汽三菱、长安马自达等客户，2016年至2019年1-6月列示前十项目销售合计分别为21,574.34万元、20,837.58万元、49,488.62万元和18,361.09万元。广汽集团2020年目标产能300万辆，较2018年增长36.18%，广汽丰田、广汽本田2018年产能利用率分别为124.88%、125.12%，部分扩建和更新项目仍在实施。发行人对广汽系客户销售金额分别为30,943.53万元、34,558.56万元、46,369.70万元和13,274.49万元，占比47.25%、49.04%、62.96%和41.60%，但相关合资企业独立运营、独立招投标。",158,94,94,0,3,18,18,22,26,7,33,0.351063829787234,3,-30,2.75531914893617,,glm4_dewrap_join_full543_20260705
688090_1207300445_glm4_dewrap_join_chunk_0010,688090,瑞松科技,1207300445,10,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6921,6636,3994,3994,24,3994,233,233,广汽系合资企业报告期内独立运营、独立决策，与广汽集团及相互之间不存在控制关系，发行人对其销售金额无需合并计算披露。公司客户集中度较高主要源于汽车产业地域集中，除机器人和天奇股份外，同业汽车焊装或自动化集成公司前五大客户集中度普遍较高。发行人进入广汽丰田、广汽本田、广汽乘用车、广汽新能源、广汽三菱、广汽菲克、长安马自达等客户供应商体系，2016-2019年6月在多家客户焊装生产线采购中约占30%-50%，并正在开拓吉利汽车、宝能汽车、小鹏汽车、长安新能源等新客户。,117,79,79,0,2,22,20,22,11,2,13,0.1645569620253164,3,-10,2.3037974683544302,,glm4_dewrap_join_full543_20260705
