custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688981_1208025389_glm4_dewrap_join_chunk_0001,688981,中芯国际,1208025389,1,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7123,6772,3972,3972,8,3972,243,243,中芯国际主要提供0.35微米至14纳米多技术节点、不同工艺平台的集成电路晶圆代工及配套服务，采用Foundry模式，并配套设计服务与IP支持、光掩模制造、凸块加工及测试。公司是中国大陆第一家实现14纳米FinFET量产的晶圆代工企业，并推出24纳米NAND、40纳米高性能图像传感器等特色工艺。截至2019年末，公司在上海、北京、天津、深圳拥有8英寸和12英寸生产基地，产能合计每月45万片晶圆约当8英寸；报告期晶圆代工收入占主营业务收入比例为95.94%、89.30%和93.12%。,122,96,96,0,8,18,31,26,10,3,13,0.1354166666666666,3,-10,2.21875,,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0002,688981,中芯国际,1208025389,2,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6885,6412,3996,3996,8,3996,262,262,"中芯国际自2000年开工建设以来持续从事晶圆代工，2002年实现0.18微米全面技术认证和量产，2005年营业收入首次突破10亿美元，并于2006年、2009年、2011年实现90纳米、65/55纳米、45/40纳米升级和量产。2015年公司成为中国大陆第一家实现28纳米量产的企业，2017年营业收入首次突破30亿美元，2019年实现14纳米FinFET量产且第二代FinFET进入客户导入。公司报告期内未发生重大安全生产事故，境内子公司环保处理能力合计为废水131,734立方米/天、废气9,009,950立方米/小时。",131,118,118,0,12,57,24,16,7,2,9,0.0762711864406779,3,-6,1.61864406779661,,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0003,688981,中芯国际,1208025389,3,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7117,6688,3985,3985,8,3985,126,126,本段主要为集成电路行业政策、产业链分工、市场规模和技术路线背景，发行人绑定信息较少。可保留的公司相关事实为中芯国际属于集成电路行业，采用Foundry晶圆代工模式，属于全球领先晶圆代工企业之一，并与台积电、格罗方德、联华电子等同处主要晶圆代工企业序列。,63,91,91,0,7,68,11,5,0,0,0,0.0,2,2,1.1538461538461535,,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0004,688981,中芯国际,1208025389,4,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6962,6445,3983,3983,8,3983,281,282,中芯国际是中国大陆技术最先进、规模最大、配套服务最完善、跨国经营的晶圆代工企业，提供0.35微米至14纳米晶圆代工及配套服务。根据IC Insights，2018年公司占全球纯晶圆代工市场6%、排名第四；占中国纯晶圆代工市场18%，在中国大陆企业中排名第一。公司已开发0.35微米至14纳米技术节点，具备逻辑、电源/模拟、高压驱动、嵌入式非挥发性存储、非易失性存储、混合信号/射频、图像传感器等平台量产能力。公司第一代14纳米FinFET已量产，第二代FinFET进入客户导入；其光掩模制造覆盖全部晶圆代工工艺，是中国大陆唯一具备FinFET光掩模量产能力的企业。,141,86,86,0,5,36,15,13,12,5,17,0.1976744186046511,4,-13,2.0697674418604652,,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0005,688981,中芯国际,1208025389,5,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6698,6059,3954,3954,8,3954,334,334,"中芯国际2018年纯晶圆代工排名全球第四、中国大陆第一；2019年总资产1,148亿元、收入220亿元、净利润13亿元、毛利率21%，研发费用47亿元、占营业收入22%。公司报告期内承担7项国家重大科研专项，是国家级工业设计中心和国家认定企业技术中心，建立14纳米FinFET、28纳米PolySiON和HKMG等研发平台。截至2019年末，公司员工15,795人，其中研发人员2,530人，占16.02%；与生产经营相关主要专利8,122件，另有集成电路布图设计94件。报告期年产能约当8英寸分别为5,289,113片、5,393,219片和5,482,475片，产能利用率86.72%、91.77%和93.99%；前五大客户销售占比由50.45%降至43.21%。",167,92,92,0,4,11,18,24,25,10,35,0.3804347826086957,4,-31,2.9239130434782608,,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0006,688981,中芯国际,1208025389,6,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6232,5541,3961,3961,8,3961,244,244,"报告期内公司前五名材料供应商采购占比分别为39.42%、42.87%和46.57%，不存在单一材料供应商采购占比超过50%或严重依赖少数供应商的情形。截至2019年末，公司固定资产账面价值368.66亿元，其中机器设备309.38亿元；与生产经营相关专利8,122件，境内发明专利5,965件，并拥有70项商标和94项集成电路布图设计专有权。中芯国际已开发0.35微米至14纳米技术节点，14纳米FinFET、28纳米等逻辑工艺具备国际领先特征，核心资产支撑晶圆代工、工艺研发及配套服务。",122,58,58,0,7,5,13,18,13,2,15,0.2586206896551724,3,-12,2.5344827586206895,,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0007,688981,中芯国际,1208025389,7,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6482,5765,3976,3976,8,3976,268,268,"中芯国际核心技术覆盖逻辑工艺、特色工艺和配套服务，14纳米及更先进节点光掩模误差修正、中段凸块等技术达到国际领先，其中凸块技术包括更低辐射检测、更高密度铜布线、高速电镀和低温钝化层重构量产能力。截至2019年末，公司生产经营相关主要专利8,122件，并通过专利、网络隔离和非专利技术数据云端存储审查保护核心技术。报告期核心技术产品和服务收入分别为209.82亿元、225.41亿元和214.70亿元，占营业收入98.09%、97.93%和97.51%；公司承担7项国家或专项科研项目，并获得国家知识产权示范企业、中国专利奖优秀奖等荣誉。",134,50,50,0,4,6,10,15,11,4,15,0.3,3,-12,2.7,,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0008,688981,中芯国际,1208025389,8,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5333,4883,3127,3127,8,3127,373,376,"公司主要在研项目包括CMOS图像传感器、eFlash、NOR Flash、NAND Flash和90纳米BCD等工艺平台，年度研发总预算约5.16亿美元，24纳米SLC技术处于国际领先，48NOR较55NOR面积缩小22%。报告期研发费用由35.76亿元增至47.44亿元，复合增长率15.18%，研发费用率由16.72%升至21.55%，并实现28纳米HKC+和第一代14纳米FinFET量产，第二代FinFET稳步推进。截至2019年末研发人员2,530人，占员工总数16.02%，硕博人员占比20.53%；公司建有12英寸研发生产一体化产线，具备大陆最先进的14纳米FinFET生产能力和第二代FinFET研发能力。2019年公司转让SMIC HK及LFoundry70%股权后，境外主体主要为持股、销售及市场推广平台，不存在境外生产性经营资产。",187,69,69,0,5,12,17,17,14,4,18,0.2608695652173913,4,-14,2.5072463768115942,,glm4_dewrap_join_full543_20260705
688567_1208019699_glm4_dewrap_join_chunk_0001,688567,孚能科技,1208019699,1,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688567_1208019699_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6046,5480,3715,3715,21,3715,293,293,孚能科技专注新能源车用锂离子动力电池及整车电池系统研发、生产和销售，是较早确立三元软包路线并实现量产的企业之一，创始团队具备17年以上产品试制和生产经验。公司量产电芯能量密度达285Wh/kg，截至2019年末已服务超过12.5万辆新能源汽车，2017-2019年动力电池销量分别为0.95GWh、1.92GWh和2.27GWh。公司软包动力电池出货量和装机量2017、2018年均为全球第三、全国第一，2019年装机量继续全国第一。主营产品为电芯、模组和电池包，2017-2019年动力电池系统收入占主营业务收入均超过99%，客户包括北汽新能源、戴姆勒、北京奔驰、广汽、长城、吉利等。,147,95,95,0,12,25,23,22,10,3,13,0.1368421052631579,4,-9,2.021052631578947,,glm4_dewrap_join_full543_20260705
688567_1208019699_glm4_dewrap_join_chunk_0002,688567,孚能科技,1208019699,2,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688567_1208019699_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6987,6506,3975,3975,21,3975,157,157,"公司主要环保设施包括NMP回收系统、油烟净化设备和厂区污水处理站，最大处理能力分别为258,000立方米/小时、23,000立方米/小时和360吨/天，均有效运行并达标排放。报告期内，公司遵守环保法规，未发生环保事故或环保处罚。公司所属行业为C3841锂离子电池制造，并属于科创板节能环保领域动力电池科技创新企业。",79,82,82,0,5,67,5,3,2,0,2,0.024390243902439,3,1,1.146341463414634,,glm4_dewrap_join_full543_20260705
