sec_code,sec_name,source_custom_ids,source_chunk_start,source_chunk_end,source_chunk_n,Text_len,summary_len_raw_sum,Chunk_num,unit,process,threshold,summary_floor,candidate,Summary_len,floor_applied,n0,n1,n2,n3,n4,n5,Relevant_score,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,Redundancy_chunk
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0001,1,1,1,3998.0,167.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,167.0,0,0.0,12.0,15.0,20.0,12.0,3.0,2.661290322580645,164.0,108.0,41.02051025512756,27.01350675337669,23.940119760479043
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0002,2,2,1,3985.0,140.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,140.0,0,15.0,20.0,12.0,8.0,5.0,2.0,1.5806451612903225,158.0,106.0,39.6486825595985,26.599749058971142,28.464285714285715
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0003,3,3,1,3916.0,71.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,100.0,1,15.0,20.0,12.0,8.0,5.0,2.0,1.5806451612903225,109.0,42.0,27.834525025536262,10.725229826353422,39.16
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0004,4,4,1,3999.0,119.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,119.0,0,12.0,15.0,10.0,8.0,6.0,3.0,1.8148148148148149,136.0,51.0,34.00850212553138,12.753188297074269,33.60504201680672
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0005,5,5,1,3999.0,117.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,117.0,0,12.0,20.0,15.0,8.0,5.0,2.0,1.6774193548387097,131.0,36.0,32.75818954738684,9.00225056264066,34.17948717948718
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0006,6,6,1,3977.0,120.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,120.0,0,12.0,28.0,15.0,8.0,4.0,1.0,1.5147058823529411,106.0,37.0,26.653256223283883,9.303495096806637,33.141666666666666
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0007,7,7,1,3992.0,128.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,128.0,0,15.0,18.0,12.0,10.0,5.0,2.0,1.6451612903225807,149.0,96.0,37.324649298597194,24.04809619238477,31.1875
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0008,8,8,1,3988.0,114.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,114.0,0,24.0,10.0,8.0,9.0,7.0,4.0,1.6290322580645162,194.0,89.0,48.64593781344032,22.31695085255767,34.98245614035088
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0009;688099_1206491566_glm4_dewrap_join_chunk_0010,9,10,2,5976.0,196.0,9,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,196.0,0,22.0,23.0,17.0,16.0,13.0,6.0,1.9278350515463918,403.0,165.0,67.4364123159304,27.610441767068274,30.489795918367346
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0001,1,1,1,3988.0,123.0,23,Summary_len_proxy,merge_tail,2000,100,proxy_tailmerge2000_floor100,123.0,0,6.0,15.0,18.0,12.0,8.0,3.0,2.161290322580645,109.0,44.0,27.331995987963893,11.033099297893681,32.422764227642276
