custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688317_1209084097_glm4_dewrap_join_chunk_0001,688317,之江生物,1209084097,1,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6644,6139,3943,3943,26,3943,290,290,公司专注分子诊断试剂及仪器设备研发、生产和销售，拥有纳米磁珠制备、全自动核酸提取、多重实时荧光定量PCR等核心技术，产品覆盖HPV、呼吸道、肝炎、肠道、生殖道感染及核酸提取等领域。公司新冠病毒核酸检测试剂于2020年1月26日取得国内首批注册证且为第一张证书，随后获欧盟CE、澳大利亚TGA认证并列入WHO应急使用清单，产品及设备销往全球40多个国家和地区。截至签署日，公司取得94项国内医疗器械注册证书/备案凭证、245个产品获欧盟CE认证、国内授权专利27项，其中发明专利18项；2017年至2020年一季度主营收入主要来自核酸检测试剂盒，2020年1-3月占比72.76%。,145,96,96,0,7,15,28,25,16,5,21,0.21875,3,-18,2.4479166666666665,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0002,688317,之江生物,1209084097,2,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6298,5430,3815,3815,26,3815,317,323,公司2015年起基于便携化和与Autrax配套需求开发Mic qPCR检测仪，委托Bio Molecular Systems Pty Ltd开发并定制采购模块后自行组装测试；Autrax、EX系列核酸提取仪和Mic qPCR检测仪均由发行人提出设计或技术要求并参与组装、软件嵌入、质检及入库。发行人仪器设备采取优先销售、销售与投放结合并兼有自用的模式，截至2020年3月31日累计投放设备975台、自用130台，2020年1-3月销售306台。投放客户筛选重点考虑医院等级、检测项目、区域经济及人口，截至2020年3月31日，向三级医院、区以上疾控中心投放设备占全部投放设备原值61.69%，向北京、浙江、山东、四川等地区投放设备占47.21%。,159,118,118,0,10,19,34,31,19,5,24,0.2033898305084746,3,-21,2.3813559322033897,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0003,688317,之江生物,1209084097,3,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6413,5772,3999,3999,26,3999,303,304,报告期内，发行人外购PCR检测仪销售及投放终端客户以二级以上医院和检测中心为主；各期末自用仪器分别为74台、109台、115台和130台，2020年3月31日自用净值697.42万元，主要用于研发、质检和设备推广。2020年一季度研发设备较2019年末增加22台，主要因新冠疫情后全自动检测仪器需求增加，研发部门领用Mic qPCR检测仪用于一体化产品开发。发行人2020年1-3月向关联方出租13台设备，租赁收入6.69万元；投放仪器与试剂销量无明显线性匹配，但2017年至2019年试剂销量由505.64万人份增至770.13万人份，新增投放设备客户当期转化率为47.83%、74.51%、72.73%。,152,105,105,0,9,21,34,24,14,3,17,0.1619047619047619,3,-14,2.2095238095238097,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0004,688317,之江生物,1209084097,4,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6069,5500,3625,3625,26,3625,263,263,"2019年起，公司针对泰州民信保溢擅自销售借出设备且2018年末盘点未发现的问题，完善投放设备盘点制度并要求确认设备权属。报告期各期末，公司仪器设备合计数量分别为933台、1,168台、1,329台和1,391台，净值分别为6,667.71万元、6,957.52万元、6,835.05万元和5,684.87万元；其中2020年3月31日投放975台、自用130台、存货150台。报告期内仪器设备销售收入分别为593.83万元、801.23万元、2,576.12万元和4,965.19万元，2020年一季度出租收入6.69万元。",132,100,100,0,8,24,33,22,10,3,13,0.13,3,-10,2.11,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0005,688317,之江生物,1209084097,5,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7532,7033,3977,3977,26,3977,304,304,公司发展历程显示，其自设立以来持续围绕分子诊断试剂与仪器设备研发、生产和销售，2011年底已有17个产品获三类医疗器械注册证，2015年底增至26个，截至签署日共36个产品获三类医疗器械注册证，Autrax获二类医疗器械注册证。公司2013年H7N9核酸检测试剂国内首批获三类注册证，2015年埃博拉核酸检测试剂列入WHO官方采购名录，2018年寨卡病毒核酸检测试剂列入WHO紧急使用评估和清单，2020年新冠核酸检测试剂国内首批获三类注册证并列入WHO应急使用清单。公司生产经营符合环保要求，产品按医疗器械管理，所属行业为医药制造业中的医疗仪器设备及器械制造，并对应科创板高端医疗设备与器械及相关服务领域。,152,112,112,0,13,49,26,14,8,2,10,0.0892857142857142,3,-7,1.6517857142857142,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0006,688317,之江生物,1209084097,6,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7093,6760,3981,3981,26,3981,120,120,本块主要为医疗器械、体外诊断试剂及核酸检测相关监管法规和产业政策列表，内容涉及生产质量管理、注册管理、临床试验、经营监督、广告审查、新冠核酸检测能力建设、分级诊疗、体外诊断产业化等。文本未披露发行人具体业务、产品、收入、技术或市场地位事实。,60,63,63,0,4,57,2,0,0,0,0,0.0,2,2,0.9682539682539684,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0007,688317,之江生物,1209084097,7,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6185,5358,3991,3991,26,3991,161,161,“两票制”主要针对药品及高值医用耗材，分子诊断试剂仅在陕西、福建等少数严格实施省份被要求执行，但后续存在扩大至检测试剂领域的可能。公司在施行与未施行省份均以直销、一级经销、配送经销为主，业务模式不存在显著区别，且极少向二级经销商销售。三明联盟覆盖含福建三明在内的29个城市，执行药品耗材含诊断试剂联合限价采购及“两票制”。,81,72,72,0,5,51,5,7,4,0,4,0.0555555555555555,3,-1,1.3611111111111112,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0008,688317,之江生物,1209084097,8,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6966,6501,3973,3973,26,3973,203,203,若诊断试剂“两票制”全面推开，公司受影响地区经销商将主要承担配送职能，推广及终端服务由专业客户服务商或公司承担。报告期内，公司存在二级经销情况的主要经销商共8家，二级经销销售额分别为159.23万元、138.70万元、242.62万元和266.45万元，占经销收入比例分别为1.63%、1.18%、1.68%和1.99%，占比较低。公司认为现有销售模式已基本符合“两票制”要求，并将优化销售团队和经销结构。,102,90,90,0,6,61,11,8,4,0,4,0.0444444444444444,3,-1,1.3666666666666667,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0009,688317,之江生物,1209084097,9,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7459,7018,3988,3988,26,3988,279,279,"公司拥有纳米磁珠制备、全自动核酸提取、多重实时荧光定量PCR等核心技术，已实现分子诊断试剂和仪器设备产业化，取得分子诊断试剂类三类医疗器械注册证35项。公司产品覆盖多数国家法定传染病，已开发400余种产品，取得94项国内医疗器械注册证书或备案凭证、245个欧盟CE证书、27项国内授权专利，其中发明专利18项。公司新冠核酸检测试剂为全国首批取得三类医疗器械注册证产品，2020年上半年及1-9月销售收入分别为47,721.41万元和75,639.20万元，并列入WHO应急使用清单。公司HPV试剂通过AML、VALGENT-4评估并用于多地“两癌筛查”项目。",140,96,96,0,5,39,10,15,19,8,27,0.28125,4,-23,2.2916666666666665,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0010,688317,之江生物,1209084097,10,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6758,6280,3954,3954,26,3954,290,290,"公司新冠核酸检测试剂在全国16场集采中中标13次，排名第三；2020年1-6月新冠检测试剂相关产品收入53,761.01万元，公开可比上市公司中位居前列。公司产品可同时检测ORF1ab、N和E三个靶标，具备较强技术竞争力。HPV产品已获CFDA/NMPA、欧盟CE认证，通过VALGENT-4、AML评估，终端客户包括北京协和医院、中国人民解放军总医院等，2018年国内前十医院中五家为其客户。呼吸道领域取得三类注册证书10项，为同行业较齐全企业之一。公司自主研发纳米磁珠，拥有多项发明专利，并出口至德国、俄罗斯、法国、澳大利亚等国家；公司仪器设备被国内前一百名医院中约四成使用。",145,88,88,0,4,25,12,17,21,9,30,0.3409090909090909,5,-25,2.602272727272727,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0011,688317,之江生物,1209084097,11,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7455,7131,3951,3951,26,3951,223,223,之江生物主营分子诊断产品研发、生产和销售，形成纳米磁珠制备、全自动核酸提取、多重实时荧光定量PCR、高通量测序样本前处理等核心技术。截至签署日，公司取得36项CFDA/NMPA第三类医疗器械注册证书，拥有29项专利，已开发400余种产品，覆盖多数法定传染病并用于三甲医院、疾控中心等机构。公司HPV、新冠、埃博拉、寨卡等检测试剂获得WHO、欧盟CE及多国认证或评估，其中新冠产品销往全球40多个国家和地区。国内排名前十医院中有八家为公司终端客户。,112,83,83,0,9,32,14,13,11,4,15,0.180722891566265,4,-11,1.963855421686747,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0012,688317,之江生物,1209084097,12,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6422,5793,3993,3993,26,3993,249,249,"之江生物可比公司表显示，公司分子诊断产品覆盖呼吸道、妇科、肝炎、肠道及生殖道感染等领域，拥有36个三类注册证书、245个欧盟CE认证，终端客户以医院为主。报告期内核酸检测试剂盒产能由2017年的625万人份增至2019年的900万人份，2020年一季度产能利用率达120.07%。主营业务收入以试剂销售为主，2020年一季度核酸检测试剂盒收入15,738.37万元、占72.76%，新冠检测试剂盒销售12,697.40万元。经销收入占比由2017年的51.44%升至2020年一季度的61.86%。",125,76,76,0,12,24,10,14,12,4,16,0.2105263157894736,4,-12,2.026315789473684,,glm4_dewrap_join_full543_20260705
688317_1209084097_glm4_dewrap_join_chunk_0013,688317,之江生物,1209084097,13,26,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688317_1209084097_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6285,5605,3997,3997,26,3997,280,280,报告期内，发行人经销占比由2017年的51.44%升至2019年的57.30%，与同样采用经销模式的圣湘生物趋势一致。前70%经销收入对应经销商中，二级经销销售金额分别为159.23万元、138.70万元、242.62万元和266.45万元，占经销收入比例仅1.63%、1.18%、1.68%和1.99%。经销商终端客户以三级医院、二级医院、疾控中心和政府客户为主，合计占经销收入比例为85.25%、83.05%、73.93%和86.45%。2020年一季度境外销售占比因新冠产品提升至7.79%，前五名客户收入占营业收入16.28%，不存在单一客户重大依赖。,140,63,63,0,8,10,11,15,14,5,19,0.3015873015873015,4,-15,2.507936507936508,,glm4_dewrap_join_full543_20260705
