custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688003_1206430546_glm4_dewrap_join_chunk_0001,688003,天准科技,1,99,2.3947368421052633,天准科技以机器视觉为核心技术，提供工业视觉装备，包括精密测量仪器、智能检测装备、智能制造系统及无人物流车。公司累计申请117项专利，已授权65项，制定5项国家与行业标准，检测精度达0.3微米国际先进水平。公司服务近3000家客户，包括苹果、三星等国际知名企业。主营业务收入中，智能检测装备占比最大，2018年达71.32%。公司采用直销为主、经销为辅的销售模式，并在主要经济圈设立销售与服务机构。,138,2.8255813953488373,"天准科技以机器视觉为核心技术，主营工业视觉装备，产品包括精密测量仪器、智能检测装备、智能制造系统和无人物流车，应用于尺寸与缺陷检测、自动化装配、智能仓储物流等环节。公司牵头承担国家重大科学仪器设备开发专项，检测精度达0.3微米，累计申请117项专利、授权65项，拥有68项软件著作权并制定5项国家与行业标准。公司累计服务近3,000家客户，覆盖消费电子、汽车、光伏半导体、仓储物流等行业，客户包括苹果、三星、富士康、博世、法雷奥、协鑫和菜鸟物流。2018年主营业务收入50,345.94万元，其中智能检测装备占71.32%、精密测量仪器占22.21%。",-39,-0.43084455324357407
688003_1206430546_glm4_dewrap_join_chunk_0002,688003,天准科技,2,138,1.6296296296296295,公司以机器视觉为核心技术，专注服务于工业领域客户，主要产品为工业视觉装备，包括精密测量仪器、智能检测装备、智能制造系统、无人物流车等。公司通过成功案例在客户行业中建立良好口碑，持续获得新客户。公司根据产品设计方案及原材料成本为基础，综合考虑技术要求、设计开发难度等因素确定产品价格。公司业务以技术研发及产品设计为主，主要环境污染物为污水、噪音及固体废弃物，均严格按照国家标准处理。公司所处行业为机器视觉行业，属于新一代信息技术领域和高端装备领域中的智能制造。公司根据《上海证券交易所科创板企业上市推荐指引》属于人工智能和制造业深度融合的科技创新企业。,101,1.4027777777777777,公司自设立以来以机器视觉为核心服务工业客户，主要产品由精密测量仪器拓展至智能检测装备、智能制造系统和无人物流车，主营业务及主要经营模式未发生变更。报告期内公司退换货仅涉及精密测量仪器，比例分别为0.11%、0.43%和0.16%，处于较低水平。公司所处行业为机器视觉行业，核心技术属于人工智能领域，工业视觉装备属于高端装备领域中的智能制造，并按科创板推荐指引归为人工智能和制造业深度融合的科技创新企业。,37,0.22685185185185186
688003_1206430546_glm4_dewrap_join_chunk_0003,688003,天准科技,3,156,1.5666666666666669,公司主要产品应用于工业机器视觉领域，包括智能制造及物流仓储等，通过机器视觉解决工业零部件尺寸与缺陷检测等重复功能。公司产品涵盖精密测量仪器、智能检测装备和智能制造系统，应用于高精度制造和质量检测，如晶圆切割、3C表面检测、触摸屏制造等。公司拥有多项技术优势，包括机器视觉检测、智能制造系统相关的机器视觉算法、工业数据平台、先进视觉传感器、精密驱控等领域的技术。公司工业视觉装备产品已获得苹果公司、三星集团等国际知名企业的认可，替代其原本使用的外国产品。公司2018年实现销售收入超过5亿元，在国内机器视觉产业处于领先地位。公司积极研究开发机器视觉的其他应用方式，如无人物流车等，截至报告期末无人物流车已研发成功并形成销售。,110,1.2205882352941178,公司主要产品均使用机器视觉技术，精密测量仪器聚焦尺寸检测，智能检测装备用于工业零部件表面特征和缺陷自动检测或分选，智能制造系统以机器视觉、传感器和精密驱控技术实现高速稳定组装生产，无人物流车截至报告期末已研发成功并形成销售。公司在机器视觉检测、智能制造系统相关算法、工业数据平台、先进视觉传感器和精密驱控等领域形成技术优势，产品获得苹果、三星等国际客户认可并替代外国产品。2018年公司销售收入超过5亿元，在国内机器视觉产业处于领先地位。,46,0.3460784313725491
688003_1206430546_glm4_dewrap_join_chunk_0004,688003,天准科技,4,133,1.2708333333333333,天准科技的机器视觉技术和产品满足消费类电子行业对精度和速度的要求，其智能检测装备受到苹果公司等龙头企业的认可并持续合作。公司已与法雷奥集团、博世集团等知名汽车厂商建立业务合作，在汽车领域的销售规模持续增长。公司掌握应用于半导体产业部分工序的机器视觉技术，产品可应用于硅片、晶圆的检测和分选，并正逐步开拓该领域客户。天准科技处于机器视觉产业链中游，属于装备制造商，具备上游领域中的算法、软件开发能力、传感器的研发设计能力，精密驱控系统的设计能力。公司拥有优秀的研发团队并持续大量投入研发，已获得授权发明专利34项、软件著作权68项。,145,1.537313432835821,"公司机器视觉产品在消费电子、汽车和光伏半导体等下游行业拓展，智能检测装备受到苹果等消费电子龙头认可并持续合作，汽车领域已与法雷奥、博世、天纳克、世特科等厂商建立合作。公司已掌握可用于半导体部分工序的机器视觉技术，产品可用于硅片、晶圆检测和分选，并已在光伏半导体行业形成销售。公司掌握2D视觉算法、深度学习缺陷检测、3D视觉算法、3D点云处理、多传感器融合标定，以及FPGA动态视觉、智能3D视觉传感器等技术。天准科技处于机器视觉产业链中游，具备算法、软件、传感器研发设计和精密驱控能力，2018年研发人员286人、占36.25%，研发费用7,959.78万元、占收入15.66%。",-12,-0.26648009950248763
688003_1206430546_glm4_dewrap_join_chunk_0005,688003,天准科技,5,161,1.2419354838709675,天准科技凭借领先的机器视觉技术研发能力，通过持续高强度的科技创新，不断满足工业领域客户的最新需求，为客户提供优秀的产品与解决方案。公司产品已经可以与国外知名品牌竞争，成功实现进口替代，在中国工业领域转型升级起到重要作用。公司承担了“国家重大科学仪器设备开发专项”项目，研发了检测精度达到0.3微米的高精度测量仪器。公司出版技术专著与制定标准，成为多项国家标准、国家校准规范、行业标准的起草单位。公司产品受到苹果公司、三星集团等国际知名企业广泛认可。根据前瞻研究院数据，2016年、2017年及2018年度中国机器视觉行业销售额分别为69.4亿元、80亿元及104亿元。据此计算，报告期内公司的市场占有率分别为2.61%、3.99%和4.89%。,144,1.862068965517241,公司在机器视觉行业市场地位中披露，产品已可与国外知名品牌竞争并实现进口替代，牵头承担国家重大科学仪器设备开发专项，是3个全国标准化技术委员会委员单位和1个全国专业计量技术委员会委员单位，并参与多项标准规范制定。2013年公司牵头“复合式高精度坐标测量仪器开发和应用”项目，研发检测精度达0.3微米的高精度测量仪器。公司与中国计量院合作编著《影像测量仪技术基础》，并作为起草单位参与5项国家标准、校准规范或行业标准。公司产品获得苹果、三星、富士康、博世、法雷奥、协鑫、菜鸟物流等客户认可；按前瞻研究院数据测算，公司市场占有率由2016年的2.61%提升至2018年的4.89%。,17,-0.6201334816462736
688003_1206430546_glm4_dewrap_join_chunk_0006,688003,天准科技,6,106,1.6451612903225807,公司自主研发的智能3D视觉传感器，采用嵌入式计算技术，性能优于基恩士、康耐视同类产品。LS-1010型号已应用于光伏硅片检测装备，计划交付70套。新一代LS-2000系列正在研发中。公司聚焦机器视觉在工业领域应用，主要产品包括工业视觉装备。智能3D视觉传感器主要增强技术壁垒，满足特殊检测需求。公司主要竞争对手包括海克斯康、基恩士、Werth、日本三丰、智泰科技等，在精密测量仪器、智能检测装备、智能制造系统等领域存在竞争。,140,2.457627118644068,公司自主研发智能3D视觉传感器LS-1010，集合高速CMOS成像、高速数据压缩存储、FPGA动态视觉、沙姆光学设计和矢量标定算法等技术，总体性能优于基恩士、康耐视已公布同类先进型号。LS-1010精度、扫描频率等参数已超过基恩士、康耐视同类产品，并在光伏硅片检测分选装备中完成离线测试；相关装备已获订单，计划内部交付70套，截至2019年5月31日已完成60套生产。公司已完成传感器生产线建设，建立自动化测试和信息追溯系统，生产流程覆盖来料、组装、标定、测试、老化及检验。公司暂未计划单独销售传感器，主要用于增强工业视觉装备技术壁垒和快速响应特殊检测需求。,-34,-0.8124658283214872
688003_1206430546_glm4_dewrap_join_chunk_0007,688003,天准科技,7,114,2.2325581395348837,公司主要产品包括精密测量仪器、智能检测装备和智能制造系统，服务于消费电子、汽车制造、光伏半导体等行业。公司累计获得65项专利授权，其中34项发明专利，并取得68项软件著作权。公司研发投入占收入比例较高，研发团队超过286人，核心技术人员来自知名企业和高校。公司主要客户包括苹果公司、三星集团、富士康等国际知名企业。公司竞争优势包括技术与创新优势、团队优势、人才优势、质量管理与快速服务优势以及品牌优势。公司面临的主要挑战是融资渠道单一，可能制约公司发展。,182,2.978723404255319,"公司与国内竞争对手相比，精密测量仪器在超精密三轴工作台、复合式测头融合标定、五轴联动检测系统等领域取得突破，牵头承担国家重大科学仪器设备开发专项，相关技术处于国际先进水平。公司报告期研发费用分别为4,742.16万元、5,956.22万元和7,959.78万元，占收入26.22%、18.66%和15.66%；截至招股说明书签署日已获65项专利授权，其中34项发明专利，并有68项软件著作权。公司掌握2D视觉算法、深度学习缺陷检测、3D视觉算法、3D点云处理和多传感器融合标定，自主开发ViSpec平台并服务近3,000家客户，形成数万个应用案例。2016至2018年末研发人员分别为156人、173人和286人，占员工总数46.29%、33.99%和36.25%，主要客户包括苹果、三星、富士康、博世、法雷奥、协鑫和菜鸟物流。",-68,-0.7461652647204353
688003_1206430546_glm4_dewrap_join_chunk_0008,688003,天准科技,8,215,2.185185185185185,"公司智能检测装备核心技术包括机器视觉算法、工业数据平台、先进视觉传感器、精密驱控技术，检测精度达0.005mm~0.02mm，检测速率达1,636 UPH，达到国际先进水平。公司具备优秀的产品开发能力，与客户深度合作，提供定制化服务。公司智能检测装备已获得苹果公司、欣旺达、协鑫集团、隆基集团等客户认可，并在上述客户同类产品中获得较高渗透率，成功实现对DWFritz、Hennecke等国际先进同行产品的替代。公司2018年智能检测装备销量281台，销售收入35,909.11万元，销售单价113.41万元/台。公司2018年研发设计、装配人员加权平均人数344人，产能723,232.00标准工时，产量831,185.31实际工时，产能利用率114.93%。公司2018年主要客户为苹果公司、捷普集团、德赛集团，销售收入分别为14,492.79万元、10,719.01万元、4,691.98万元，占当期营业收入比例分别为28.51%、21.09%、9.23%。",194,2.7818181818181817,"公司智能检测装备核心技术包括机器视觉算法、工业数据平台、先进视觉传感器和精密驱控技术，检测精度、速度、准确率达到或超过国际先进同行水平。消费电子零部件检测装备精度为0.005mm至0.02mm，检测速率达1,636UPH，与DWFritz先进设备处于同等水平；光伏硅片检测装备误判率≤2%、漏检率≤0.55%，检测速度8,500UPH，高于Hennecke的8,000UPH。公司智能检测装备已获苹果、欣旺达、协鑫、隆基等客户认可，并在同类产品中取得较高渗透率，实现对DWFritz、Hennecke等产品替代。公司无人物流车已形成由计算、传感、网络通讯、人机交互和执行单元构成的硬件平台，掌握多传感器融合标定技术并具备批量生产能力。2018年公司主要产品产量1,477台/套、销量1,355台/套，其中精密测量仪器销量1,055台、智能检测装备281台、无人物流车12台。",21,-0.5966329966329966
688003_1206430546_glm4_dewrap_join_chunk_0009,688003,天准科技,9,138,3.888888888888889,发行人主要客户包括苹果公司、捷普集团、德赛集团等，主要采购智能检测装备、精密测量仪器等产品。报告期内，公司前五大客户变化主要受产品销售结构影响，苹果公司因采购玻璃检测装备成为第一大客户。公司客户选择标准参照TQRDC（技术、质量、响应、交付、成本）标准。发行人向苹果公司及其供应商销售智能检测装备，收入占比逐年提高，2018年达76.09%。公司与苹果公司约定质保期为15个月，与捷普集团、伯恩光学约定为1年。发行人同意部分经销商使用“天准”字号，并建立管控措施。主要原材料包括传感器类、电气类、机械类和软件类，核心零部件为激光传感器、运动控制器等。,164,3.02,"报告期内公司前五大客户集中度较高，2018年前五大客户为苹果、捷普、德赛、东莞天准和欣旺达，销售收入合计35,723.41万元，占营业收入70.28%。智能检测装备客户集中度更高，2018年前五大客户收入32,616.50万元，占同类收入90.83%，其中苹果14,417.97万元、捷普10,718.70万元。公司来源于苹果公司的收入占营业收入比例为8.02%、29.46%和28.51%，来源于苹果及其供应商的收入合计占比分别为49.98%、67.99%和76.09%。截至2019年5月31日，公司向苹果及其供应商销售玻璃及结构件检测装备订单总额4,776.76万美元，已验收4,725.16万美元、占98.92%，在手订单10,205.17万元。",-26,0.8688888888888888
688003_1206430546_glm4_dewrap_join_chunk_0010,688003,天准科技,10,113,1.5806451612903225,报告期内，公司主要原材料包括传感器类、电气类、机械类和软件类，其中传感器类采购金额占比最高。公司主要能源为电能，报告期内电力采购金额逐年增加。公司主要原材料传感器的采购均价呈上升趋势，主要原因是采购结构变化，高单价传感器占比提升。公司前五大供应商中，基恩士采购金额占比最高，公司向基恩士定制传感器以满足技术需求。公司核心零部件外采比例较高，但具备自行生产部分高性能运动控制器和运动模组的能力。公司存在部分核心原材料的进口依赖，但不存在供应商依赖的情况。,163,3.0384615384615383,"公司主要原材料为传感器类、电气类、机械类和软件类，核心零部件包括激光传感器、颜色传感器、光谱共焦传感器、运动控制器和运动模组。2018年传感器类采购金额13,267.73万元，机械类11,849.71万元，电气类6,726.53万元；传感器均价由2016年的1,378.59元升至2018年的2,124.09元，主要因高单价颜色传感器、激光传感器采购占比提升。2018年前五大供应商采购额合计10,196.20万元，占材料采购总额30.78%，其中基恩士3,628.73万元、占10.96%。公司存在颜色传感器、光谱共焦传感器等部分核心原材料进口依赖，但通过TKH替代采购、自研智能3D视觉传感器批量生产及国产化储备，认为对激光传感器供应商不存在依赖。",-50,-1.4578163771712158
