custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688981_1208025389_glm4_dewrap_join_chunk_0001,688981,中芯国际,1208025389,1,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7123,6772,3972,3972,8,3972,glm4_dewrap_join_full543_20260705,244,244,中芯国际是中国大陆技术最先进、规模最大的集成电路晶圆代工企业，提供0.35微米至14纳米多种技术节点的晶圆代工及配套服务。公司拥有上海、北京、天津和深圳等多个生产基地，2019年末产能达每月45万片晶圆。中芯国际是中国大陆首家实现14纳米FinFET量产的企业，并推出24纳米NAND等特色工艺。公司主营业务收入主要来自集成电路晶圆代工，报告期内占比分别为95.94%、89.30%及93.12%。公司采用Foundry模式，提供设计服务与IP支持、光掩模制造、凸块加工及测试等配套服务。,122,62,62,0,5,15,18,12,10,2,12,0.1935483870967742,6,-6,2.2096774193548385,
688981_1208025389_glm4_dewrap_join_chunk_0002,688981,中芯国际,1208025389,2,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6885,6412,3996,3996,8,3996,glm4_dewrap_join_full543_20260705,268,268,中芯国际是中国大陆首家提供0.18微米技术的集成电路晶圆代工企业，2001年建成上海8英寸生产基地，2002年实现0.18微米量产。公司于2004年首次实现盈利并上市，2005年营业收入突破10亿美元。2015年，公司成为中国大陆首家实现28纳米量产的企业，2019年实现14纳米FinFET量产。公司采用晶圆代工模式，主要工艺流程包括晶圆清洗、热氧化、光刻、刻蚀、离子注入、退火、扩散、化学气相沉积、物理气相沉积、化学机械研磨、晶圆检测和包装入库。公司重视环境保护，已建立完善的环保制度和设施，并通过ISO14001环境管理体系认证。,134,62,62,0,15,20,10,8,7,2,9,0.14516129032258066,5,-4,1.6451612903225807,
688981_1208025389_glm4_dewrap_join_chunk_0003,688981,中芯国际,1208025389,3,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7117,6688,3985,3985,8,3985,glm4_dewrap_join_full543_20260705,215,215,"中国集成电路产业在政策支持下快速发展，2018年产业销售额达6,531亿元，年均复合增长率20.27%。全球集成电路行业市场规模由2012年的2,382亿美元增长至2018年的3,933亿美元。集成电路产业链包括设计、制造、封装测试等环节，其中制造环节技术含量高、工艺复杂。全球晶圆代工行业市场集中度高，2018年前十大纯晶圆代工厂商占全球市场97%份额。中国晶圆代工行业实现高速稳定增长，2018年制造业销售额达1,818亿元。",108,62,62,0,15,28,10,5,3,1,4,0.06451612903225806,5,1,1.2903225806451613,
688981_1208025389_glm4_dewrap_join_chunk_0004,688981,中芯国际,1208025389,4,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6962,6445,3983,3983,8,3983,glm4_dewrap_join_full543_20260705,374,393,中芯国际是全球领先的集成电路晶圆代工企业之一，也是中国大陆技术最先进、规模最大、配套服务最完善、跨国经营的晶圆代工企业，提供 0.35 微米到14 纳米多种技术节点、不同工艺平台的集成电路晶圆代工及配套服务。根据 IC Insights 公布的 2018 年纯晶圆代工行业全球市场销售额排名，中芯国际占全球纯晶圆代工市场份额的 6%，位居全球第四位。根据 IC Insights 公布的 2018 年纯晶圆代工行业中国市场销售额排名，中芯国际占中国纯晶圆代工市场份额的 18%，在中国大陆企业中排名第一。中芯国际经过多年发展，取得了丰富的科技成果，部分成果已达到国际领先的技术水平。公司成功开发了 0.35 微米至 14 纳米多种技术节点，应用于不同工艺技术平台，具备逻辑电路、电源/模拟、高压驱动、嵌入式非挥发性存储、非易失性存储、混合信号/射频、图像传感器等多个技术平台的量产能力。,187,62,62,0,15,28,8,5,4,2,6,0.0967741935483871,6,0,1.3709677419354838,
688981_1208025389_glm4_dewrap_join_chunk_0005,688981,中芯国际,1208025389,5,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6698,6059,3954,3954,8,3954,glm4_dewrap_join_full543_20260705,197,197,"公司是中国大陆领先的集成电路晶圆代工企业，具备从0.35微米至14纳米多种技术节点的量产能力，拥有8,122件专利。2019年公司实现销售收入199.94亿元，产能利用率93.99%。公司研发团队2,530人，占比16.02%，承担7项国家重大科研专项。公司通过ISO9001、ISO14001等多项国际标准认证。报告期内前五大客户销售额占比逐年降低至50.45%，不存在严重依赖单一客户情况。",99,62,62,0,15,18,12,8,7,2,9,0.14516129032258066,5,-4,1.6774193548387097,
688981_1208025389_glm4_dewrap_join_chunk_0006,688981,中芯国际,1208025389,6,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6232,5541,3961,3961,8,3961,glm4_dewrap_join_full543_20260705,246,246,"中芯国际报告期内电力单价逐年下降，2019年为0.58元/千瓦时。公司主要原材料硅片采购单价呈上升趋势，2019年为322.72元/片。公司向前五大供应商采购占比逐年上升，2019年为46.57%，不存在对单一供应商严重依赖。截至2019年末，公司拥有固定资产原值10.94亿元，账面价值3.69亿元，成新率33.69%。公司拥有境内专利5,965件，境外专利1,595件，是公司核心竞争力的关键。公司掌握0.35微米至14纳米的多种技术节点，包括14纳米FinFET等领先逻辑工艺技术平台。",123,54,54,0,12,15,10,10,5,2,7,0.12962962962962962,5,-2,1.7592592592592593,
688981_1208025389_glm4_dewrap_join_chunk_0007,688981,中芯国际,1208025389,7,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6482,5765,3976,3976,8,3976,glm4_dewrap_join_full543_20260705,264,264,"中芯国际拥有多种逻辑工艺技术平台，包括0.13/0.11微米、0.18/0.15微米等成熟工艺，以及智能手机、平板电脑及消费电子产品电源/模拟技术等特色工艺平台。公司核心技术在主营业务产品中广泛应用，包括集成电路晶圆代工、光掩模制造、凸块加工及测试等，报告期内核心技术产品和服务收入占比超过97%。公司拥有8,122件与生产经营相关的专利，承担多项国家重大科研项目，并获得国家知识产权示范企业等多项荣誉。公司在研项目包括先进和成熟工艺制程的升级工作和新产品研发项目，如14纳米FinFET衍生技术平台开发、N+1工艺技术优化等。",132,62,62,0,12,15,10,12,9,4,13,0.20967741935483872,6,-7,2.0483870967741935,
688981_1208025389_glm4_dewrap_join_chunk_0008,688981,中芯国际,1208025389,8,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5333,4883,3127,3127,8,3127,glm4_dewrap_join_full543_20260705,220,221,"中芯国际研发平台涵盖55纳米BSI、ISP技术及40纳米平台开发，应用于物联网、智能卡、汽车电子等领域。公司量产38/24纳米NAND Flash，自主研发的24纳米SLC技术国际领先。报告期内研发费用持续增长，2019年达474,445.66万元，占营收21.55%。研发人员占比提升至16.02%，核心技术人员包括赵海军、梁孟松等。公司通过“市场为导向”的研发战略，建立先进研发体系，拥有14纳米FinFET生产能力，并持续引进高端人才。",110,60,60,0,15,18,12,8,5,2,7,0.11666666666666667,5,-2,1.6,
688567_1208019699_glm4_dewrap_join_chunk_0001,688567,孚能科技,1208019699,1,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688567_1208019699_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6046,5480,3715,3715,21,3715,glm4_dewrap_join_full543_20260705,224,224,孚能科技是全球三元软包动力电池领军企业之一，专注于新能源车用锂离子动力电池及整车电池系统的研发、生产和销售。公司量产能量密度达285Wh/kg的电芯产品，性能全球领先。2019年动力电池销量2.27GWh，产品出货量和装机量连续两年全球第三、全国第一。公司客户涵盖国内外主流整车企业，如北汽新能源、戴姆勒、北京奔驰等。公司已在赣州、镇江建立生产基地，计划未来5年在全球布局。报告期内，动力电池系统收入占比超过99.9%，其中电池包占比65.77%。,112,78,78,0,5,15,22,18,12,6,18,0.23076923076923078,6,-12,2.448717948717949,
688567_1208019699_glm4_dewrap_join_chunk_0002,688567,孚能科技,1208019699,2,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688567_1208019699_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6987,6506,3975,3975,21,3975,glm4_dewrap_join_full543_20260705,216,216,公司主要从事新能源汽车动力电池系统的研发、生产和销售，属于锂离子电池制造行业。公司采用冷凝回收+喷淋水吸附处理NMP废气，油烟净化器处理油烟，厂区污水处理站处理废水，并委托有资质单位处置固体废物，遵守环保法规未发生环保事故。公司所处行业主管部门为发改委和工信部，行业协会为中国电池工业协会和中国化学与物理电源行业协会。国家密集出台政策支持新能源汽车及动力电池行业发展，包括财政补贴、积分管理、充电保障、税收优惠等，推动产业快速升级。,108,85,85,0,23,42,10,6,3,1,4,0.047058823529411764,5,1,1.1411764705882352,
