sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,section_status,tech_text_compact_chars,chunk_count,chunks,completed_chunks,original_compact_chars,summary_compact_chars,original_length_units,summary_length_units,sentence_count_sum,summary_sentence_count_sum,high_score_count_sum,high_score_share_mean,summary_high_score_gap_mean,relevant_score_mean,n0_sum,n1_sum,n2_sum,n3_sum,n4_sum,n5_sum,llm_complete,length_mode,redundancy_partial,redundancy
688001,华兴源创,1206416030,首次公开发行股票并在科创板上市招股说明书,2019-07-03,final_prospectus,ok,104898,17,17,17,104898,4826,66441,2416,1033,93,253,0.22553836076704623,-9.411764705882353,1.9716184432568649,211,254,176,139,191,62,True,token_proxy,27.50041390728477,27.50041390728477
688005,容百科技,1206447899,首次公开发行股票并在科创板上市招股说明书,2019-07-16,final_prospectus,ok,74693,12,12,12,74693,3057,47741,1531,722,68,99,0.1366693322778788,-2.5833333333333335,1.703941838366662,163,214,135,111,72,27,True,token_proxy,31.182887001959504,31.182887001959504
688008,澜起科技,1206441634,首次公开发行股票并在科创板上市招股说明书,2019-07-12,final_prospectus,ok,61411,10,10,10,61411,2433,37624,1219,553,51,136,0.20536956472440343,-8.5,1.8420729121535573,109,151,90,67,121,15,True,token_proxy,30.86464315012305,30.86464315012305
688011,新光光电,1206447906,首次公开发行股票并在科创板上市招股说明书,2019-07-16,final_prospectus,ok,94648,16,16,16,94648,4436,60685,2222,864,90,169,0.2798777589337362,-4.9375,2.083519099671851,199,236,148,112,127,42,True,token_proxy,27.31098109810981,27.31098109810981
688016,心脉医疗,1206452544,首次公开发行股票并在科创板上市招股说明书,2019-07-17,final_prospectus,ok,88069,15,15,15,88069,3543,56003,1775,920,78,182,0.19859134749750787,-6.933333333333334,1.932655246202199,177,246,175,140,150,32,True,token_proxy,31.55098591549296,31.55098591549296
688020,方邦股份,1206456394,首次公开发行股票并在科创板上市招股说明书,2019-07-18,final_prospectus,ok,54965,10,10,10,54965,2145,37061,1075,477,49,90,0.24214201288205084,-4.1,1.9444723723637385,112,124,82,69,74,16,True,token_proxy,34.4753488372093,34.4753488372093
688029,南微医学,1206452542,首次公开发行股票并在科创板上市招股说明书,2019-07-17,final_prospectus,ok,156245,26,26,26,156245,6663,101138,3337,1373,127,297,0.2779886852970508,-6.538461538461538,2.122551949328849,302,320,203,191,260,37,True,token_proxy,30.30806113275397,30.30806113275397
688088,虹软科技,1206452540,首次公开发行股票并在科创板上市招股说明书,2019-07-17,final_prospectus,ok,105176,16,16,16,105176,3851,61725,1932,921,86,336,0.36756152838932726,-15.625,2.3709704310146873,156,181,132,116,281,55,True,token_proxy,31.948757763975156,31.948757763975156
688388,嘉元科技,1206456409,首次公开发行股票并在科创板上市招股说明书,2019-07-18,final_prospectus,ok,104910,19,19,19,104910,4268,71419,2138,973,101,232,0.2416871519709259,-6.894736842105263,2.119443950422607,200,231,154,156,192,40,True,token_proxy,33.40458372310571,33.40458372310571
688168,安博通,1206873448,首次公开发行股票并在科创板上市招股说明书,2019-09-03,final_prospectus,ok,66224,11,11,11,66224,2821,41616,1413,601,55,93,0.20967424152908024,-3.4545454545454546,1.808515115197143,170,148,106,84,73,20,True,token_proxy,29.452229299363058,29.452229299363058
688068,热景生物,1206944408,首次公开发行股票并在科创板上市招股说明书,2019-09-24,final_prospectus,ok,137136,24,24,24,137136,6945,91535,3479,1326,129,214,0.1981307954647957,-3.5416666666666665,1.9484673776802797,274,374,218,246,155,59,True,token_proxy,26.310721471687266,26.310721471687266
688366,昊海生科,1207015183,首次公开发行股票并在科创板上市招股说明书,2019-10-25,final_prospectus,ok,161576,28,28,28,161576,6230,108331,3121,1601,130,240,0.22279041139903408,-3.9285714285714284,1.982493343776466,470,406,213,272,202,38,True,token_proxy,34.710349247036206,34.710349247036206
688058,宝兰德,1206982496,首次公开发行股票并在科创板上市招股意向书,2019-10-15,intention_prospectus,ok,144428,22,22,22,144428,5163,83698,2588,1149,111,217,0.23442845743875995,-4.818181818181818,1.983067902131161,313,262,163,194,163,54,True,token_proxy,32.34080370942813,32.34080370942813
688202,美迪西,1207048265,首次公开发行股票并在科创板上市招股说明书,2019-10-31,final_prospectus,ok,93752,15,15,15,93752,3993,57088,2001,825,76,99,0.166650508872204,-1.5333333333333334,1.7548539936648728,196,241,172,117,76,23,True,token_proxy,28.529735132433782,28.529735132433782
688299,长阳科技,1207039527,首次公开发行股票并在科创板上市招股说明书,2019-10-30,final_prospectus,ok,107463,18,18,18,107463,4413,67914,2210,917,89,139,0.2516023391169261,-2.7777777777777777,2.1080201261057137,186,234,145,141,112,27,True,token_proxy,30.73031674208145,30.73031674208145
688300,联瑞新材,1207079484,首次公开发行股票并在科创板上市招股说明书,2019-11-11,final_prospectus,ok,130607,23,23,23,130607,5747,89199,2878,1216,115,230,0.30178812586874687,-5.0,2.096894587789302,302,308,213,163,190,40,True,token_proxy,30.993398193189716,30.993398193189716
688196,卓越新能,1207092002,首次公开发行股票并在科创板上市招股说明书,2019-11-15,final_prospectus,ok,146147,25,25,25,146147,5758,95907,2885,1344,123,199,0.19892139980071014,-3.04,1.9181233934368205,266,388,230,199,150,49,True,token_proxy,33.24332755632582,33.24332755632582
