custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688001_1206416030_glm4_dewrap_join_chunk_0001,688001,华兴源创,1,188,1.75,"公司是国内领先的检测设备与整线检测系统解决方案提供商，主要从事平板显示及集成电路的检测设备研发、生产和销售，产品应用于LCD与OLED平板显示、集成电路、汽车电子等行业。公司具备在信号和图像算法领域的多项自主研发核心技术成果，在各类数字及模拟信号高速检测板卡、基于平板显示检测的机器视觉图像算法等方面具备较强竞争优势。公司主要产品包括检测设备（如平板显示检测设备、集成电路测试设备）和检测治具，其中柔性OLED Mura修复设备Mura补偿通过率在98%左右。公司采用订单式生产模式，按客户需求进行定制化开发，检测设备类产品软硬件均为自主研发。公司建立了完善的采购、生产、销售和研发管理制度，研发投入占营业收入比例较高，2018年研发投入达13,851.83万元。报告期内，公司主营业务收入按业务类别划分，检测设备收入占比最高，2018年达53.21%。",133,2.0869565217391304,"公司主营平板显示及集成电路检测设备研发、生产和销售，产品包括显示、触控、光学、老化、电路、信号、自动化检测设备及检测治具，应用于LCD、OLED、集成电路、汽车电子等领域。公司检测设备软件和核心信号发生器、精密对位压接及移载平台、光学测试仪、分选机等硬件主要自主研发，柔性OLED Mura补偿通过率约98%。2016-2018年研发投入分别为4,771.98万元、9,350.78万元和13,851.83万元，占营业收入9.25%、6.83%和13.78%；主营业务收入中检测设备2018年占53.21%、检测治具占38.61%。",55,-0.3369565217391304
688001_1206416030_glm4_dewrap_join_chunk_0002,688001,华兴源创,2,83,0.9761904761904762,公司所处的集成电路专用设备行业主管部门为国家工业和信息化部，行业自律组织包括中国半导体行业协会、中国电子专用设备工业协会等。国家通过多项产业政策支持集成电路产业发展，如《中国制造2025》将集成电路及专用装备列为重点发展领域，并出台财税、投融资等优惠政策。这些政策为公司创造了良好的经营环境，促进了本土集成电路专用设备行业的发展。,65,1.0978260869565215,本段主要为平板显示检测及集成电路专用设备行业主管部门、协会、产业政策和全球显示产业趋势说明，发行人绑定信息较少。可保留的核心事实是公司产品属于专用设备制造业及智能装备制造相关领域，下游LCD、OLED和集成电路产业政策支持检测设备、专用装备和国产化配套发展。,18,-0.12163561076604534
688001_1206416030_glm4_dewrap_join_chunk_0003,688001,华兴源创,3,161,0.7962962962962963,公司是国内领先的检测设备与整线检测系统解决方案提供商，主要从事平板显示及集成电路的检测设备研发、生产和销售。公司平板显示检测设备覆盖触控、显示、光学等多领域，与平板显示器件的更新迭代相匹配，包括用于TFT-LCD测试的H8、H7、H10A、H10B等显示检测设备，用于TFT-LCD老化测试的AgingBox、H9R等老化检测设备，用于TFT-LCD触控屏检测的H8+、TP1、TP2、TSP等触控检测设备，用于TFT-LCD闪烁度检测的C3、C31、C32、C32B等光学检测设备，以及用于TFT-LCD自动化检测的i2000、Z6000-XM、ET-SHTM、ET-SHTM-2等自动化检测设备。公司已成为国内外许多知名企业优质的合作伙伴。,63,1.2162162162162162,本段主要为中国平板显示、OLED、半导体设备市场及检测行业发展背景，发行人绑定信息有限。可保留的是公司为国内领先的检测设备与整线检测系统解决方案提供商，主营平板显示及集成电路检测设备研发、生产和销售，并凭借研发设计与生产能力成为国内外知名企业合作伙伴。,98,-0.41991991991991995
688001_1206416030_glm4_dewrap_join_chunk_0004,688001,华兴源创,4,201,2.161290322580645,发行人显示检测设备精度更高，如C33光学检测设备亮度测量0.001cd/m2时测色精度达0.005。公司自动化检测设备节拍时间达3.5-5.5秒，具备转盘式检测单元。发行人覆盖LCD和OLED显示、触控、光学等检测技术，产品覆盖半自动及全自动化检测，获得苹果、三星等知名企业认可。公司2017年量产交付OLED自动化检测设备，2018年量产交付OLED屏幕Mura补偿设备。在集成电路测试领域，公司研发的超大规模数模混合芯片测试机平台，每个引脚矢量存储深度达512M，数据速率达200MHZ，部分性能指标已达到或超过泰瑞达等国际领先企业。公司CIS芯片测试机已交付下游封测工厂及知名CIS芯片厂商进行量产验证。公司委托苏州市产品质量监督检验院对产品进行性能参数见证，实测值在MIPI D-phy图像采集、数字仪器、数据速率三项指标方面均已达到上述指标。公司主要竞争对手包括精测电子、泰瑞达、爱德万测试等。,135,2.3493975903614457,发行人平板显示检测产品持续迭代，2017-2018年推出支持OLED、8K、De-Mura、AOI、Gamma调整等设备，覆盖显示、触控、光学及自动化检测，2017年量产交付OLED自动化检测设备，2018年量产交付OLED屏幕Mura补偿设备，并获苹果、三星、夏普、京东方等客户认可。公司2017年成立集成电路事业部，研发超大规模数模混合芯片测试机平台，可适配MCU、RF、CIS、ASIC、LCD/OLED Driver等测试；CIS测试机在图像采集和传输等指标上对标泰瑞达产品，已交付封测工厂及全球知名CIS芯片厂商自建工厂量产验证。,66,-0.18810726778080067
688001_1206416030_glm4_dewrap_join_chunk_0005,688001,华兴源创,5,138,1.6935483870967742,公司专注于平板显示检测和集成电路专用设备领域，具备技术研发优势，研发人员占比超40%，2018年研发费用占营收13.78%，在信号和图像算法领域拥有多项核心技术，打破了国外在LCD与柔性OLED触控检测上的长期垄断。公司拥有品牌声誉优势，与苹果、三星、LG等知名企业保持长期合作，并提供多元化的完整测试解决方案。公司管理团队核心成员具备专业背景和丰富经验，能够制定符合公司发展的战略规划。公司存在产能规模较小和融资渠道单一等竞争劣势，但通过上市募资将提升资金实力，扩大行业影响力。公司与同行业可比公司精测电子相比，近年来业务快速发展，盈利能力不断增强。,118,2.1621621621621623,公司研发人员超过40%，2018年研发费用占营业收入13.78%，在显示、触控、图像算法、自动化等方面具备定制化和整体解决方案能力，LCD与柔性OLED触控检测突破国外长期垄断。2017年成立集成电路事业部后，公司研发E06超大规模数模混合芯片测试机平台，可用于MCU、ASIC、CMOS SENSOR、指纹识别芯片测试，并对电压、电流、时间、温度、电阻、电容、频率等参数进行高速高精度测试。公司平板显示检测产品获得苹果、三星、LG等客户认可，但产能规模较小、融资渠道单一。,20,-0.46861377506538804
688001_1206416030_glm4_dewrap_join_chunk_0006,688001,华兴源创,6,183,1.7903225806451613,公司为全球领先的芯片制造商和OSAT提供模块化测试器架构，扩大现场数量并降低测试成本。公司与国际知名平板厂商三星、夏普、LG、京东方、JDI等建立了长期稳定的合作关系。公司与国际顶级消费电子品牌商苹果公司保持了长期良好的合作关系，2013年成为其合格供应商。报告期内，公司主营业务收入主要来自检测设备和检测治具，其中检测设备占比最高。公司平板显示检测设备主要应用于消费电子领域的手机屏幕相关的显示检测、触控检测、光学检测等。2017年公司销售收入大幅增长主要系因主要客户产品升级带来的正常订单需求变动。公司已成功研发出针对OLED平板显示器的检测设备及配套产品，并获得了苹果公司认可。公司研发的超大规模数模混合芯片测试机平台可对应不同领域的测试，目前CIS芯片测试机已经在全球出货量排名前几的厂商和国内知名的封装测试厂现场应用验证。,134,2.25,发行人为国内领先的检测设备与整线检测系统解决方案提供商，产品包括平板显示检测设备、集成电路检测设备和汽车电子检测设备，客户认可度高，与国际知名平板或模组厂商及消费电子终端品牌商保持长期合作。公司核心竞争力在于数字及模拟信号高速检测板卡、平板显示机器视觉图像算法、高精度自动化与精密连接组件设计制造能力，并可自主研发超大规模数模混合SoC芯片测试设备，E06系列测试系统核心性能指标具备市场竞争力和性价比优势。报告期内公司研发团队400人、研发人员比例超过40%，2017年OLED检测设备获苹果认可并用于iPhone X平板显示器检测。,49,-0.45967741935483875
688001_1206416030_glm4_dewrap_join_chunk_0007,688001,华兴源创,7,108,4.222222222222222,报告期内，公司前五大客户包括越南三星、苹果公司、LG集团、京东方集团等，合计贡献收入占比29.96%至83.39%。公司与苹果公司自2013年建立合作关系，为其提供历代手机屏幕检测设备，2016-2018年苹果公司及其指定第三方向公司采购合计占收入36.72%至45.73%。公司检测设备具有非标准、定制化特点，在客户新产品研发阶段即介入开发。公司通过长期合作、技术实力和综合服务能力，获得了苹果公司等优质客户的认可，合作关系稳定。,139,2.736842105263158,"公司2016-2018年前五大客户销售占主营业务收入78.99%、88.06%和61.57%，2017年越南三星销售81,755.05万元、占59.68%，APPLE销售27,224.16万元、占19.87%；2018年前五大客户为LG、越南三星、泰科、时捷电子、京东方，合计61,886.48万元、占61.57%。主要客户包括苹果、三星、LG、夏普、泰科、京东方等，均为平板显示或消费电子产业链重要客户。公司2013年成为苹果合格供应商，2016年开始接触越南三星，2017年正式销售检测设备，并因设备获苹果认可由苹果指定越南三星采购触控检测相关设备。",-31,1.4853801169590644
688001_1206416030_glm4_dewrap_join_chunk_0008,688001,华兴源创,8,151,2.161290322580645,报告期内，公司对苹果公司及其产业链厂商的销售收入占比较高，2016年至2018年合计占比分别为75.13%、91.94%和66.52%。公司是苹果公司指定的手机屏幕检测设备供应商，自2013年成为苹果公司合格供应商后，持续为其提供定制化检测产品。公司具备为市场上最优秀客户提供检测服务的能力，近年来持续开拓苹果公司之外的境内外客户，并取得了一定成效。公司积极布局集成电路测试领域，2017年初成立集成电路事业部，目前集成电路领域相关检测业务已成为公司业务结构的重要组成部分，预计未来对集成电路领域客户的销售将大幅增加。苹果公司经营业绩波动对发行人业务的稳定性和持续性以及持续经营能力未产生重大不利影响。,140,2.561797752808989,"报告期内苹果公司直接采购及指定第三方向公司采购合计影响收入18,945.54万元、57,913.78万元和45,963.51万元，占收入36.72%、42.28%和45.73%；苹果产业链厂商自主决定采购收入分别为19,817.25万元、68,027.55万元和20,898.96万元。公司对苹果存在一定依赖，但2013年成为其合格供应商后，持续参与历代苹果手机屏幕部分检测工序设备研发与生产，并负责已售设备升级改造，形成持续合作。公司同时开拓京东方等客户并布局集成电路测试，2018年对京东方销售8,547.02万元，超大规模SoC测试机已交付标杆客户验证。",11,-0.4005074302283438
688001_1206416030_glm4_dewrap_join_chunk_0009,688001,华兴源创,9,162,1.3387096774193548,"公司产品主要应用于消费电子产品的检测，消费电子行业形成了成熟的产业链分工模式。报告期内，公司生产和测试部门基本处于满负荷状态，2018年检测设备产量13,085台，销量13,513台，产销率103.27%，平均售价3.96万元；检测治具产量1,191,057台，销量1,178,247台，产销率98.92%，平均售价329.35元。公司原材料主要包括电气部品、电子部品、机械部品和加工部品，2018年采购总额46,695.22万元，其中电子部品占比42.44%。公司不存在向单个原材料供应商的采购比例超过总额50%或严重依赖于少数供应商的情形。报告期内，公司外销收入、出口报关单金额及免抵退申报表金额保持一致，严格履行出口报关程序，依法缴纳税款。",142,2.597560975609756,"公司客户名称按合同或订单签订并结算口径披露，境外客户订单主要要求将产品交付至客户所在地或指定工厂，货款由订单主体结算，物流与资金流一致；报告期外销收入、出口报关单金额及免抵退申报表金额一致。公司生产和测试部门基本满负荷，检测设备2016-2018年产量5,202台、10,856台和13,085台，销量5,353台、11,151台和13,513台；检测治具产量932,604件、978,666件和1,191,057件。原材料主要为电气、电子、机械和加工部品，2018年采购总额46,695.22万元，前五大供应商占28.25%，不存在单一原材料供应商采购超过50%。",20,-1.2588512981904014
688001_1206416030_glm4_dewrap_join_chunk_0010,688001,华兴源创,10,154,1.5806451612903225,发行人前五大供应商占采购总额比例在2018年为42.60%，2017年为62.21%，2016年为63.27%。主要供应商包括奥特斯（中国）有限公司、得捷电子（上海）有限公司、泰科集团、苏州普洛泰科精密工业有限公司、安富利集团等。发行人与主要供应商不存在关联关系或其他利益安排。发行人在原材料供应商的选择过程中，选择不低于2家的原材料供应商进行询价，通过比价、议价程序后确定最终交易价格。同时每年第四季度会与主要供应商进行集中采购价格谈判。报告期发行人主要采购原材料为电气部品、电子部品及机械部品，前十大供应商采购金额合计占采购总额比例在2018年为53.63%，2017年为70.36%，2016年为53.12%。,106,2.36046511627907,公司主要向行芝达、艾睿电子、奥特斯、得捷电子、泰科、安富利等采购电气部品、电子部品、PCB板、集成电路IC、继电器、料机等，2018年前五大供应商采购占比42.60%，2017年和2016年分别为62.21%和63.27%。主要供应商与公司不存在关联关系或其他利益安排，采购价格通过不少于两家供应商询价、比价、议价确定。报告期同品牌同型号原材料采购单价波动不大，机器人手臂、相机、接插件和集成电路IC等可比型号价格总体平稳。,48,-0.7798199549887475
