custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688002_1206430547_glm4_dewrap_join_chunk_0001,688002,睿创微纳,1,129,2.102564102564102,公司是一家专业从事非制冷红外热成像与MEMS传感技术开发的集成电路芯片企业，主要产品包括红外探测器、机芯与整机，应用于军用及民用领域。公司具备先进的集成电路设计、传感器设计、器件封测等研发与制造能力，并承担国家科技重大专项研发任务。公司红外探测器具有高性能、全数字化、低功耗等优势，产品系列覆盖多种阵列规模和像元尺寸。公司采用以销定产的生产模式，生产流程包括晶圆制造、红外MEMS芯片加工、探测器封装及机芯组装等环节，核心工艺自主加工，部分通用工艺委托代工厂加工。报告期内，公司探测器收入占比最高，达到41.58%。,122,2.5681818181818183,公司从事非制冷红外热成像与MEMS传感技术开发，产品包括红外MEMS芯片、探测器、机芯、热像仪及光电系统，2018年主营收入3.82亿元。公司发布12微米1280×1024百万级像素数字输出红外MEMS芯片，12微米640×512和17微米384×288探测器实现数字输出、陶瓷封装和晶圆级封装，并牵头承担“核高基”重大专项。2018年探测器、机芯、整机收入占比分别为41.58%、28.22%、29.47%，芯片自用，氧化钒核心工艺自主加工，探测器、机芯、整机由艾睿光电完成主要生产。,7,-0.46561771561771614
688002_1206430547_glm4_dewrap_join_chunk_0002,688002,睿创微纳,2,152,1.551282051282051,公司主要与多家受托加工商合作进行PCB委托加工，并将原材料及设计图提供给加工商进行贴片加工。公司机芯生产平台拥有124台设备，整机生产线拥有52台设备。公司主要生产经营主体为睿创微纳，位于烟台。公司主营业务目标市场分为军用及民用两部分，军用市场作为核心部件配套商向整机或系统厂商销售，民用市场主要面向安防监控、工业测温及个人消费领域。公司销售模式以直销为主，直销占比从2016年的100%降至2018年的70.61%，经销收入逐年增长。公司通过客户牵引与技术牵引双轮驱动销售策略，市场销售部下设军品、安防、户外三大行业覆盖团队，并在北京、广东及浙江设立销售中心。公司高度重视环境保护，生产经营符合环保法规。,117,2.0869565217391304,公司销售以直销为主、经销为辅，军用市场向整机或系统厂商销售探测器、机芯并配合型号竞标，民用市场覆盖安防监控、工业测温、户外消费及车载夜视等。2018年直销收入2.70亿元、占70.61%，经销收入1.12亿元、占29.39%，经销增长主要来自民用整机尤其户外手持热像仪。报告期末存续经销商由5家增至79家，主要经销商采购产品已实现最终销售且不存在退货，2017、2018年主要经销商收入824.18万元、8781.38万元，回款1124.92万元、8356.38万元。,35,-0.5356744704570793
688002_1206430547_glm4_dewrap_join_chunk_0003,688002,睿创微纳,3,157,1.1290322580645162,公司建立了ISO9001、IATF16949、GJB9001等多体系质量管理制度，并严格执行。公司主营业务为红外MEMS芯片、探测器、机芯及整机的研发、生产和销售，提供红外成像整体解决方案。公司产品应用于军事和民用领域，军用领域主管部门为国家国防科技工业局，民用领域主管部门为工信部。公司所处行业为计算机、通信和其他电子设备制造业。公司产品在军用领域需取得武器装备科研生产许可证。公司所处行业受到国家政策支持，包括集成电路产业和军民融合战略。红外热像仪通过探测目标物体的红外辐射，将温度分布图像转换成视频图像。红外探测器是红外热像仪的核心部件，目前全球仅有少数国家能够掌握非制冷红外探测器核心技术。公司产品采用焦平面阵列技术。,86,1.4142857142857144,公司依据ISO9001、IATF16949、GJB9001建立质量管理体系，覆盖来料检验、生产现场管理、产品检验和质量奖惩，报告期内与主要客户未发生质量纠纷。公司主营红外MEMS芯片、探测器、机芯及整机研发生产销售，危险废物丙酮、异丙醇等由资质单位处置，2017年处置5.7吨、费用1.92万元，2018年处置17.84吨、费用8.11万元。,71,-0.28525345622119813
688002_1206430547_glm4_dewrap_join_chunk_0004,688002,睿创微纳,4,119,1.5806451612903225,发行人专注于非制冷红外探测器，阵列规模从 256×192 到 1280×1024，像元尺寸已进入 12μm 主流时代。公司采用热式探测原理，未生产制冷型探测器。主要竞争对手包括 FLIR、ULIS 及国内同行 A、B、C，其产品路线涵盖氧化钒和非晶硅技术。全球军用红外市场规模预计 2023 年达 107.95 亿美元，民用市场规模预计达 74.65 亿美元。红外成像在军用领域用于夜视、制导等，在民用领域应用于安防、消防、医疗等。公司通过自主创新实现了红外热成像核心部件的国产替代，打破了欧美技术垄断。,73,1.244186046511628,发行人仅生产非制冷红外探测器，其定位为红外热成像与MEMS传感技术芯片企业，核心技术为集成电路设计和MEMS传感器技术，产品服务军用和民用市场。非制冷红外探测器行业趋势为更小像元间距、更大面阵规模、晶圆级封装、晶圆级红外光学和ASIC集成化，发行人认为其非制冷探测器定位与行业技术趋势相符。,46,0.3364591147786946
688002_1206430547_glm4_dewrap_join_chunk_0005,688002,睿创微纳,5,181,2.3703703703703702,公司专注于非制冷红外成像技术及产品研发生产，已掌握集成电路设计、红外MEMS敏感材料制备、封装技术等全产业链核心技术，具备自主独立研发、设计、生产红外MEMS芯片、探测器、机芯及整机的能力。公司核心技术团队拥有多年集成电路设计、MEMS传感器设计与制造经验，已获授权96项专利、14项集成电路布图设计权及38项软件著作权。公司产品包括阵列规模1280×1024、1024×768、640×512、384×288的探测器，像元尺寸涵盖35、25、20、17、14和12微米，NETD小于40mK。公司2018年发布12微米1280×1024百万级像素数字输出红外MEMS芯片，技术水平达到国内领先。公司获批牵头承担“核高基”国家科技重大专项研发任务。公司2017、2018年探测器、机芯及整机合计销量高于同行业可比上市公司。,119,2.590909090909091,公司是国内少数具备非制冷红外探测器自主研发并实现量产的企业之一，填补高精度芯片研发、生产、封装和应用空白。2018年发布1280×1024/12μm百万级像素数字输出红外MEMS芯片，640×512/12μm和384×288/17μm探测器实现数字输出、陶瓷封装和晶圆级封装，并牵头承担“核高基”重大专项。2018年主营红外产品收入3.80亿元，合计销量5.69万台，高于可比公司；截至报告期末研发人员221人、占37.39%，拥有96项专利、14项布图设计权和38项软著。,62,-0.2205387205387206
688002_1206430547_glm4_dewrap_join_chunk_0006,688002,睿创微纳,6,219,1.7096774193548387,公司专注于红外MEMS芯片、探测器等前端核心元器件的研发设计，在红外MEMS传感器设计、芯片封装、探测器和机芯组装等方面投入较大，培育了成熟的前端研发团队。公司采用Fabless运营模式，通过委外晶圆量产加工，并与晶圆代工厂共建八英吋晶圆生产线以保证产能供应。报告期内，公司探测器、机芯和整机产能利用率均较高，2018年探测器产能达8万件，产量7.5万件，产能利用率93.74%；机芯产能3.5万件，产量3.2万件，产能利用率90.66%；整机产能2万件，产量1.9万件，产能利用率96.72%。公司技术及产品从关键技术指标来看已达到国内领先水平，并于2017年获批作为牵头单位承担“核高基”国家科技重大专项研发任务。报告期内，公司基于业内领先的技术及产品水平，实现经营业绩大幅增长，形成了公司的核心竞争优势。公司市场地位及行业竞争状况的变化及未来趋势显示，随着进口替代进程的逐步推进，以及国内红外市场空间的迅速扩大，未来将有更多资源和人才进入本行业，行业集中度将进一步提高。,107,1.8421052631578947,公司竞争劣势包括整机及系统尤其军用整机系统研发投入较少，价格较高的整机及系统产品缺失导致收入规模和抗风险能力较弱；采用Fabless模式后不具备芯片制造能力，晶圆代工厂选择有限且议价能力较弱。2014年全球军用红外市场前三大供应商占45%以上份额，2017年FLIR占全球民用红外热成像仪市场66.3%份额。国内非制冷红外行业近年已具备探测器自主研发及量产能力，具备自主研发生产能力的企业主要包括发行人、高德红外、大立科技等。,112,-0.13242784380305594
688002_1206430547_glm4_dewrap_join_chunk_0007,688002,睿创微纳,7,134,1.7903225806451613,"公司通过购进设备优化产能瓶颈，2018年新建八英吋MEMS线可生产12μm及更小像元尺寸的非制冷红外焦平面探测器，芯片产能提高约5倍，产量提升约4倍。报告期内，公司探测器产量达43,263件，销量36,356件，产销率84.03%；机芯产量12,389件，销量5,917件，产销率47.76%；整机产量19,343件，销量14,660件，产销率75.79%。公司标准化产品占比80.40%，定制化产品占比19.60%。公司客户主要为军品整机厂商及海康威视等安防企业，2018年前五大客户占营收67.39%，其中海康威视占比22.07%。",117,2.8421052631578947,2018年公司八英吋MEMS线满足0.25μm工艺线宽，投入薄膜沉积、刻蚀、清洗、量测等11台套设备，已试运行，可研发生产12μm及更小像元尺寸非制冷红外焦平面探测器，芯片产能约提高5倍、产量最大提升约4倍。2018年探测器、机芯、整机产能分别为8万、3.5万、2万件，产能利用率93.74%、90.66%、96.72%。报告期内标准化产品收入占比由66.52%升至80.40%，2018年前五大客户合并后收入2.81亿元、占73.28%，K0016占42.34%。,17,-1.0517826825127334
688002_1206430547_glm4_dewrap_join_chunk_0008,688002,睿创微纳,8,141,2.020408163265306,"美国将海康威视等公司列入实体清单，但海康威视美国市场收入占比仅5.69%，影响较小。海康威视元器件采购以国内供应商为主，且公司红外热成像芯片技术达到国内领先、国际先进水平。公司对海康威视在手订单金额3,834.93万元，预计2019年销售28,950台，同比增长15.21%，占公司订单收入11.71%。公司客户集中度较高，前五大客户收入占比73.28%，但报告期内客户数量和销售额快速增长，新增客户包括消费级手持热像仪最大经销商等。公司系军方的二级/三级配套商，主要客户为军工集团下属企业或科研院所及整机厂商。公司主要原材料单价总体呈下降趋势，主要能源供应稳定。",111,2.693877551020408,公司对海康威视在手订单预计2019年交付2.90万台，较2018年销量增长15.21%，预计销售金额占2019年各类订单总收入6.39亿元的11.71%。报告期客户集中度较高，按同一控制合并后前五大客户占比为85.10%、74.29%、73.28%，高于可比公司，原因是产品偏探测器和机芯且下游客户集中。军品客户主要采购探测器、机芯，民品客户包括海康威视、LIEMKE和朗高特；公司作为军方二级或三级配套商，报告期不存在暂定价结算及后续补价。,30,-0.6734693877551021
688002_1206430547_glm4_dewrap_join_chunk_0009,688002,睿创微纳,9,112,1.5833333333333333,公司报告期内前五大供应商采购额合计占比分别为2016年55.28%、2017年20.71%、2018年42.20%。晶圆、管壳、吸气剂的供应商集中度较高，主要供应商为G0014、G0003、K0016和G0005。公司与前五大供应商不存在关联关系。公司晶圆、管壳、吸气剂的供应商集中具有行业普遍性和商业合理性，不存在单一供应商的重大依赖。公司固定资产主要包括生产研发机器设备、厂房及办公楼等，账面原值在300万元以上的机器设备主要为金属溅射设备。,106,2.3536585365853657,公司主要采购晶圆、管壳、吸气剂、镜头和电子元器件，2018年按同一控制合并后前五大供应商采购额1.07亿元、占42.20%，处于可比公司区间。晶圆供应商G0014和G0003合计占2018年晶圆采购99.82%，管壳供应商K0016占89.72%，吸气剂供应商G0005占99.95%，集中原因是晶圆代工规模效应及核心物料质量、交期要求。报告期末固定资产净值2.16亿元，机器设备净值1.51亿元，财务成新率81.25%。,6,-0.7703252032520325
688002_1206430547_glm4_dewrap_join_chunk_0010,688002,睿创微纳,10,91,2.0,"睿创微纳及其子公司拥有固定资产原值合计5,726.45万元，包括腐蚀设备、介质薄膜设备等，财务成新率普遍较高。发行人拥有5处房屋所有权，总建筑面积约28,448.57平方米，用于工业生产。在建工程主要为二期土建工程，账面价值280.63万元。发行人持有96项专利，其中发明专利49项，实用新型专利25项，外观设计专利22项，涵盖红外探测器、MEMS器件封装等领域。",92,2.59375,截至招股说明书出具日，公司拥有5处房屋所有权和2宗土地使用权；报告期末主要机器设备包括金属溅射设备、腐蚀设备、介质薄膜设备、薄膜生长设备等。发行人及子公司持有96项专利，其中发明49项、实用新型25项、外观设计22项；睿创微纳持有46项专利，其中发明34项。专利主要覆盖MEMS器件封装、红外探测器制备、氧化钒薄膜、非制冷红外焦平面探测器像素结构、晶圆级释放和测试等。,-1,-0.59375
