custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688002_1206430547_glm4_dewrap_join_chunk_0001,688002,睿创微纳,1206430547,1,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6448,6008,3995,3995,15,3995,glm4_dewrap_join_first_batch25_20260706,258,258,公司是一家专业从事非制冷红外热成像与MEMS传感技术开发的集成电路芯片企业，主要产品包括红外探测器、机芯与整机，应用于军用及民用领域。公司具备先进的集成电路设计、传感器设计、器件封测等研发与制造能力，并承担国家科技重大专项研发任务。公司红外探测器具有高性能、全数字化、低功耗等优势，产品系列覆盖多种阵列规模和像元尺寸。公司采用以销定产的生产模式，生产流程包括晶圆制造、红外MEMS芯片加工、探测器封装及机芯组装等环节，核心工艺自主加工，部分通用工艺委托代工厂加工。报告期内，公司探测器收入占比最高，达到41.58%。,129,78,78,0,12,15,20,18,10,3,13,0.16666666666666666,6,-7,2.1025641025641026,
688002_1206430547_glm4_dewrap_join_chunk_0002,688002,睿创微纳,1206430547,2,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6943,6504,3889,3889,15,3889,glm4_dewrap_join_first_batch25_20260706,303,303,公司主要与多家受托加工商合作进行PCB委托加工，并将原材料及设计图提供给加工商进行贴片加工。公司机芯生产平台拥有124台设备，整机生产线拥有52台设备。公司主要生产经营主体为睿创微纳，位于烟台。公司主营业务目标市场分为军用及民用两部分，军用市场作为核心部件配套商向整机或系统厂商销售，民用市场主要面向安防监控、工业测温及个人消费领域。公司销售模式以直销为主，直销占比从2016年的100%降至2018年的70.61%，经销收入逐年增长。公司通过客户牵引与技术牵引双轮驱动销售策略，市场销售部下设军品、安防、户外三大行业覆盖团队，并在北京、广东及浙江设立销售中心。公司高度重视环境保护，生产经营符合环保法规。,152,78,78,0,15,28,18,12,4,1,5,0.0641025641025641,6,1,1.5512820512820513,
688002_1206430547_glm4_dewrap_join_chunk_0003,688002,睿创微纳,1206430547,3,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7207,6818,3996,3996,15,3996,glm4_dewrap_join_first_batch25_20260706,313,313,公司建立了ISO9001、IATF16949、GJB9001等多体系质量管理制度，并严格执行。公司主营业务为红外MEMS芯片、探测器、机芯及整机的研发、生产和销售，提供红外成像整体解决方案。公司产品应用于军事和民用领域，军用领域主管部门为国家国防科技工业局，民用领域主管部门为工信部。公司所处行业为计算机、通信和其他电子设备制造业。公司产品在军用领域需取得武器装备科研生产许可证。公司所处行业受到国家政策支持，包括集成电路产业和军民融合战略。红外热像仪通过探测目标物体的红外辐射，将温度分布图像转换成视频图像。红外探测器是红外热像仪的核心部件，目前全球仅有少数国家能够掌握非制冷红外探测器核心技术。公司产品采用焦平面阵列技术。,157,62,62,0,25,20,8,4,3,2,5,0.08064516129032258,6,1,1.1290322580645162,
688002_1206430547_glm4_dewrap_join_chunk_0004,688002,睿创微纳,1206430547,4,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7171,6814,3969,3969,15,3969,glm4_dewrap_join_first_batch25_20260706,238,252,发行人专注于非制冷红外探测器，阵列规模从 256×192 到 1280×1024，像元尺寸已进入 12μm 主流时代。公司采用热式探测原理，未生产制冷型探测器。主要竞争对手包括 FLIR、ULIS 及国内同行 A、B、C，其产品路线涵盖氧化钒和非晶硅技术。全球军用红外市场规模预计 2023 年达 107.95 亿美元，民用市场规模预计达 74.65 亿美元。红外成像在军用领域用于夜视、制导等，在民用领域应用于安防、消防、医疗等。公司通过自主创新实现了红外热成像核心部件的国产替代，打破了欧美技术垄断。,119,62,62,0,15,20,12,8,5,2,7,0.11290322580645161,6,-1,1.5806451612903225,
688002_1206430547_glm4_dewrap_join_chunk_0005,688002,睿创微纳,1206430547,5,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6797,6270,3957,3957,15,3957,glm4_dewrap_join_first_batch25_20260706,361,361,公司专注于非制冷红外成像技术及产品研发生产，已掌握集成电路设计、红外MEMS敏感材料制备、封装技术等全产业链核心技术，具备自主独立研发、设计、生产红外MEMS芯片、探测器、机芯及整机的能力。公司核心技术团队拥有多年集成电路设计、MEMS传感器设计与制造经验，已获授权96项专利、14项集成电路布图设计权及38项软件著作权。公司产品包括阵列规模1280×1024、1024×768、640×512、384×288的探测器，像元尺寸涵盖35、25、20、17、14和12微米，NETD小于40mK。公司2018年发布12微米1280×1024百万级像素数字输出红外MEMS芯片，技术水平达到国内领先。公司获批牵头承担“核高基”国家科技重大专项研发任务。公司2017、2018年探测器、机芯及整机合计销量高于同行业可比上市公司。,181,54,54,0,6,10,12,12,12,2,14,0.25925925925925924,6,-8,2.3703703703703702,
688002_1206430547_glm4_dewrap_join_chunk_0006,688002,睿创微纳,1206430547,6,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7157,6744,3975,3975,15,3975,glm4_dewrap_join_first_batch25_20260706,438,438,公司专注于红外MEMS芯片、探测器等前端核心元器件的研发设计，在红外MEMS传感器设计、芯片封装、探测器和机芯组装等方面投入较大，培育了成熟的前端研发团队。公司采用Fabless运营模式，通过委外晶圆量产加工，并与晶圆代工厂共建八英吋晶圆生产线以保证产能供应。报告期内，公司探测器、机芯和整机产能利用率均较高，2018年探测器产能达8万件，产量7.5万件，产能利用率93.74%；机芯产能3.5万件，产量3.2万件，产能利用率90.66%；整机产能2万件，产量1.9万件，产能利用率96.72%。公司技术及产品从关键技术指标来看已达到国内领先水平，并于2017年获批作为牵头单位承担“核高基”国家科技重大专项研发任务。报告期内，公司基于业内领先的技术及产品水平，实现经营业绩大幅增长，形成了公司的核心竞争优势。公司市场地位及行业竞争状况的变化及未来趋势显示，随着进口替代进程的逐步推进，以及国内红外市场空间的迅速扩大，未来将有更多资源和人才进入本行业，行业集中度将进一步提高。,219,62,62,0,8,24,15,9,5,1,6,0.0967741935483871,6,0,1.7096774193548387,
688002_1206430547_glm4_dewrap_join_chunk_0007,688002,睿创微纳,1206430547,7,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6506,6066,3954,3954,15,3954,glm4_dewrap_join_first_batch25_20260706,268,268,"公司通过购进设备优化产能瓶颈，2018年新建八英吋MEMS线可生产12μm及更小像元尺寸的非制冷红外焦平面探测器，芯片产能提高约5倍，产量提升约4倍。报告期内，公司探测器产量达43,263件，销量36,356件，产销率84.03%；机芯产量12,389件，销量5,917件，产销率47.76%；整机产量19,343件，销量14,660件，产销率75.79%。公司标准化产品占比80.40%，定制化产品占比19.60%。公司客户主要为军品整机厂商及海康威视等安防企业，2018年前五大客户占营收67.39%，其中海康威视占比22.07%。",134,62,62,0,12,15,18,10,5,2,7,0.11290322580645161,5,-2,1.7903225806451613,
688002_1206430547_glm4_dewrap_join_chunk_0008,688002,睿创微纳,1206430547,8,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6128,5477,3927,3927,15,3927,glm4_dewrap_join_first_batch25_20260706,282,282,"美国将海康威视等公司列入实体清单，但海康威视美国市场收入占比仅5.69%，影响较小。海康威视元器件采购以国内供应商为主，且公司红外热成像芯片技术达到国内领先、国际先进水平。公司对海康威视在手订单金额3,834.93万元，预计2019年销售28,950台，同比增长15.21%，占公司订单收入11.71%。公司客户集中度较高，前五大客户收入占比73.28%，但报告期内客户数量和销售额快速增长，新增客户包括消费级手持热像仪最大经销商等。公司系军方的二级/三级配套商，主要客户为军工集团下属企业或科研院所及整机厂商。公司主要原材料单价总体呈下降趋势，主要能源供应稳定。",141,49,49,0,5,15,12,10,5,2,7,0.14285714285714285,6,-1,2.020408163265306,
688002_1206430547_glm4_dewrap_join_chunk_0009,688002,睿创微纳,1206430547,9,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5956,5377,3828,3828,15,3828,glm4_dewrap_join_first_batch25_20260706,223,223,公司报告期内前五大供应商采购额合计占比分别为2016年55.28%、2017年20.71%、2018年42.20%。晶圆、管壳、吸气剂的供应商集中度较高，主要供应商为G0014、G0003、K0016和G0005。公司与前五大供应商不存在关联关系。公司晶圆、管壳、吸气剂的供应商集中具有行业普遍性和商业合理性，不存在单一供应商的重大依赖。公司固定资产主要包括生产研发机器设备、厂房及办公楼等，账面原值在300万元以上的机器设备主要为金属溅射设备。,112,48,48,0,10,15,12,7,4,0,4,0.08333333333333333,5,1,1.5833333333333333,
688002_1206430547_glm4_dewrap_join_chunk_0010,688002,睿创微纳,1206430547,10,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4974,4421,3337,3337,15,3337,glm4_dewrap_join_first_batch25_20260706,182,182,"睿创微纳及其子公司拥有固定资产原值合计5,726.45万元，包括腐蚀设备、介质薄膜设备等，财务成新率普遍较高。发行人拥有5处房屋所有权，总建筑面积约28,448.57平方米，用于工业生产。在建工程主要为二期土建工程，账面价值280.63万元。发行人持有96项专利，其中发明专利49项，实用新型专利25项，外观设计专利22项，涵盖红外探测器、MEMS器件封装等领域。",91,48,48,0,24,0,0,0,24,0,24,0.5,4,-20,2.0,
