sec_code,sec_name,source_custom_ids,source_chunk_start,source_chunk_end,source_chunk_n,Text_len,summary_len_raw_sum,Chunk_num,unit,process,threshold,summary_floor,candidate,Summary_len,floor_applied,n0,n1,n2,n3,n4,n5,Relevant_score,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,Redundancy_chunk
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0001,1,1,1,3998.0,167.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,167.0,0,0.0,12.0,15.0,20.0,12.0,3.0,2.661290322580645,164.0,108.0,41.02051025512756,27.01350675337669,23.940119760479043
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0002,2,2,1,3985.0,140.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,140.0,0,15.0,20.0,12.0,8.0,5.0,2.0,1.5806451612903225,158.0,106.0,39.6486825595985,26.599749058971142,28.464285714285715
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0003,3,3,1,3916.0,71.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,71.0,0,15.0,20.0,12.0,8.0,5.0,2.0,1.5806451612903225,109.0,42.0,27.834525025536262,10.725229826353422,55.15492957746479
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0004,4,4,1,3999.0,119.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,119.0,0,12.0,15.0,10.0,8.0,6.0,3.0,1.8148148148148149,136.0,51.0,34.00850212553138,12.753188297074269,33.60504201680672
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0005,5,5,1,3999.0,117.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,117.0,0,12.0,20.0,15.0,8.0,5.0,2.0,1.6774193548387097,131.0,36.0,32.75818954738684,9.00225056264066,34.17948717948718
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0006,6,6,1,3977.0,120.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,120.0,0,12.0,28.0,15.0,8.0,4.0,1.0,1.5147058823529411,106.0,37.0,26.653256223283883,9.303495096806637,33.141666666666666
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0007,7,7,1,3992.0,128.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,128.0,0,15.0,18.0,12.0,10.0,5.0,2.0,1.6451612903225807,149.0,96.0,37.324649298597194,24.04809619238477,31.1875
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0008,8,8,1,3988.0,114.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,114.0,0,24.0,10.0,8.0,9.0,7.0,4.0,1.6290322580645162,194.0,89.0,48.64593781344032,22.31695085255767,34.98245614035088
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0009,9,9,1,3981.0,97.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,97.0,0,12.0,15.0,10.0,12.0,9.0,4.0,2.0483870967741935,215.0,88.0,54.00653102235619,22.104998744034162,41.04123711340206
688099,晶晨股份,688099_1206491566_glm4_dewrap_join_chunk_0010,10,10,1,1995.0,99.0,10,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,99.0,0,10.0,8.0,7.0,4.0,4.0,2.0,1.7142857142857142,188.0,77.0,94.23558897243107,38.59649122807018,20.151515151515152
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0001,1,1,1,3988.0,123.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,123.0,0,6.0,15.0,18.0,12.0,8.0,3.0,2.161290322580645,109.0,44.0,27.331995987963893,11.033099297893681,32.422764227642276
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0002,2,2,1,3985.0,98.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,98.0,0,7.0,15.0,18.0,12.0,8.0,2.0,2.0806451612903225,50.0,27.0,12.547051442910917,6.7754077791718945,40.66326530612245
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0003,3,3,1,3553.0,129.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,129.0,0,12.0,15.0,10.0,8.0,4.0,0.0,1.530612244897959,9.0,9.0,2.5330706445257527,2.5330706445257527,27.54263565891473
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0004,4,4,1,3970.0,147.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,147.0,0,15.0,12.0,10.0,15.0,8.0,2.0,1.9193548387096775,90.0,56.0,22.670025188916874,14.105793450881611,27.006802721088434
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0005,5,5,1,3974.0,172.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,172.0,0,15.0,20.0,5.0,4.0,3.0,1.0,1.2291666666666667,99.0,46.0,24.911927528938097,11.575239053850025,23.1046511627907
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0006,6,6,1,3995.0,160.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,160.0,0,12.0,18.0,12.0,8.0,3.0,1.0,1.537037037037037,100.0,69.0,25.031289111389235,17.271589486858574,24.96875
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0007,7,7,1,3995.0,106.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,106.0,0,15.0,18.0,5.0,5.0,4.0,1.0,1.3333333333333333,60.0,34.0,15.018773466833542,8.51063829787234,37.68867924528302
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0008,8,8,1,3996.0,91.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,91.0,0,15.0,18.0,10.0,7.0,3.0,1.0,1.4074074074074074,135.0,46.0,33.78378378378378,11.511511511511513,43.91208791208791
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0009,9,9,1,3863.0,163.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,163.0,0,10.0,15.0,12.0,8.0,7.0,3.0,1.9272727272727272,147.0,61.0,38.053326430235565,15.790836137716799,23.699386503067483
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0010,10,10,1,3964.0,118.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,118.0,0,0.0,0.0,0.0,23.0,28.0,11.0,3.806451612903226,10.0,8.0,2.5227043390514634,2.0181634712411705,33.59322033898305
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0011,11,11,1,3838.0,106.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,106.0,0,0.0,0.0,0.0,40.0,22.0,0.0,3.3548387096774195,8.0,8.0,2.0844189682126104,2.0844189682126104,36.20754716981132
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0012,12,12,1,3993.0,115.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,115.0,0,0.0,0.0,0.0,24.0,31.0,0.0,3.5636363636363635,65.0,7.0,16.27848735286752,1.753067868770348,34.721739130434784
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0013,13,13,1,3984.0,94.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,94.0,0,0.0,0.0,0.0,12.0,10.0,0.0,3.4545454545454546,1.0,0.0,0.251004016064257,0.0,42.38297872340426
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0014,14,14,1,3578.0,108.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,108.0,0,15.0,12.0,10.0,7.0,4.0,0.0,1.4375,44.0,30.0,12.297372833985467,8.384572386808273,33.129629629629626
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0015,15,15,1,3807.0,92.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,92.0,0,42.0,10.0,5.0,2.0,1.0,0.0,0.5,19.0,13.0,4.990806409246125,3.414762280010507,41.380434782608695
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0016,16,16,1,3512.0,76.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,76.0,0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,38.0,20.0,10.82004555808656,5.694760820045558,46.21052631578947
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0017,17,17,1,3131.0,83.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,83.0,0,24.0,12.0,8.0,4.0,0.0,0.0,0.8333333333333334,70.0,41.0,22.357074417119133,13.094857872884063,37.72289156626506
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0018,18,18,1,3913.0,62.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,62.0,0,56.0,6.0,0.0,0.0,0.0,0.0,0.0967741935483871,116.0,38.0,29.64477383082034,9.711219013544595,63.11290322580645
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0019,19,19,1,3868.0,104.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,104.0,0,0.0,0.0,0.0,0.0,28.0,32.0,4.533333333333333,264.0,43.0,68.25232678386763,11.116856256463288,37.19230769230769
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0020,20,20,1,3852.0,164.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,164.0,0,0.0,0.0,0.0,0.0,24.0,24.0,4.5,268.0,35.0,69.5742471443406,9.08618899273105,23.48780487804878
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0021,21,21,1,3973.0,163.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,163.0,0,0.0,0.0,0.0,0.0,18.0,12.0,4.4,221.0,44.0,55.625471935565066,11.074754593506167,24.374233128834355
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0022,22,22,1,3891.0,173.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,173.0,0,6.0,10.0,12.0,15.0,14.0,3.0,2.5,199.0,97.0,51.14366486764328,24.929324081213057,22.491329479768787
688036,传音控股,688036_1206947132_glm4_dewrap_join_chunk_0023;688036_1206947132_glm4_dewrap_join_chunk_0024,23,24,2,5060.0,306.0,23,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,306.0,0,17.0,23.0,19.0,13.0,10.0,4.0,1.8604651162790697,185.0,72.0,36.56126482213438,14.229249011857707,16.535947712418302
688098,申联生物,688098_1206999088_glm4_dewrap_join_chunk_0001,1,1,1,3990.0,114.0,14,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,114.0,0,0.0,0.0,0.0,15.0,19.0,8.0,3.8333333333333335,110.0,64.0,27.56892230576441,16.040100250626566,35.0
688098,申联生物,688098_1206999088_glm4_dewrap_join_chunk_0002,2,2,1,3999.0,135.0,14,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,135.0,0,15.0,18.0,12.0,9.0,5.0,3.0,1.6774193548387097,90.0,64.0,22.50562640660165,16.004001000250064,29.622222222222224
688098,申联生物,688098_1206999088_glm4_dewrap_join_chunk_0003,3,3,1,3800.0,93.0,14,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,93.0,0,15.0,18.0,5.0,4.0,5.0,1.0,1.3541666666666667,87.0,57.0,22.894736842105264,15.0,40.86021505376344
688098,申联生物,688098_1206999088_glm4_dewrap_join_chunk_0004,4,4,1,3996.0,98.0,14,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,98.0,0,42.0,10.0,5.0,2.0,1.0,0.0,0.5,80.0,55.0,20.02002002002002,13.763763763763764,40.775510204081634
688098,申联生物,688098_1206999088_glm4_dewrap_join_chunk_0005,5,5,1,3898.0,127.0,14,Summary_len_proxy,merge_tail,1700,50,proxy_tailmerge1700_floor50,127.0,0,10.0,15.0,12.0,10.0,5.0,3.0,1.8909090909090909,115.0,57.0,29.502308876346845,14.622883530015393,30.69291338582677
