custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688090_1207300445_glm4_dewrap_join_chunk_0001,688090,瑞松科技,1207300445,1,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6741,6533,3987,3987,24,3987,glm4_dewrap_join_full543_20260705,237,237,发行人专注于机器人系统集成与智能制造领域，提供智能化制造系统解决方案，产品应用于汽车、汽车零部件、3C、机械等行业。在汽车焊装领域处于国内领先地位，拥有216项专利权（含发明专利41项）。长期服务丰田、本田、三菱等知名品牌，入选中国工程院“制造业创新设计”十大案例。主要产品包括机器人自动化生产线、机器人工作站及配件销售，核心技术涵盖自动化系统集成控制、机器人仿真离线应用等。公司为广汽丰田提供自动化焊装生产线，采用160多台机器人，生产节拍52秒/台，设备稼动率超95%。,119,68,68,0,10,22,18,12,5,1,6,0.08823529411764706,6,0,1.75,
688090_1207300445_glm4_dewrap_join_chunk_0002,688090,瑞松科技,1207300445,2,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6654,6437,3998,3998,24,3998,glm4_dewrap_join_full543_20260705,250,250,发行人研发的机器人智能滚边系统应用于汽车车身覆盖件装配，提升自动化水平。公司掌握电梯生产自动传送、铆接、检测等关键技术，实现层板生产工艺无人化。公司为手机电池设计建造精密装配机器人生产线，采用模块化柔性设计，装配精度达微米级。公司为摩托车、电动车设计轻量化焊接生产线，运用全自动抛光打磨、机器人缝焊等技术。公司机器人工作站集成机器人本体、夹具、焊枪等，实现焊接、机械加工等功能。公司主营业务收入中，机器人自动化生产线占比最高，达81.92%，机器人工作站和配件销售占比分别为11.70%和6.38%。,125,62,62,0,15,18,12,10,5,2,7,0.11290322580645161,6,-1,1.6451612903225807,
688090_1207300445_glm4_dewrap_join_chunk_0003,688090,瑞松科技,1207300445,3,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7058,6760,3970,3970,24,3970,glm4_dewrap_join_full543_20260705,245,245,公司机器人自动化生产线业务包括设计、生产、调试、预验收、现场交付和终验收等阶段，各阶段耗时因汽车制造和非汽车制造领域而异。公司设计阶段主要成本为设计人员工资和外包成本，生产阶段主要成本为人工、外包劳务、原料配件和设备折旧，调试及预验收阶段主要成本为人工和少量原料配件。公司机器人配件业务根据客户需求外购配件并进行安装调试。公司生产环节成本可以准确核算并分摊，内部控制健全有效。公司所处行业为制造业之专用设备制造业，主管部门包括工信部、发改委、科技部等，行业政策支持机器人与智能制造行业发展。,123,62,62,0,15,28,10,5,3,1,4,0.06451612903225806,5,1,1.2903225806451613,
688090_1207300445_glm4_dewrap_join_chunk_0004,688090,瑞松科技,1207300445,4,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7016,6558,3970,3970,24,3970,glm4_dewrap_join_full543_20260705,265,286,"发行人主要使用六关节机器人，部分 SCARA 机器人应用于 3C 行业。汽车制造是工业机器人主要下游，2018 年我国汽车产量达 2,780.92 万辆，连续 9 年全球第一。汽车装备制造市场空间巨大，2017 年汽车制造业固定资产投资达 13,099.94 亿元。新能源汽车销量快速增长，2018 年达 125.60 万辆，比亚迪、北汽等进入全球销量 TOP 20。发行人在新能源汽车白车身焊装领域积累技术优势，与广汽新能源、广汽比亚迪等建立合作。公司主要汽车客户如广汽丰田、广汽本田 2018 年销量逆势增长，但 2019 年部分客户销量下滑，存在行业景气度下降风险。",133,60,60,0,15,20,10,8,5,2,7,0.11666666666666667,6,-1,1.5666666666666667,
688090_1207300445_glm4_dewrap_join_chunk_0005,688090,瑞松科技,1207300445,5,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7621,7401,3998,3998,24,3998,glm4_dewrap_join_full543_20260705,235,249,"中国千人汽车保有量仅为 173 辆，远低于美国、日本等发达国家。汽车零部件行业市场规模稳步增长，2017 年销售收入达 37,392 亿元。工业机器人行业在国家政策支持下取得长足发展，部分核心技术已达到或接近国际先进水平。发行人主营汽车焊装生产线，已达到首台（套）标准的技术参数，最高年产能达 20.8 万台/年。工业机器人系统集成市场规模持续扩大，2017 年为 745 亿元，预计 2020 年达 1,042 亿元。行业竞争激烈，技术壁垒高，发行人凭借技术积累和项目经验，在行业中具备竞争优势。",118,60,60,0,15,20,10,8,5,2,7,0.11666666666666667,5,-2,1.5666666666666667,
688090_1207300445_glm4_dewrap_join_chunk_0006,688090,瑞松科技,1207300445,6,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6710,6213,3964,3964,24,3964,glm4_dewrap_join_full543_20260705,174,174,公司坚持技术领先战略，持续增加研发投入，组建了高素质研发队伍，加强核心平台技术和产品开发。公司拥有专利216项（其中发明专利41项）、软件著作权28项，核心技术收入占比达87.94%至94.11%。2018年公司市场占有率为0.88%，在汽车焊装细分市场占有率为2.66%。公司研发人员占比23.28%，设计人员占比19.54%，具备技术研发优势。,87,60,60,0,15,18,12,8,5,2,7,0.11666666666666667,5,-2,1.6,
688090_1207300445_glm4_dewrap_join_chunk_0007,688090,瑞松科技,1207300445,7,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7222,7024,3808,3808,24,3808,glm4_dewrap_join_full543_20260705,387,387,发行人截至2019年6月30日共持有216项专利权（含发明41项）和28项计算机软件著作权，在工业机器人领域具有技术积累。公司长期为国际主流整车厂商提供重要设备，并协助自主品牌汽车提升工艺质量。公司业务已扩展至汽车零部件、3C、机械、电梯等多个行业，开发了重载机器人、搅拌摩擦焊接系统等领先工艺装备。公司拥有项目经验、本土化服务、整体技术解决方案、市场和品牌、人才团队及质量控制等多重优势，在华南地区汽车焊装机器人市场占有率较高。但公司存在资金实力相对较弱、收入规模与行业领先企业有差距、客户行业集中度较高、日系以外品牌占比低等竞争劣势。公司面临产业政策支持、市场空间广阔、技术进步等机遇，但也需应对行业企业规模普遍较小、国际厂商先发优势等挑战。公司未来将加大研发投入，巩固汽车焊装领域市场地位，拓展其他行业业务，提升运营效率和管理水平，并加强产学研合作以保持持续经营能力。,194,62,62,0,10,15,12,10,9,6,15,0.24193548387096775,6,-9,2.1774193548387095,
688090_1207300445_glm4_dewrap_join_chunk_0008,688090,瑞松科技,1207300445,8,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6052,5473,3770,3770,24,3770,glm4_dewrap_join_full543_20260705,193,193,"报告期内，发行人通过外包设计劳务维持总工时增长，2018年产能利用率达109.67%，主营业务收入31,908.48万元，同比增长4.44%。机器人自动化生产线收入占比81.92%，地板焊装生产线收入占比45.68%。前五大客户销售占比72.64%，主要客户包括广汽乘用车、广汽丰田等汽车厂商，其产能利用率均超100%且处于扩张阶段。公司持续中标汽车客户扩产项目，合作关系具有可持续性。",97,42,42,0,10,12,8,7,4,1,5,0.11904761904761904,6,1,1.6666666666666667,
688090_1207300445_glm4_dewrap_join_chunk_0009,688090,瑞松科技,1207300445,9,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6445,5880,3986,3986,24,3986,glm4_dewrap_join_full543_20260705,311,311,"报告期内，发行人对广汽系客户的销售金额合计分别为30,943.53万元、34,558.56万元、46,369.70万元和13,274.49万元，占主营业务收入比例分别为47.25%、49.04%、62.96%和41.60%。公司对广汽系客户销售规模持续增加，主要原因是广汽系客户自身产销量持续增长，产能扩建及生产线改造计划需求增加，以及公司技术实力、服务水平和产品质量持续受到广汽系客户的好评。公司主要客户的产能扩张需求较大，广汽集团2020年目标产能300万辆，较2018年增长36.18%。公司与主要客户的合作具有可持续性，未来将进一步提升技术实力和服务能力，拓展欧美系、自主品牌和新能源新锐汽车等车企领域的市场份额。",156,62,62,0,0,0,0,24,26,12,38,0.6129032258064516,6,-32,3.806451612903226,
688090_1207300445_glm4_dewrap_join_chunk_0010,688090,瑞松科技,1207300445,10,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688090_1207300445_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6921,6636,3994,3994,24,3994,glm4_dewrap_join_full543_20260705,306,306,公司客户集中度较高，主要因国内汽车产业集中度所致。公司立足华南，在汽车白车身机器人焊装自动化生产线系统集成领域综合实力领先，与广汽系客户形成长期稳定合作。报告期内，公司对广汽系合资公司的销售金额无需合并计算披露。公司同行业可比公司客户集中度均较高，除机器人和天奇股份外。公司分业务客户集中度较高，与汽车行业经营特点一致。公司获取客户通过公开信息、行业资讯、行业交流锁定目标客户，并通过技术交流参与招投标或竞争性谈判获取订单。公司安排专门的项目经理负责各主要客户的维护与服务，建立了全生命周期跟踪、开发、服务的模式。公司正在开拓的新客户包括吉利汽车、宝能汽车、小鹏汽车等，处于拟招投标、技术方案交流等不同开拓阶段。,153,62,62,0,15,18,12,9,6,2,8,0.12903225806451613,6,-2,1.6612903225806452,
