custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688348_1213590358_glm4_dewrap_join_chunk_0001,688348,昱能科技,1213590358,1,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7028,6652,3985,3985,12,3985,236,236,"公司专注分布式光伏发电系统组件级电力电子设备研发、生产及销售，产品包括微型逆变器、智控关断器、能量通信及监控分析系统。公司参与制定13项标准，报告期研发投入7,941.93万元、占收入5.16%，截至2021年末研发人员87人、占员工48.60%，形成19项核心技术并取得116项授权专利、其中发明专利66项。公司较早实现微型逆变器量产，推出经欧美认证的全球首款三相微型逆变器和单相四体微型逆变器，产品销往90多个国家及地区，2020年微型逆变器出货量全球第2、国内第1。",118,96,96,0,14,55,13,5,6,3,9,0.09375,3,-6,1.40625,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0002,688348,昱能科技,1213590358,2,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6945,6547,3974,3974,12,3974,293,293,"公司微型逆变器覆盖单相双体、单相四体、三相四体等型号，YC600最大输出600W、峰值效率96.7%，DS3最大输出960W、峰值效率97%，QS1最大输出1200W/1500W，QT2最大输出1800W。智控关断器包括RSD-S和RSD-D，采用自主开发ASIC专用芯片，符合NEC2017&2020及SunSpec要求，RSD-D每路最大输入功率1625W。2021年主营收入65,903.98万元，其中微型逆变器收入51,190.73万元、占77.67%，智控关断器占13.27%；公司以经销与直销结合、经销为主，生产采用委托加工，核心在硬件电路拓扑、软件控制算法和通信模块设计。",147,88,88,0,15,13,25,18,13,4,17,0.1931818181818181,3,-14,2.147727272727273,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0003,688348,昱能科技,1213590358,3,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7480,7056,3968,3968,12,3968,146,146,报告期内，公司持续从事分布式光伏发电系统组件级电力电子设备研发、生产及销售，主要产品为微型逆变器、智控关断器、能量通信器，经营模式及影响因素未发生重大变化。公司产品生产通过委托加工完成，自身专注研发设计和市场销售；日常污染物主要为生活污水、固废及噪声，报告期内不存在因环保违法违规被处罚情形。,73,83,83,0,11,52,14,4,2,0,2,0.0240963855421686,2,0,1.2048192771084338,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0004,688348,昱能科技,1213590358,4,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7239,6785,3955,3955,12,3955,191,191,本块主要披露分布式光伏和光伏逆变器行业市场情况：全球分布式光伏新增装机占比2016年为26%、2020年为35%，预计2025年约45%；中国2021年分布式光伏新增装机29.28GW，占新增光伏装机53%。光伏逆变器随装机增长扩大，2020年全球出货量185GW；全球微型逆变器2018-2020年出货量由1.18GW增至2.28GW，销售规模由3.84亿美元增至7.41亿美元。,96,76,76,0,8,60,6,2,0,0,0,0.0,2,2,1.0263157894736843,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0005,688348,昱能科技,1213590358,5,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7303,6987,3944,3944,12,3944,234,234,行业内组件级控制主要通过微型逆变器或“组串式逆变器+关断器”实现，前者在中小功率场景安全性和性价比更优，后者适用于较大功率场景；智能电站建设推动逆变器承担数据采集、电站监控和能源管理功能。发行人所处组件级电力电子设备应用仍以境外市场为主，产品销售一季度通常为淡季。公司是较早实现微型逆变器量产出货的境内厂商之一，2020年微型逆变器出货量全球第2、国内第1；截至2021年末研发人员87人、占48.60%，形成19项核心技术，取得116项授权专利、其中发明专利66项。,117,90,90,0,8,51,13,6,8,4,12,0.1333333333333333,3,-9,1.6333333333333333,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0006,688348,昱能科技,1213590358,6,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6755,6298,3979,3979,12,3979,299,301,"公司微型逆变器、智控关断器、能量通信器等产品已在中国大陆及美洲、欧洲、澳洲等90多个国家和地区销售，并取得100多项国内外认证或列名，部分微型逆变器满足美国加州CA Rule 21要求并完成列名。公司专注分布式光伏组件级电力电子设备，形成19项核心技术，截至2021年末取得116项授权专利，其中发明专利66项、美国PCT专利4项。微型逆变器掌握9项核心技术，2020年出货量位列全球第二、国内第一，并研制出全球首款三相微型逆变器和单相四体微型逆变器。智控关断器2019年底成为全球第二家推出符合Sunspec标准产品的厂商，2020年和2021年收入分别为2,947.58万元、8,748.38万元。",150,79,79,0,6,15,12,20,20,6,26,0.3291139240506329,4,-22,2.6455696202531644,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0007,688348,昱能科技,1213590358,7,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6394,5599,3989,3989,12,3989,316,318,"报告期内，公司境外收入分别为37,310.04万元、48,120.28万元和64,560.32万元，占主营业务收入比例均超过97%，销售模式以经销为主，2019年至2021年经销占比分别为98.32%、98.69%和98.05%。2021年前五大客户销售额29,928.39万元，占营业收入45.01%，主要客户包括Ecori、CED Greentech、Krannich Solar等。公司主要原材料包括集成电路、线缆、半导体器件、机构件等，2021年前五大供应商采购额21,052.99万元，占总采购额49.97%。公司生产环节均采用委托加工，主要合作方为天通精电、光弘科技、信邦电子，2021年三者委托加工费占比合计95.94%。",158,86,86,0,8,8,19,20,26,5,31,0.3604651162790697,4,-27,2.7325581395348837,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0008,688348,昱能科技,1213590358,8,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6111,5253,3995,3995,12,3995,198,198,截至2021年12月31日，公司及下属子公司已取得注册商标55项，其中境内商标28项、境外商标27项，境外注册地覆盖澳大利亚、欧盟、美国、墨西哥、马德里等市场。截至同日，公司共拥有116项专利，包括66项发明专利、32项实用新型专利和18项外观设计专利，其中4项发明专利已取得美国PCT专利。专利内容主要围绕微型逆变器、三相微逆、准谐振控制、并网保护、光伏系统监控和组件关断等组件级电力电子技术。,99,79,79,0,10,4,42,11,10,2,12,0.1518987341772152,3,-9,2.1645569620253164,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0009,688348,昱能科技,1213590358,9,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5873,4997,3807,3807,12,3807,205,205,公司后续专利清单继续覆盖无线通信组网、光伏控制系统、发电监控、并网逆变器控制、光伏组件关断保护、光伏系统安全保护、功率优化器、接线盒及快速关断信号发生器等技术。截至2021年末，公司116项专利中包含66项发明专利、32项实用新型专利和18项外观设计专利，权利主体包括昱能科技及英达威芯。部分专利用于银行最高额权利质押，涉及建设银行嘉兴分行20项专利、农业银行嘉兴科技支行13项专利、嘉兴银行科技支行9项专利。,103,92,92,0,9,5,58,11,8,1,9,0.0978260869565217,3,-6,2.0760869565217392,,glm4_dewrap_join_full543_20260705
688348_1213590358_glm4_dewrap_join_chunk_0010,688348,昱能科技,1213590358,10,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688348_1213590358_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6482,5844,3986,3986,12,3986,333,333,截至2021年12月31日，公司及下属子公司拥有20项软件著作权，主要涉及能量控制器、数据监控分析、微型逆变控制、EMA数据处理、智能光伏云平台和手机应用软件等，并拥有1项作品著作权。公司无特许经营权，持有高新技术企业、ISO9000质量管理体系、信息安全管理体系、海关及外贸备案等经营资质，主要产品已取得境内外多国认证或列名。发行人拥有19项自主研发核心技术，其中多体微型逆变器技术形成2项发明专利，效率提升控制技术实现峰值效率97%，三相平衡输出并网技术形成3项发明专利和3项PCT专利。并联反激准谐振软开关技术实现峰值效率96.7%和美国加州CEC加权效率96.5%，远程监控与断点升级技术通过IEEE2030.5认证，组件级监控无线组网技术形成4项发明专利。,167,83,83,0,5,12,22,20,20,4,24,0.2891566265060241,4,-20,2.602409638554217,,glm4_dewrap_join_full543_20260705
