custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688777_1208751864_glm4_dewrap_join_chunk_0001,688777,中控技术,1,187,1.7,发行人定位为智能制造产品及解决方案提供商，面向流程工业提供自动化控制系统、工业软件、自动化仪表及运维服务。核心技术和产品属于国家智能制造发展重点任务范围，包括嵌入式控制系统设计技术、先进控制与优化技术等，以及集散控制系统（DCS）、安全仪表系统（SIS）等“工业3.0”产品谱系和先进过程控制（APC）、实时优化（RTO）等“工业4.0”产品谱系。智能制造解决方案应用于炼油、石化、化工等领域，围绕安全生产、节能降耗、提高质量、降本增效、绿色环保五大目标，融合五大技术领域（5T技术）。发行人承担国家级专项及课题，参与智能制造标准制定，连续多年入选工信部智能制造系统解决方案供应商和示范企业。主要产品包括自动化控制系统（如DCS、SIS）、工业软件（如实时数据库ESP-iSYS、APC-Suite）、自动化仪表（如控制阀、压力变送器）及运维服务。,117,2.0930232558139537,发行人定位为面向流程工业的智能制造产品及解决方案提供商，以自动化控制系统为核心，涵盖工业软件、自动化仪表及运维服务，由DCS起步逐步形成“工业3.0+4.0”产品体系。其掌握嵌入式控制系统设计、先进控制与优化、高可靠实时通信、功能安全等关键技术，产品包括DCS、SIS、APC、RTO、MES、OTS等，契合智能制造规划。发行人SIS已在上千个生产现场应用，并承担多项国家级智能制造专项、参与起草部分智能制造标准，主要产品包括控制系统、工业软件、自动化仪表和运维服务。,70,-0.3930232558139537
688777_1208751864_glm4_dewrap_join_chunk_0002,688777,中控技术,2,82,1.4852941176470589,发行人提供工业自动化及智能制造解决方案，收入主要来自控制系统、工业自动化及智能制造解决方案等产品。报告期内，主营业务收入中直销模式占比超过99%，经销模式占比极小。公司采用自主生产模式，定制化项目实行订单式生产。报告期内，公司主营业务收入中，面向终端用户的直销收入占比约68%-69%，面向总包方的直销收入占比约30%-31%。,171,2.284090909090909,"发行人将以自动化控制系统为基础、整合软件、仪表或运维服务的项目型收入列为工业自动化及智能制造解决方案，2020年1-6月、2019年、2018年、2017年主营业务收入分别为119,970.95万元、252,228.19万元、212,642.18万元和170,600.28万元。公司采购实行计划调度、采购和仓储分工，生产以自主生产为主，标准化部件备库生产、定制化项目订单生产，外协加工金额占采购总额2%以内。销售以直销为主，报告期经销收入占比仅0.04%、0.02%、0.04%和0.04%。设立以来，公司由中小项目DCS供应商发展为中大型自动化系列产品供应商，并在2016年后形成SIS、ESP-iSYS、APC-Suite、MES-Suite、VxOTS等智能制造解决方案体系。",-89,-0.7987967914438503
688777_1208751864_glm4_dewrap_join_chunk_0003,688777,中控技术,3,133,1.2741935483870968,发行人通过隔声、消声和减振等措施降低生产车间噪声，厂界噪声符合国家标准。报告期内，公司聘请第三方机构定期检测污染物排放，符合国家规定，未发生环保事故。发行人主营智能制造产品及解决方案，涵盖自动化控制系统、工业软件、自动化仪表和运维服务。公司早期产品以自动化控制系统为主，逐步发展为智能制造产品及解决方案供应商。根据行业分类，发行人控制系统装置、自动化仪表属于仪器仪表制造业，控制系统嵌入式软件、工业软件属于软件和信息技术服务业。2019年中国自动化市场规模达到1865亿元，预计2020-2022年将保持6%左右的年均复合增长率。,142,1.4634146341463414,"发行人报告期内主要污染物排放符合环保要求，2017年至2020年1-6月环保费用支出分别为47.82万元、30.42万元、47.09万元和24.17万元，未发生环保事故或因环保问题受到行政处罚。公司业务属于工业自动化领域，产品覆盖控制系统、自动化仪表、工业软件和运维服务，控制系统装置及仪表归属仪器仪表制造业，嵌入式软件和工业软件归属软件和信息技术服务业。其智能制造产品在系统层级上贯穿设备层、单元层和车间层，在智能特征上覆盖资源要素、互联互通和系统集成。2019年中国自动化市场规模为1,865亿元，国内DCS市场规模87.4亿元，化工、石化、电力合计占80.7%。",-9,-0.18922108575924468
688777_1208751864_glm4_dewrap_join_chunk_0004,688777,中控技术,4,177,1.553846153846154,"DCS 市场短期受疫情影响下滑，长期随经济回暖回升，预计 2022-2027 年年均增长 5-6%。SIS 市场规模 2019 年达 3.2 亿美元，化工、炼化等下游占比超 80%，受政策推动及安全需求提升，预计年均增长 8.3%。工业软件方面，2019 年工业软件收入 1,720 亿元，MES 市场规模 26.8 亿元，公司 MES 市场占有率 4.5%；APC 及 RTO 市场规模 5,150 万美元，公司市场占有率均达 26%，排名第一。自动化仪表方面，压力变送器市场 2019 年规模 40.2 亿元，调节阀市场 2018 年规模 19.99 亿美元，高端市场被国外品牌主导。公司通过技术创新形成控制系统、工业软件和自动化仪表等核心技术，具备提供智能制造解决方案能力，科技成果与产业融合度高。行业未来将持续快速发展，产业集中度提高，自主创新和服务市场成为主要方向。",142,1.7179487179487178,"SIS方面，2019年国内市场规模为3.2亿美元，化工、炼化石化及油气合计占比超过80%，ARC预计2024年市场规模达4.76亿美元。工业软件方面，2019年我国工业软件收入1,720亿元，国内MES市场规模26.8亿元，发行人MES国内占有率4.5%、排名第四；APC及RTO市场规模5,150万美元，发行人APC和RTO占有率均为26%、排名第一。压力变送器和调节阀市场仍由外资或分散竞争主导。发行人已建立PlantMate高端服务运营品牌并在数百家工业园区打造自动化管家店，科技成果覆盖控制系统、工业软件和自动化仪表，研发目标包括产业化落地和打破跨国公司垄断。",35,-0.16410256410256374
688777_1208751864_glm4_dewrap_join_chunk_0005,688777,中控技术,5,122,2.096774193548387,发行人面向化工、石化、电力等流程工业提供智能制造产品及解决方案，主要产品为DCS控制系统。2018-2019年主营业务收入分别为21.26亿元、25.22亿元，同比增长24.64%、18.62%。发行人在DCS市场占有率从2011年的13.0%提升至2019年的27.0%，连续九年排名第一。在化工、石化、电力三大细分行业，发行人市场份额分别为40.7%、29.7%、13.3%，显著领先主要竞争对手。发行人还参与制定2项国际标准、19项国家标准，在工业自动化标准制定方面发挥重要作用。,189,2.2941176470588234,"发行人下游主要为化工、石化、电力、制药、冶金、建材、造纸等流程工业，需求来自新建项目及存量项目技术改造，2018年和2019年主营业务收入为212,642.18万元、252,228.19万元，同比增长24.64%、18.62%。报告期内约80%主营收入来自智能制造解决方案，DCS为核心产品；2011至2019年，公司DCS在化工、石化、电力市场份额分别由26.8%、13.3%、1.6%升至40.7%、29.7%、13.3%。发行人连续九年位居国内DCS市场占有率第一，2019年整体份额27.0%，领先第二名超过11个百分点。2019年公司在化工DCS市场份额40.7%、石化DCS市场份额29.7%，SIS市场占有率24.5%排名第二，APC市场占有率26%排名第一，MES市场占有率4.5%排名第四，并牵头或参与起草国际标准2项、国家标准19项。",-67,-0.19734345351043636
688777_1208751864_glm4_dewrap_join_chunk_0006,688777,中控技术,6,129,1.6333333333333333,公司承担了多个智能制造典型项目及控制系统首台套应用任务，打破了跨国公司垄断。公司拥有281项专利和373项计算机软件著作权，两次获得国家科学技术进步奖二等奖。公司主营集散控制系统（DCS）、安全仪表系统（SIS）等产品，2019年DCS国内市场占有率达27%，连续九年蝉联国内DCS市场占有率第一名。公司核心产品安全仪表系统（SIS）国内市场占有率24.5%，排名第二；核心工业软件产品先进过程控制软件（APC）国内市场占有率26%，排名第一。报告期内，公司核心控制系统（DCS和SIS）产能利用率保持在80%以上。,117,1.8305084745762712,发行人承担多个工信部智能制造项目和国内首台套、突破型控制系统应用，覆盖化工、石化、制药、煤化工、油气管道等场景，并在百万吨级乙烯、千万吨炼油、大型煤制烯烃等装置实现国产控制系统应用。报告期末公司取得281项专利、373项软件著作权，牵头或参与制定2项国际标准、19项国家标准，拥有控制系统、工业软件、自动化仪表三大技术平台和八大类核心技术。2019年DCS国内市占率27.0%、连续九年第一，化工领域40.7%；SIS市占率24.5%、第二，APC市占率26%、第一。,12,-0.1971751412429379
688777_1208751864_glm4_dewrap_join_chunk_0007,688777,中控技术,7,112,1.6451612903225807,报告期内，发行人前五名客户较为稳定，中石化连续四年为第一大客户，中石油、中核连续三年为前五名客户。发行人不存在向单个客户销售比例超过50%或严重依赖少数客户的情况。发行人主要原材料共分为三类：系统物资、仪表物资和成套物资，报告期内采购价格变化相对保持稳定。发行人日常经营所需的主要能源为电和水，电力和用水合计金额占当期营业成本和期间费用合计金额的比例较小。发行人前五名供应商较为稳定，主要向戴尔（中国）有限公司、深圳市博科供应链管理有限公司等采购。,154,1.935483870967742,"发行人以核心控制系统模块数量反映DCS和SIS产能，2017年至2020年上半年产能利用率分别为82.98%、83.10%、86.00%和81.61%，产品出库率约98.54%至100.86%。报告期内前五名客户较稳定，多为大型国有企业，中石化连续四年为第一大客户，中石油、中核连续三年进入前五名，前五名客户销售占比为13.05%至16.68%，不存在单一客户销售超过50%或严重依赖少数客户。采购端系统物资为主要原材料，2017年至2020年上半年采购总额分别为96,544.05万元、115,459.05万元、169,783.51万元和84,720.05万元，前五名供应商采购占比为14.92%至17.63%。",-42,-0.29032258064516125
688777_1208751864_glm4_dewrap_join_chunk_0008,688777,中控技术,8,170,2.161290322580645,"发行人主要通过供应链管理公司进口电子元器件，并与具备收货、仓储、报关、运输等能力的供应商合作以稳定进口渠道。发行人新增供应商如深圳博科、大容机电、英迪控制、空间新盛等，主要基于其具备的报关资质、机电设备安装资质、自动化系统设计安装经验等，以支持公司智能制造产品和解决方案的拓展。报告期内，发行人前五名供应商累计共9家，不存在向单个供应商采购比例超过50%或严重依赖少数供应商的情况。发行人固定资产主要包括房屋及建筑物、专用设备、通用设备和运输工具，截至2020年6月30日账面原值36,382.05万元，账面净值22,418.82万元，成新率61.62%。发行人拥有多处自有房产，部分房产存在抵押但不存在对第三方设置抵押的情形，且不存在因重大偿债风险导致抵押权人行使抵押权的情形。",107,1.7209302325581397,"发行人新增深圳博科、大容机电、英迪控制、空间新盛等主要供应商，分别服务于进口电子元器件报关、含网络化混合控制系统项目进入、齐鲁制药等安装工程及DCS改造升级项目。报告期内公司不存在单一供应商采购超过50%或严重依赖少数供应商，前五名供应商累计9家且无关联关系。截至2020年6月30日，固定资产账面原值36,382.05万元、净值22,418.82万元，成新率61.62%，并拥有多处杭州滨江、富阳非住宅房产和主要办公租赁场所。",63,0.4403600900225053
688777_1208751864_glm4_dewrap_join_chunk_0009,688777,中控技术,9,129,1.6764705882352942,截至2020年6月30日，公司及其子公司拥有213项注册商标和281项专利，包括176项发明专利。公司存在52项与其他方共有的专利，其中46项与浙江大学共有，主要涉及EPA、控制系统、工业软件和自动化仪表相关技术。共有专利中，2项具有较强行业影响力，4项属于公司主要产品的重要技术，占全部专利比重仅为2.14%。公司核心产品包括ECS-700、TCS-900、GCS G5等自动化控制系统，涉及95个部件和9种工业软件，涵盖83项专利技术。公司已对共有专利进行技术储备或升级，核心产品不存在对某项共有专利的依赖关系。,121,2.2476190476190476,截至2020年6月30日，发行人及子公司取得213项注册商标、281项专利，其中176项为发明专利；报告期末存在52项共有专利，其中与浙江大学相关48项。公司将48项浙大共有专利划分为42项非核心专利和6项对应核心产品或具行业影响力的专利，后者占全部专利2.14%、占发明专利3.41%，且公司称已具备技术储备或升级方案，核心产品不存在对单项共有专利的依赖。ECS-700系统由95个部件、9种工业软件、83项专利技术及平台技术和行业经验构成，单一专利共享或授权不足以复制完整产品。,8,-0.5711484593837535
688777_1208751864_glm4_dewrap_join_chunk_0010,688777,中控技术,10,95,1.2903225806451613,发行人核心技术不存在纠纷，拥有373项计算机软件著作权，其中8项为共有。发行人已取得高新技术企业证书等业务资质，生产经营合规。发行人核心技术包括控制系统热冗余的高可靠性设计技术，获得国家科学技术进步奖二等奖等，产品通过TUV SIL3认证，连续八年国内DCS市场占有率第一。高可用性控制网络及现场总线实时通信技术填补国内空白，参与制定EPA国际标准，获得中国标准创新贡献奖一等奖。,130,2.2395833333333335,发行人技术高管黄文君在中控技术任职已获浙江大学及相关学院同意，4名核心技术人员中仅2名毕业于浙江大学且为发行人全职员工，核心技术涉及专利状态均为“专利权维持”，不存在纠纷或潜在纠纷。截至2020年6月30日，公司取得373项软件著作权，另有8项共有软件著作权，权属清晰且无诉讼仲裁。公司已形成控制系统、工业软件、自动化仪表三大技术平台和八大类核心技术；其中控制系统热冗余高可靠性设计技术对应22项发明专利，高可用性控制网络及现场总线实时通信技术对应14项发明专利，相关产品获得国家科技进步二等奖、TUV SIL3认证等。,-35,-0.9492607526881722
