sec_code,sec_name,source_custom_ids,source_chunk_start,source_chunk_end,source_chunk_n,Text_len,summary_len_raw_sum,Chunk_num,unit,process,threshold,summary_floor,candidate,Summary_len,floor_applied,n0,n1,n2,n3,n4,n5,Relevant_score,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,Redundancy_chunk
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0001,1,1,1,3982.0,141.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,141.0,0,5.0,15.0,20.0,12.0,8.0,2.0,2.1451612903225805,109.0,69.0,27.373179306880967,17.327975891511805,28.24113475177305
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0002,2,2,1,3996.0,140.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,140.0,0,15.0,20.0,10.0,8.0,5.0,2.0,1.5666666666666667,111.0,62.0,27.777777777777775,15.515515515515517,28.542857142857144
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0003,3,3,1,3960.0,143.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,143.0,0,15.0,20.0,10.0,5.0,3.0,1.0,1.3333333333333333,129.0,56.0,32.57575757575758,14.141414141414142,27.692307692307693
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0004,4,4,1,3970.0,114.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,114.0,0,15.0,20.0,10.0,8.0,7.0,2.0,1.6451612903225807,82.0,48.0,20.65491183879093,12.090680100755668,34.824561403508774
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0005,5,5,1,3895.0,114.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,114.0,0,0.0,5.0,10.0,12.0,10.0,5.0,3.0,115.0,24.0,29.525032092426187,6.161745827984595,34.166666666666664
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0006,6,6,1,3967.0,123.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,123.0,0,0.0,15.0,18.0,12.0,12.0,5.0,2.5806451612903225,220.0,86.0,55.45752457776657,21.678850516763298,32.2520325203252
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0007,7,7,1,3950.0,148.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,148.0,0,12.0,18.0,15.0,10.0,5.0,2.0,1.7419354838709677,51.0,20.0,12.91139240506329,5.063291139240507,26.68918918918919
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0008,8,8,1,3892.0,175.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,175.0,0,10.0,12.0,8.0,14.0,6.0,4.0,2.111111111111111,61.0,12.0,15.67317574511819,3.083247687564234,22.24
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0009,9,9,1,3978.0,106.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,106.0,0,15.0,20.0,12.0,8.0,5.0,2.0,1.5806451612903225,33.0,15.0,8.295625942684767,3.770739064856712,37.528301886792455
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0010,10,10,1,3462.0,82.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,82.0,0,12.0,10.0,8.0,9.0,7.0,3.0,1.9591836734693877,67.0,30.0,19.352975158867704,8.665511265164644,42.21951219512195
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0011,11,11,1,3918.0,62.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,62.0,0,0.0,0.0,0.0,0.0,104.0,0.0,4.0,24.0,21.0,6.1255742725880555,5.359877488514548,63.193548387096776
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0012,12,12,1,3975.0,294.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,294.0,0,0.0,0.0,0.0,0.0,180.0,0.0,4.0,21.0,21.0,5.283018867924529,5.283018867924529,13.520408163265307
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0013,13,13,1,3576.0,71.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,71.0,0,0.0,0.0,0.0,0.0,243.0,0.0,4.0,19.0,19.0,5.313199105145414,5.313199105145414,50.36619718309859
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0014,14,14,1,3732.0,77.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,77.0,0,0.0,0.0,0.0,0.0,66.0,0.0,4.0,92.0,55.0,24.65166130760986,14.737406216505894,48.467532467532465
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0015,15,15,1,3978.0,120.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,120.0,0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,114.0,59.0,28.657616892911008,14.831573655103066,33.15
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0016,16,16,1,3891.0,79.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,79.0,0,10.0,15.0,12.0,8.0,10.0,5.0,2.1333333333333333,191.0,83.0,49.08763813929581,21.33127730660499,49.25316455696203
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0017,17,17,1,3933.0,103.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,103.0,0,12.0,20.0,15.0,10.0,8.0,3.0,1.8676470588235294,328.0,155.0,83.39689804220697,39.41011950165269,38.18446601941748
688559,海目星,688559_1208358657_glm4_dewrap_join_chunk_0018,18,18,1,2125.0,79.0,18,Summary_len_proxy,merge_tail,2000,60,proxy_tailmerge2000_floor60,79.0,0,10.0,12.0,8.0,7.0,4.0,1.0,1.6666666666666667,283.0,90.0,133.17647058823528,42.35294117647059,26.89873417721519
