custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688358_1207116567_glm4_dewrap_join_chunk_0001,688358,祥生医疗,1207116567,1,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7117,6750,3976,3976,17,3976,269,269,"祥生医疗长期专注超声医学影像设备研发、制造和销售，已掌握二维、三维、四维超声，探头核心部件、图像算法、整机设计、专科化应用、便携化设备和人工智能云平台等核心技术。全数字彩超为主要收入来源，2016年至2019年上半年主营业务收入分别为16,695.05万元、27,162.44万元、32,696.57万元和15,993.86万元，主机收入占比均超过91%，彩超占比最高达82.30%。公司产品销往100多个国家和地区，2018年全球市场份额4.47%、国内市场份额4.06%，超声设备出口排名国内品牌第三，并与巴德、佳能等采用ODM合作。",135,95,95,0,12,16,24,31,10,2,12,0.1263157894736842,3,-9,2.1789473684210527,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0002,688358,祥生医疗,1207116567,2,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7173,6688,3947,3947,17,3947,199,199,发行人现有销售产品在中国属于第Ⅱ类医疗器械，在欧盟属于IIa类、美国属于II类、加拿大属于III类，境内外销售需满足相应注册、备案或许可要求。公司连续多年被认定为高新技术企业，产品多次列入国家重点产品清单，并承担“十二五”“十三五”等超声领域科研项目，在核心部件国产化、人工智能辅助诊断、医疗云平台和超声远程诊断等方向积累技术。公司主营产品属于医用超声诊断、治疗仪器及设备等战略性新兴产业重点产品。,100,85,85,0,8,61,5,5,6,0,6,0.0705882352941176,3,-3,1.2941176470588236,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0003,688358,祥生医疗,1207116567,3,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7147,6868,3954,3954,17,3954,280,280,公司承担“十二五”专用超声诊断探头部件及系统研发课题和“十三五”乳腺三维超声容积成像系统及面阵探头研制项目，产品多次入围高新技术、重点产品和优秀产品名单。发行人便携式超声占总销量比例分别为79.27%、80.36%、78.56%、71.80%，低功耗便携式彩超、全功能平板彩超已用于SonoBook、SonoTouch、ECO、Site~Rite等产品。公司Site~Rite系列拓展PICC置管场景，并在乳腺三维超声容积成像系统掌握锥形廻转扫描技术并取得专利。公司超声人工智能实现3项国际先进，取得3项软件著作权，SonoAI已启动美国FDA和中国注册工作。,140,76,76,0,4,25,10,18,15,4,19,0.25,4,-15,2.3552631578947367,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0004,688358,祥生医疗,1207116567,4,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6858,6306,3957,3957,17,3957,272,272,发行人在无锡总部和美国华盛顿州设研发中心，截至报告期末研发人员205人，核心技术人员拥有国家“千人计划”专家、江苏省双创人才等称号。公司承担“十三五”国家重点研发计划、“十二五”国家科技支撑计划、国家火炬计划、江苏省科技成果转化专项资金项目等多项课题。公司产品获得FDA注册、CE认证，并建立覆盖100多个国家和地区及国内30多个省市自治区的营销网络。与可比公司相比，祥生医疗2018年收入3.27亿元、净利润0.95亿元，研发费用占营业收入12.65%，截至报告期末拥有177项专利、63项软件著作权，2018年超声设备出口排名国内品牌第三。,136,70,70,0,2,12,12,20,19,5,24,0.3428571428571428,4,-20,2.8142857142857145,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0005,688358,祥生医疗,1207116567,5,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7474,6663,3911,3911,17,3911,308,308,"发行人在高端彩超多数关键技术方面实现突破，包括数字化波束合成、高帧频彩色血流成像等六项关键技术，并在高密度单晶材料探头、物理通道数等关键部件和指标上取得进展。公司2016年至2019年上半年主机产能分别为5,280台、7,200台、9,000台和4,500台，产能利用率为88.77%、93.03%、98.19%和95.73%。报告期主营业务收入主要来自超声医学影像设备，2018年主机收入31,685.03万元、占96.91%，彩超收入26,908.66万元、占82.30%。公司以经销和外销为主，2018年经销收入占69.07%、外销收入占75.12%，产品覆盖全球100多个国家和地区及国内30多个省市自治区。",154,63,63,0,2,5,10,18,22,6,28,0.4444444444444444,4,-24,3.126984126984127,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0006,688358,祥生医疗,1207116567,6,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7053,6224,3992,3992,17,3992,361,365,报告期内，发行人经销客户较分散，海外前五大经销客户合计占经销收入约14.48%至18.40%，国内前五大经销客户合计占比约7.98%至10.09%，前五大经销客户与发行人及关联方不存在关联关系或潜在关联关系。海外直销客户集中度较高，2016年至2019年上半年海外前五大直销客户合计占直销收入60.19%、67.57%、69.19%、78.23%，其中佳能/东芝相关客户、Setia Manggla Abadi、Bard Access Systems为主要客户。采购端，电子元器件为最大原材料，2016年至2019年上半年采购占比约59%至61%；发行人掌握完整超声主机、探头核心技术，可由基础电子元器件、陶瓷片等加工完整主机和探头，探头自主研发生产，单个探头平均材料成本0.07至0.08万元，探头成本占营业成本12%至20%。,181,40,40,0,0,3,7,16,11,3,14,0.35,3,-11,3.1,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0007,688358,祥生医疗,1207116567,7,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6063,5640,3879,3879,17,3879,297,297,"发行人探头原材料中，同轴电缆、插头与探头生产入库量整体接近1:1，报告期累计生产入库探头55,998把，同轴电缆采购53,143根、插头采购57,047个；陶瓷片采购95,709片，与入库量平均比例1.71，主要因切割、溅射等工序损耗报废及研发、试制领用。探头技术难点和工艺核心在由陶瓷片经十几道工序加工形成的换能器，性能与良率受几十项物理、电学参数和多道工序累积影响，需大量开发设计、工程试制和工艺验证。报告期探头良率由2016年的58.10%升至2019年上半年的79.50%，单个探头生产领用陶瓷片由1.72片降至1.26片；陶瓷片平均采购价60.76元/片，相关成本占营业成本2%以内。",149,53,53,0,0,4,9,16,18,6,24,0.4528301886792453,3,-21,3.2452830188679247,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0008,688358,祥生医疗,1207116567,8,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6105,5447,3936,3936,17,3936,323,323,彩超探头陶瓷片晶元较黑白超缩减30%至50%，厚度仅0.1至0.2mm、宽度0.06至0.07mm，每片需切割数百个晶元并经十余道工序制成换能器，单个晶元损坏或不一致即会导致报废，且彩超高频探头对频率一致性、带宽一致性、灵敏度等要求更严。发行人通过近200套探头专用工装夹具、声学和工艺新材料、高精密设备、微米级检测、人员培训及先进设计工具提升良率。探头主要原材料采购金额占营业成本4%至9%，生产领用金额占6%至8%，占比较低且相对平稳；彩超主机单台标配1至2把探头、选配0至5把，彩超探头销量与主机销量配比约2.35至3.21。主要原材料价格整体下降，电子元器件单价逐年下降，原材料单价变动±1%、±3%对毛利率影响约0.32%至1.04%。,162,49,49,0,0,6,10,14,15,4,19,0.3877551020408163,4,-15,3.020408163265306,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0009,688358,祥生医疗,1207116567,9,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5679,5103,3558,3558,17,3558,332,332,发行人水电消耗金额占主营业务成本较低，2017年用水量异常系水箱老旧漏水所致。报告期前五大供应商采购占比约31.33%至35.85%，第一大供应商英捷迅占比18.14%至21.15%，主要提供进口电子元器件代理进口服务；剔除英捷迅后采购较分散，原材料约6500种规格、供应商400多家。2018年英捷迅代理报关前五大供应商合计占发行人采购总额15.25%，展开后前五大供应商集中度与同行业不存在明显差异。主要供应商合作年限较长，采购内容与主营业务相符，发行人及关联方与主要供应商不存在关联关系。外协加工涉及PCBA板、线缆、悬臂等非核心工序，前五大外协厂商采购额占外协采购总额由2016年96.38%降至2019年上半年77.22%，不存在单一外协供应商重大依赖。,166,43,43,0,0,6,8,13,13,3,16,0.3720930232558139,3,-13,2.9767441860465116,,glm4_dewrap_join_full543_20260705
688358_1207116567_glm4_dewrap_join_chunk_0010,688358,祥生医疗,1207116567,10,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5552,4799,3649,3649,17,3649,286,286,"报告期内，发行人向主要供应商采购的集成电路、液晶屏、结构件、探头转接板、线缆等平均价格相对稳定，且均处于供应商向第三方销售价格区间，采购价格公允。报告期末，祥生医疗固定资产账面原值5,886.54万元、账面净值2,048.32万元，其中机器设备净值1,034.07万元；主要机器设备包括295套模具、15台超声诊断仪、划片机、切割机、等离子清洗机、声学性能测试设备、磁控溅射镀膜设备等。截至招股说明书签署日，公司拥有两处自有房产、三宗土地，部分老地块已签署收储合同并以长江南路以东、周泾浜以北43,982.40平方米新土地置换；发行人境内外注册商标共60项，均为原始取得。",143,39,39,0,0,5,10,13,9,2,11,0.282051282051282,3,-8,2.8205128205128207,,glm4_dewrap_join_full543_20260705
