custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688360_1207863559_glm4_dewrap_join_chunk_0001,688360,德马科技,1207863559,1,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6069,5810,3498,3498,22,3498,glm4_dewrap_join_full543_20260705,305,306,公司主营自动化物流输送分拣系统、关键设备及其核心部件的研发、设计、制造、销售和服务，是国内领先企业。公司拥有22项发明专利、103项实用新型专利，并主持制定国家标准和行业标准。公司核心用户包括京东、苏宁、亚马逊等知名企业。报告期内，公司主营业务收入按产品类别构成中，系统、关键设备、核心部件占比分别为32.17%、28.06%、36.70%。公司市场占有率位居行业前列，2016-2017年在全国输送及分拣装备销售额中占比分别为6.60%、7.43%。公司提供自动化物流输送分拣系统、箱式输送设备、托盘输送设备、垂直输送设备、交叉带式分拣机、滑块式分拣机及Robot Mini-Load智能机器人拣选系统等产品。,153,62,62,0,12,18,15,10,5,2,7,0.11290322580645161,6,-1,1.7419354838709677,
688360_1207863559_glm4_dewrap_join_chunk_0002,688360,德马科技,1207863559,2,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6506,6148,3985,3985,22,3985,glm4_dewrap_join_full543_20260705,290,290,"发行人生产多种输送分拣关键设备，包括箱式输送设备、托盘输送设备、垂直输送设备、交叉带分拣机等，产品细分种类超过60种，广泛应用于医药、烟草、百货等行业。发行人拥有高速输送动态间距控制技术、交叉带弯道高速输送技术等11项核心技术，拥有40多项专利。报告期内，关键设备业务收入占比逐年提升，2019年达22,067.98万元，毛利率在22.76%至42.44%之间，交叉带分拣机毛利率最高。发行人还生产输送辊筒、智能驱动单元等核心部件，辊筒年产量超过500万支，拥有轻旋转阻力技术、电动辊筒托盘输送技术等5项核心技术，拥有10多项专利。核心部件、关键设备、系统业务形成上下游配套关系。",145,62,62,0,0,12,15,18,14,3,17,0.27419354838709675,6,-11,2.693548387096774,
688360_1207863559_glm4_dewrap_join_chunk_0003,688360,德马科技,1207863559,3,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6643,6330,3943,3943,22,3943,glm4_dewrap_join_full543_20260705,223,223,公司主要软件产品包括WMS、WCS、分拣控制系统软件及数字化运维云软件，配套系统销售，实现计划制定、控制调度等功能；数字化运维云处于导入期，作为增值软件赠送。公司拥有PLC工业控制软件，定制开发并嵌入关键设备。公司拥有多项专利，如一种整体式转向轮分拣机、一种搬运车的自动导航方法等。公司产品具备智能化特点，如输送分拣智能化、调度智能化、远程诊断及维护智能化，通过红外激光识别技术、RFID射频识别技术、基于机器视觉的图像识别技术实现包裹信息识别。,112,54,54,0,10,15,12,8,6,3,9,0.16666666666666666,5,-4,1.8888888888888888,
688360_1207863559_glm4_dewrap_join_chunk_0004,688360,德马科技,1207863559,4,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6876,6650,3952,3952,22,3952,glm4_dewrap_join_full543_20260705,223,223,公司的输送分拣装备在120米/分钟输送速度、180米/分钟分拣速度下稳定运行，速度指标与国际领先企业齐平，运行噪音处于国际先进水平。公司通过WMS和WCS软件实现包裹分流与合流，满足高速吞吐需求。公司的高速道岔转撤技术、中置高速切换衔接技术等实现高效分拣。公司采用直销模式，根据客户定制化需求进行设计、制造、销售和服务。公司实行项目管理制，以销定产，根据客户需求进行设计、制造和销售。公司将部分机械加工及表面处理等非核心工序交由外协厂商加工处理。,112,48,48,0,5,12,15,10,5,1,6,0.125,6,0,2.0208333333333335,
688360_1207863559_glm4_dewrap_join_chunk_0005,688360,德马科技,1207863559,5,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6184,5659,3988,3988,22,3988,glm4_dewrap_join_full543_20260705,229,229,公司外协的电镀、抛光业务门槛较低，外协供应商市场竞争激烈且可替代性强，单个外协供应商采购量占公司外协总采购量的比例较低，不存在对外协厂商的严重依赖。公司外协加工交易价格主要依据加工材料的单位重量或加工时间计算，基本采用当地通行价格，交易价格具有公允性。报告期内，公司外协加工占当期营业成本总额的比例范围为1.5%-2%，符合行业惯例。公司主要依靠自身的生产工艺和机器设备完成产品制造，外协加工发生额占采购总额的比重较低，且外协加工工序均为技术门槛较低的环节。,115,60,60,0,15,20,10,8,5,2,7,0.11666666666666667,6,-1,1.5666666666666667,
688360_1207863559_glm4_dewrap_join_chunk_0006,688360,德马科技,1207863559,6,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7029,6710,3996,3996,22,3996,glm4_dewrap_join_full543_20260705,310,310,公司提供物流输送分拣系统的售后维保服务，质保期内免费，质保期外有偿。报告期内售后维保收入及成本逐年增长，2019年分别为171.06万元和112.40万元。公司采用全产业链经营模式，提供从核心部件到系统集成的完整解决方案，与同行业公司合作竞争。公司开发了i-select智选系统用于快速选型和报价，并利用PLM和MES系统实现生产数字化管理。公司开发了数字化运维云平台用于售后运维。报告期内环保投入逐年增加，2019年为21.96万元，主要用于污水处理费和危废处置费。公司金属边角料销售金额较小，2019年废料、边角料销售收入占营业收入比例仅为0.28%。公司所处行业为制造业中的通用设备制造业，并属于高端装备制造产业。,155,62,62,0,24,18,10,6,3,1,4,0.06451612903225806,6,2,1.1774193548387097,
688360_1207863559_glm4_dewrap_join_chunk_0007,688360,德马科技,1207863559,7,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7361,7066,3984,3984,22,3984,glm4_dewrap_join_full543_20260705,280,280,我国物流装备行业具备战略新兴产业特征，保持快速发展趋势。公司产品广泛应用于电子商务、快递物流、服装、医药、烟草、新零售、智能制造等多个重要领域。电子商务的高速发展对物流装备行业产生重要促进作用，促使物流产业发生重构，对物流装备的运行效率、准确率、稳定性、在线率、处理能力提出了较高要求。快递行业的快速增长也促进了物流装备行业的发展，大型高效物流分拣中心成为提高作业效率和准确性的必要选择。新零售业态的发展推动了对物流装备的需求，促进物流装备行业的发展。智能制造的厂内物流将实现智能化，采购、运输、仓储、包装、装卸搬运、流通、配送等环节将大量应用自动化物流装备。,140,62,62,0,12,28,10,8,3,1,4,0.06451612903225806,6,2,1.435483870967742,
688360_1207863559_glm4_dewrap_join_chunk_0008,688360,德马科技,1207863559,8,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6779,6432,3959,3959,22,3959,glm4_dewrap_join_full543_20260705,266,266,公司是拥有自主研发的“从核心软硬件到系统集成”技术链、产品线覆盖自动化物流输送分拣装备全产业链的科技创新企业。公司产品主要应用于流通端领域，服务于京东、苏宁、亚马逊、华为等行业标杆企业。公司拥有18项核心技术、143项专利技术（其中授权发明专利22项）、26项软件著作权。公司主持制定了1项国家标准、1项行业标准、2项浙江制造标准。公司被评为“物流技术装备推荐品牌”、“服装物流行业优秀技术装备供应商”等多项荣誉。公司拥有自主研发的“从核心软硬件到系统集成”的完整技术链条，输送分拣技术、驱动技术两大类关键核心技术处于国际先进水平。,133,54,54,0,5,15,12,10,10,2,12,0.2222222222222222,6,-6,2.2037037037037037,
688360_1207863559_glm4_dewrap_join_chunk_0009,688360,德马科技,1207863559,9,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7577,7347,3979,3979,22,3979,glm4_dewrap_join_full543_20260705,249,249,"发行人是国内较早从事物流输送分拣关键设备研发制造的公司之一，拥有机械设计、电气控制、软件集成等多领域研发团队，具备大规模制造能力。公司为京东、菜鸟等客户完成超过1,000个系统集成项目，并拥有169名研发人员，占员工总数的18.39%。公司已在罗马尼亚、澳大利亚设立分支机构，2019年海外销售占主营业务收入21.24%。公司主要客户包括京东、苏宁、亚马逊、顺丰、华为等标杆企业。报告期内公司实现海外销售分别为7,003.76万元、11,796.55万元和16,701.06万元，销售金额持续提高。",125,62,62,0,10,25,12,8,5,2,7,0.11290322580645161,5,-2,1.6612903225806452,
688360_1207863559_glm4_dewrap_join_chunk_0010,688360,德马科技,1207863559,10,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6724,6370,3978,3978,22,3978,glm4_dewrap_join_full543_20260705,243,243,公司2017年输送分拣装备业务收入6.03亿元，占国内市场份额7.43%，是国内重要的输送分拣装备厂商之一。公司产销率为100%，2019年产能利用率达108.80%。公司物流输送分拣系统客户包括京东、苏宁、亚马逊、顺丰等行业标杆企业，关键设备客户包括今天国际、达特集成等知名物流系统集成商。报告期内，公司输送分拣系统业务前五大客户为京东、菜鸟、唯品会等，合计贡献收入占比超过60%。公司拥有专利143项，其中发明专利22项，软件著作权26项，研发人员169人，占员工总数18.39%。,122,54,54,0,12,15,10,8,6,3,9,0.16666666666666666,6,-3,1.8148148148148149,
688360_1207863559_glm4_dewrap_join_chunk_0011,688360,德马科技,1207863559,11,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6237,5746,3939,3939,22,3939,glm4_dewrap_join_full543_20260705,129,129,发行人系统业务收入确认需安装调试并验收，关键设备业务直接销售或用于系统项目。报告期内，前五大客户销售占比57.74%-67.21%，不存在关联关系或过度依赖。系统业务单价波动受项目规模影响，500万以上项目单价较高。关键设备业务产品单价因定制化需求差异较大。,65,62,62,0,42,10,5,3,1,1,2,0.03225806451612903,4,2,0.6129032258064516,
688360_1207863559_glm4_dewrap_join_chunk_0012,688360,德马科技,1207863559,12,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5913,5242,3836,3836,22,3836,glm4_dewrap_join_full543_20260705,215,215,报告期内，公司箱式输送设备、托盘输送机设备和垂直输送机设备销售单价波动较大，主要受不同单价区间产品销售占比影响。输送辊筒单价保持增长趋势，主要受产品规格参数差异和原材料价格影响。智能驱动单元单价呈现波动，主要受规格参数和原材料价格影响。公司关键设备规格约有1万余种，各规格的尺寸、性能参数均有差异，造成平均价格在年度间的波动。公司辊筒产品单价较国外同行业公司英特诺低，较国内其他同行业公司略高，主要是公司产品质量较好，性价比较高。,108,62,62,0,15,20,10,8,7,2,9,0.14516129032258066,5,-4,1.6451612903225807,
688360_1207863559_glm4_dewrap_join_chunk_0013,688360,德马科技,1207863559,13,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5886,5334,3827,3827,22,3827,glm4_dewrap_join_full543_20260705,252,252,"报告期内，发行人主要原材料采购包括零部件、金属材料、单机等，其中零部件采购金额占比最高，达34.49%-36.35%；金属材料占比30.36%-30.36%；单机占比11.85%-13.96%。主要原材料采购金额占比较为稳定。电机、皮带机等单机价格波动较大，2019年电机均价1,744.54元/套，皮带机均价19,586.48元/套。发行人前五大供应商采购金额占采购总额比例分别为23.15%、18.33%和22.66%，不存在向单一供应商过度依赖的情况。前五大供应商与发行人及其关联方不存在关联关系。",126,54,54,0,12,18,12,8,3,1,4,0.07407407407407407,5,1,1.537037037037037,
688360_1207863559_glm4_dewrap_join_chunk_0014,688360,德马科技,1207863559,14,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5756,5008,3757,3757,22,3757,glm4_dewrap_join_full543_20260705,203,203,"发行人主要采购控制柜及柜内附件等电器元件，供应商包括杭州海控电气科技、浙江中研自动化成套技术等，采购金额占比较高。发行人主要固定资产包括房屋及建筑物、专用设备等，账面价值合计1.17亿元，成新率平均为63.39%。主要生产设备包括冷弯成型生产线、环形交叉带分拣机等，账面净值合计1,538.32万元。发行人拥有土地使用权、商标、专利等无形资产，其中发明专利22项、实用新型专利103项、外观设计专利18项。",102,54,54,0,10,12,8,12,10,2,12,0.2222222222222222,5,-7,2.111111111111111,
688360_1207863559_glm4_dewrap_join_chunk_0015,688360,德马科技,1207863559,15,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4855,4199,3203,3203,22,3203,glm4_dewrap_join_full543_20260705,163,163,发行人拥有多项实用新型专利，包括输送机传感器支架、垂直输送机载荷板、外框固定装置、上货检测架、立柱横梁连接结构、可调节桁架、移载机用顶升机、窄带分拣机、锁止输送链、机械式宽度检测单元、配重导向组件、托盘车轮阻挡装置安装机构等。这些专利覆盖了物流输送、分拣、搬运等多个领域，体现了发行人在物流自动化设备方面的技术积累和创新能力。,82,101,101,0,0,0,0,0,101,0,101,1.0,3,-98,4.0,
688360_1207863559_glm4_dewrap_join_chunk_0016,688360,德马科技,1207863559,16,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6080,5245,3991,3991,22,3991,glm4_dewrap_join_full543_20260705,220,220,公司拥有多项实用新型专利和外观设计专利，包括装车机悬挂机构、带式分拣装置、分拣机传动链条等实用新型专利，以及垂直输送机立柱、输送机支架型材、箱式输送机机架等外观设计专利。公司还拥有20项正在申请的发明专利，涉及物流分拣单元、转动分拣集成结构、高速转向轮式分拣系统等技术领域。此外，公司拥有26项软件著作权，包括水平移动式立体货架管理控制系统、自动化立体仓库管理系统、码垛工业机器人系统软件等。公司所从事的业务不涉及特许经营，不存在产权纠纷。,110,18,54,1,0,0,0,0,18,0,18,1.0,4,-14,4.0,
688360_1207863559_glm4_dewrap_join_chunk_0017,688360,德马科技,1207863559,17,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6568,6286,3996,3996,22,3996,glm4_dewrap_join_full543_20260705,248,248,公司是国内较早专注于物流输送分拣装备的企业，拥有输送分拣技术和驱动技术两大类核心技术，处于国际先进水平。公司已获授权22项发明专利、103项实用新型专利、18项外观设计专利、26项软件著作权。公司主持制定了数个国家标准、行业标准和浙江制造标准，承担了多项国家、浙江省的重大科研项目。公司核心技术包括输送分拣技术中的动态间距控制技术、高速合流技术、高速道岔转辙技术等，以及驱动技术中的轻旋转阻力技术、辊筒高速运行技术等。公司通过自主研发形成了多项专利和专有技术，实现了设备的高速、高效、低噪音运行。,124,62,62,0,6,12,15,18,8,3,11,0.1774193548387097,5,-6,2.306451612903226,
688360_1207863559_glm4_dewrap_join_chunk_0018,688360,德马科技,1207863559,18,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6481,6142,3986,3986,22,3986,glm4_dewrap_join_full543_20260705,538,538,"公司开发了永磁伺服直驱电机和智能驱动器，通过分布式独立驱动模式，提高设备稳定运行速度，降低噪音5-10分贝，节能3%以上，使用寿命提高1倍以上。公司改进了高速道岔转撤技术和X型分叉导轨中置高速切换衔接技术，集成到第三代高速滑块分拣机中；开发了交叉带模块化平台快速装拆技术等，集成到新一代高速交叉带分拣机中。新一代高速分拣设备分拣效率从第一代的10,000件/小时上升至16,000件/小时，分拣准确率高达99.99%，噪音可控制在65分贝以下。公司突破了系统自动存储、智能排序、高密度存储、货到人、机器人拣选等多项关键技术，并集成为两项核心技术。公司提高了辊筒运行速度至120米/分钟，并提高了高速条件下的运行稳定性，降低了噪音和阻抗。公司改进了轻旋阻力技术和电动辊筒托盘输送技术，并开发了智能高速伺服电辊筒控制技术。公司针对输送分拣系统在不同应用场景，对WMS软件、WCS软件、分拣控制系统软件进行升级、优化。公司拥有的核心技术对产品性能的提升作用显著，例如输送分拣设备的分拣效率可达到8,000件/小时以上，机器人密集存储货到人拣选技术的料箱堆垛系统效率达到220次/小时。公司技术先进性指标数据与同行业可比公司对比，可见公司产品性能和技术先进性指标总体处于国际先进水平。",269,54,54,0,0,0,0,12,18,24,42,0.7777777777777778,6,-36,4.222222222222222,
688360_1207863559_glm4_dewrap_join_chunk_0019,688360,德马科技,1207863559,19,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6720,6336,3909,3909,22,3909,glm4_dewrap_join_full543_20260705,263,263,公司依靠输送分拣技术、驱动技术等核心技术开展生产经营，核心技术收入占营业收入比例超过90%。公司拥有18项核心技术，其中6项已实现产业化应用，包括宽适应性转向轮式分拣技术、智能高速伺服电辊筒控制技术、永磁同步伺服直驱技术、机器人密集存储货到人拣选技术及机器人智能拣选技术、辊筒高速运行技术。公司获得国家知识产权优势企业、浙江省院士专家工作站、博士后科研工作站等多项荣誉，并承担多项重大科研专项，参与制定行业标准。公司研发机构被认定为省级企业技术中心、省级工业设计中心、省级重点企业研究院，拥有多项国家重点新产品和科技进步奖项。,132,62,62,0,10,15,12,10,10,5,15,0.24193548387096775,6,-9,2.161290322580645,
688360_1207863559_glm4_dewrap_join_chunk_0020,688360,德马科技,1207863559,20,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6751,6313,3968,3968,22,3968,glm4_dewrap_join_full543_20260705,206,206,"发行人主要产品包括推块式分拣设备、FC型垂直连续高速分拣输送机、XZJ型先进先出重力式组合货架设备等，2019年合计销售收入82,729.45万元。发行人承担了多项重大科研项目，如基于机器人的服装产业智能制造成套设备研发及应用项目。发行人拥有169名研发人员，核心技术人员包括马贤祥、汤小明、朱敏奇等，他们拥有丰富的物流输送分拣技术研究和应用经验。发行人研发投入占营业收入比例逐年提高，2019年达到5.37%。",103,58,58,0,15,12,10,10,8,3,11,0.1896551724137931,6,-5,1.8793103448275863,
688360_1207863559_glm4_dewrap_join_chunk_0021,688360,德马科技,1207863559,21,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6654,6190,3978,3978,22,3978,glm4_dewrap_join_full543_20260705,288,288,"公司核心技术人员林肇祁负责系统集成的方案规划、工程设计、项目实施和管理，拥有近二十五年的智能物流方案规划经验。公司设有物流技术研究院，下设技术管理部、分拣技术部、输送技术部等10个部门，负责物流装备相关技术的研究开发。公司研发模式包括市场预测、合同评审或技术调研，成立研发项目组进行项目立项、详细设计、产品试制等环节。公司重视人才在创新机制中的核心作用，建立了技术人员的职称评定体系，并成立了物流创新学院。报告期内，公司实现境外收入分别为7,003.76万元、11,796.55万元和16,701.06万元，占当期营业收入的比例分别为11.58%、16.35%和21.24%。",144,62,62,0,12,18,15,10,5,2,7,0.11290322580645161,5,-2,1.7419354838709677,
688360_1207863559_glm4_dewrap_join_chunk_0022,688360,德马科技,1207863559,22,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6181,5771,3383,3383,22,3383,glm4_dewrap_join_full543_20260705,387,393,"公司系统及关键设备业务主要外销亚太地区，核心部件业务外销主要国家包括澳大利亚、荷兰、美国等。2017年度外销主要项目包括澳大利亚托盘线及靠边机项目、中国香港华为深圳项目等。公司外销主要有境内公司签订合同出口销售和境外子公司签订合同境外销售两种模式，2017-2019年境内公司签订合同出口销售金额占比分别为88.19%、89.53%和93.66%。公司境外销售前五大客户包括LG CNS Co., Ltd、VANDERLANDE、WHM EQUIPMENT CO., INC等，2019年度合计占主营业务收入8.89%。公司产品竞争优势在于性价比和本地化服务，竞争劣势在于技术与国际领先仍有差距、品牌影响力较弱。中美贸易摩擦对公司影响较小，2018-2019年对美国输送辊筒销售收入占营业收入比例分别为0.67%和0.80%，贸易摩擦影响金额占营业收入比例分别为0.17%和0.20%。",194,62,62,0,12,15,14,11,8,2,10,0.16129032258064516,6,-4,1.903225806451613,
688312_1207885323_glm4_dewrap_join_chunk_0001,688312,燕麦科技,1207885323,1,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688312_1207885323_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6654,6186,3859,3859,12,3859,glm4_dewrap_join_full543_20260705,234,234,发行人专注于自动化、智能化测试设备的研发与销售，主要产品包括测试治具、自动化测试设备和智能化视觉检测设备，应用于FPC测试领域。发行人已成为多家全球领先FPC企业的供应商，并成为苹果、谷歌等公司的供应商。公司测试治具包含精密机械和电子测试两个核心部分，可实现对FPCA的功能和性能属性测试验证。公司多工序测试设备采用转盘测试技术和视觉对位技术，大幅提高了FPC行业测试效率。公司智能化视觉检测设备采用人工智能算法，可检测FPC和FPCA的表面缺陷，目前有两大系列产品。,117,68,68,0,15,20,18,10,4,1,5,0.07352941176470588,6,1,1.5735294117647058,
