custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688663_1209649781_glm4_dewrap_join_chunk_0001,688663,新风光,1209649781,1,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6870,6466,3973,3973,13,3973,glm4_dewrap_join_full543_20260705,248,248,"公司是专业从事大功率电力电子节能控制技术及相关产品研发、生产、销售的高新技术企业，产品包括高压动态无功补偿装置、高中低压变频器、轨道交通能量回馈装置等，应用于新能源发电、轨道交通、冶金等领域。公司高压动态无功补偿装置与高压变频器产品市场份额均在国内排名前列。报告期内，公司主营业务收入分别为42,598.86万元、52,554.54万元、62,323.50万元和30,520.28万元，收入规模增长较快。公司采用订单生产与备货生产相结合的生产模式，核心流程自主完成，并通过直销和经销模式进行销售。",124,62,62,0,12,18,15,10,5,2,7,0.11290322580645161,5,-2,1.7419354838709677,
688663_1209649781_glm4_dewrap_join_chunk_0002,688663,新风光,1209649781,2,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7146,6791,3990,3990,13,3990,glm4_dewrap_join_full543_20260705,196,196,公司生产废水达标处理，噪声和固体废物符合环保标准。公司主营高压动态无功补偿装置、高压变频器、轨道交通能量回馈装置，属于电气机械和器材制造业，细分行业为新能源领域的电力电子节能控制设备制造。公司产品属于国家支持的节能技术和新能源产业，受益于多项国家政策支持。无功补偿行业以SVG技术为主流，市场增长迅速，公司产品在冶金等行业应用广泛。高压变频器用于调速节能，在电力、矿业、水泥等行业有广泛应用。,98,62,62,0,15,25,12,6,3,1,4,0.06451612903225806,5,1,1.3548387096774193,
688663_1209649781_glm4_dewrap_join_chunk_0003,688663,新风光,1209649781,3,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7089,6783,3991,3991,13,3991,glm4_dewrap_join_full543_20260705,295,295,公司的高压变频器通过调节电机负载转速，改变风量、风压，避免能量浪费，降低设备维护费用与生产噪声。公司的高压变频器具备矢量控制算法和四象限运行等功能，应用于矿井提升机牵引变频、轧机变频传动等高端领域，实现电机复杂的精确调速控制。公司的高压变频器采用IGBT功率单元H桥级联式主拓扑结构，输出波形质量高，谐波含量低，适用于通用行业。公司的高压动态无功补偿装置（SVG）电压等级可达35kV，单机最大容量可达到100MVar，跟踪响应时间小于10ms，整机损耗小于0.8%。公司的轨道交通能量回馈装置可满足直流电压等级0.75kV-3kV，功率可达到6MW，输出电流谐波≤2%，系统效率≥98%。,148,48,48,0,15,12,8,7,5,1,6,0.125,6,0,1.5416666666666667,
688663_1209649781_glm4_dewrap_join_chunk_0004,688663,新风光,1209649781,4,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7575,7280,3993,3993,13,3993,glm4_dewrap_join_full543_20260705,290,290,公司是高压变频器领域知名制造商，拥有“中国电器工业领军品牌”等称号，产品连续多年获评“中国高压变频器市场十大品牌”。公司轨道交通能量回馈装置2014年被科技部列入国家火炬计划项目，2019年国内招标中占比42.78%，市场份额高。公司拥有99名研发人员，拥有135项专利（含27项发明专利）和50项软件著作权，承担国家技术发明二等奖项目。公司是变频调速器国家标准起草单位，参与多项国家及行业标准制定。公司研发的“电磁轴承控制系统”等应用于国家863项目。公司融资渠道单一，经营规模与同行业上市公司相比有待提升。公司面临宏观经济、核心功率器件供应及市场对电能质量问题认识不足等挑战。,145,54,54,0,10,12,8,9,12,3,15,0.2777777777777778,6,-9,2.185185185185185,
688663_1209649781_glm4_dewrap_join_chunk_0005,688663,新风光,1209649781,5,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6232,5730,3918,3918,13,3918,glm4_dewrap_join_full543_20260705,182,182,新风光电气在电力电子节能控制设备领域具有优势，拥有发明专利27项、实用新型92项等核心技术。公司高压SVG、高压变频器、轨道交通能量回馈装置产品技术指标处于行业领先地位。报告期内，公司产能利用率较高，高压动态无功补偿装置和高压变频器产销率接近100%。轨道交通能量回馈装置2019年中标数量77套，市场占比42.78%。公司主要产品按订单生产，具有以销定产的特点。,91,54,54,0,8,15,12,10,6,3,9,0.16666666666666666,5,-4,2.0,
688663_1209649781_glm4_dewrap_join_chunk_0006,688663,新风光,1209649781,6,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6180,5544,3874,3874,13,3874,glm4_dewrap_join_full543_20260705,255,255,公司轨道交通能量回馈装置2019年产量59台，销量29台，产销率低因产品需半年至一年投入运行确认收入，2020年1-6月销量仅1台受疫情影响。主营业务收入主要来自高压SVG、高压变频器和轨道交通能量回馈装置，2017年至2020年1-6月合计占比分别为89.44%、91.94%、91.06%和94.04%。公司以直销模式为主，报告期内直销占比均在93%以上。主要客户包括新能源项目建设企业、大型国企、市政、电网公司等，如正泰集团、中国电力建设集团等。主要原材料包括变压器、功率模块、电容等，采购金额逐年增加。,128,60,60,0,12,15,18,8,5,2,7,0.11666666666666667,6,-1,1.75,
688663_1209649781_glm4_dewrap_join_chunk_0007,688663,新风光,1209649781,7,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6008,5141,3733,3733,13,3733,glm4_dewrap_join_full543_20260705,206,206,"公司报告期前两年第一大供应商北京晶川电子技术发展有限责任公司在2019年下滑至第四位，原因是代理销售的英飞凌功率模块因产线调整供应紧张。公司拥有27项发明专利、92项实用新型专利和16项外观设计专利，其中包括1项国外发明专利。公司固定资产原值10,262.37万元，累计折旧2,406.89万元，固定资产净值7,855.48万元，成新率76.55%。公司拥有土地使用权面积总计122,570平方米，用于工业用途。",103,62,62,0,15,20,10,8,7,2,9,0.14516129032258066,5,-4,1.6451612903225807,
688663_1209649781_glm4_dewrap_join_chunk_0008,688663,新风光,1209649781,8,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6489,5356,3998,3998,13,3998,glm4_dewrap_join_full543_20260705,173,173,新风光拥有大量自主专利技术，包括高压变频器机械旁路、大功率二极管箝位式三电平单元结构、矿用防爆SVG整机结构等发明专利，以及动态无功补偿机柜、控制柜、功率单元等外观设计专利。公司还拥有9个注册商标和50项软件著作权，涵盖高压SVG水冷系统触摸屏软件、高压储能变流器单元FPGA软件、RMS远程监控系统软件等。这些自主知识产权权属清晰，不存在纠纷。,87,78,78,0,0,0,0,0,78,0,78,1.0,6,-72,4.0,
688663_1209649781_glm4_dewrap_join_chunk_0009,688663,新风光,1209649781,9,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6464,5479,3984,3984,13,3984,glm4_dewrap_join_full543_20260705,257,257,新风光电子科技股份有限公司拥有135项专利授权（其中发明专利27项）和50项计算机软件著作权，具备完全自主知识产权。公司获得高新技术企业认证，并拥有方圆标志质量管理体系认证、环境管理体系认证、职业健康安全管理体系认证等多项资质。公司主持或参与制定了多项国家标准与行业标准，包括GB/T12668系列标准、DL/T994-2006等。公司研发平台包括国家发改委新能源与高效节能研究中心、山东省院士工作站等省级科技创新平台。公司产品涵盖高压变频器、低压变频器、动态无功补偿装置等，广泛应用于轨道交通、冶金、电力等领域。,129,82,82,0,0,0,0,50,32,0,32,0.3902439024390244,5,-27,3.3902439024390243,
688663_1209649781_glm4_dewrap_join_chunk_0010,688663,新风光,1209649781,10,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6538,6039,3978,3978,13,3978,glm4_dewrap_join_full543_20260705,448,448,公司获得多项国家级科技奖项，参与国家重大科研项目，并主导或参与多项国家及行业标准制定。公司核心技术涵盖高压动态无功补偿装置和高压变频器两大领域，拥有超大规模H桥功率单元级联控制、大数据监控和模块化冗余、基于环形光纤技术的多机并联智能运行、电网自适应高性能补偿、SVG强环境适应性等关键技术，在35kV超大规模H桥级联控制技术方面，公司能控制210个H桥，远超行业普遍的126个，并采用成本更低的1700V功率模块；在模块化冗余技术方面，可实现4个单元冗余，优于行业普遍的2个；在多机并联智能运行技术方面，采用环形光纤架构，无需额外控制器，容错能力更强；在电网自适应高性能补偿技术方面，具备纯实物高低电压穿越测试能力，优于行业普遍的半实物仿真；在SVG强环境适应性技术方面，通过全密封、水冷、油冷等方式，实现IP65防护等级，行业领先。公司高压变频器核心技术包括矢量控制、振荡抑制、多机主从控制、快速飞车启动等技术，在低频启动性能、转矩响应速度、电机振动抑制、电流不平衡度控制等方面均优于行业水平。,224,12,62,1,0,0,0,0,12,0,12,1.0,5,-7,4.0,
