custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688360_1207863559_glm4_dewrap_join_chunk_0001,688360,德马科技,1207863559,1,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6069,5810,3498,3498,22,3498,259,259,"公司从事自动化物流输送分拣系统、关键设备及核心部件的研发、设计、制造、销售和服务，形成核心部件设计、关键设备制造、软件开发、系统集成的一体化产业链。公司拥有省级企业技术中心、博士后科研工作站等研发平台，研发人员169人，占员工18.39%，拥有发明专利22项、实用新型103项、外观18项、软件著作权26项。2019年主营收入78,643.24万元，其中系统、关键设备、核心部件占比分别为32.17%、28.06%、36.70%；2016-2017年输送及分拣装备收入占全国销售额6.60%、7.43%，位居行业前列。",130,58,58,0,7,12,15,16,6,2,8,0.1379310344827586,3,-5,2.1379310344827585,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0002,688360,德马科技,1207863559,2,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6506,6148,3985,3985,22,3985,262,262,"发行人关键设备覆盖箱式、托盘、垂直输送设备、交叉带和滑块式分拣机、智能机器人拣选系统，最高稳定工作速度分别涉及120米/分钟、24米/分钟、180米/分钟等指标，机器人拣选单台处理节拍小于6秒、效率可达600件/小时。关键设备对应高速输送动态间距控制、交叉带弯道高速输送、高速合流、机器人智能拣选等核心技术及多项专利。2019年关键设备收入22,067.98万元，箱式、托盘、垂直、交叉带分拣机收入占比分别为21.61%、25.67%、6.20%、15.48%；核心部件包括输送辊筒和智能驱动单元，辊筒年产量超过500万支。",131,52,52,0,5,6,13,17,8,3,11,0.2115384615384615,3,-8,2.5,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0003,688360,德马科技,1207863559,3,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6643,6330,3943,3943,22,3943,241,241,公司软件产品包括WMS、WCS、分拣控制系统、“数字化运维云”和PLC工业控制软件，前三类通常与系统捆绑销售，不单独计价，“数字化运维云”处于导入期并作为增值软件赠送，PLC软件嵌入关键设备使用。WCS、WMS、分拣控制系统分别登记软件著作权2017SR627826、2017SR498950、2017SR095573。公司主要产品应用大量专利，输送分拣系统具备输送分拣、调度、远程诊断及维护智能化，可通过传感器、WMS/WCS和分拣控制软件实时跟踪包裹位置、状态、重量及身份信息。,121,38,38,0,4,8,12,8,5,1,6,0.1578947368421052,3,-3,2.1315789473684212,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0004,688360,德马科技,1207863559,4,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6876,6650,3952,3952,22,3952,219,219,公司输送分拣装备可在120米/分钟输送速度、180米/分钟分拣速度下稳定运行，速度指标与范德兰德、英特诺相似产品齐平，噪音指标处于国际先进水平。其核心技术覆盖包裹信息识别、同步跟踪、高速分流合流和上包分拣，高速道岔转撤、中置高速切换、多席位协同供包、智能高速伺服电辊筒控制等技术支撑毫秒级响应、精准控制和远程维护。公司系统及关键设备采用直销、项目管理和以销定产模式，项目从主要设备发出到确认收入一般间隔3-12个月，质保期通常为1-3年。,110,64,64,0,3,8,17,25,8,3,11,0.171875,3,-8,2.5625,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0005,688360,德马科技,1207863559,5,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6184,5659,3988,3988,22,3988,263,263,公司外协主要为电镀、抛光、镀铬和部分机械加工等非核心工序，外协供应商集中在湖州周边且不存在关联关系；2019年前五大外协厂商交易额合计841.38万元，2018年、2017年分别为848.02万元、789.66万元。核心部件外协工序年均单价波动较小，2019年镀锌1.18元/公斤、抛光0.15元/平方分米、镀铬2.47元/平方分米。报告期外协加工总额占营业成本比例为1.53%、1.89%、2.07%，处于可比公司0.5%-8%的区间内；公司采购采用以产定购，售后维保包括设备、电机、传感器、PLC、变频器和电控柜检查维护。,132,61,61,0,6,11,18,18,6,2,8,0.1311475409836065,3,-5,2.2131147540983607,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0006,688360,德马科技,1207863559,6,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7029,6710,3996,3996,22,3996,229,229,报告期内，公司主营自动化物流输送分拣系统、关键设备及核心部件，业务、产品和经营模式未发生重大变化；售后维保收入分别为100.82万元、169.43万元、171.06万元。公司覆盖核心部件、关键设备、系统等装备产业链，系统客户包括京东、苏宁、唯品会、菜鸟，关键设备客户包括今天国际、中集天达等，核心部件客户包括范德兰德等。公司在设计端使用i-select智选系统生成配置清单和报价，在制造端通过PLM、MES实现数字化生产，并开发数字化运维云保障系统稳定运行。,115,58,58,0,7,25,8,10,7,1,8,0.1379310344827586,3,-5,1.793103448275862,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0007,688360,德马科技,1207863559,7,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7361,7066,3984,3984,22,3984,130,130,本块主要为物流装备行业政策、技术趋势和下游需求背景，发行人绑定信息较少。可保留的核心事实是：公司产品应用于电子商务、快递物流、服装、医药、烟草、新零售、智能制造等领域，并称其研发、设计、制造、销售的物流装备和客户覆盖物流产业链的工厂端、流通端、消费者端等节点。,65,54,54,0,5,43,3,2,1,0,1,0.0185185185185185,2,1,1.0925925925925926,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0008,688360,德马科技,1207863559,8,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6779,6432,3959,3959,22,3959,282,282,公司全面布局输送分拣技术、驱动技术，拥有自主研发的从核心软硬件到系统集成技术链，产品线覆盖自动化物流输送分拣装备全产业链。报告期内，公司为华为、新秀丽等制造厂商提供厂内物流关键设备及解决方案，产品在流通端覆盖电商、服装、医药、快递、烟草、零售等行业，核心用户包括京东、苏宁、亚马逊、顺丰、唯品会、菜鸟、安踏、九州通等，并服务范德兰德、大福集团等集成商和装备制造商。公司开发数字化运维云，通过物联网与人工智能监控装备状态、生成维护计划并支持远程在线维护。公司拥有18项核心技术、143项专利、26项软件著作权，并主持制定1项国家标准、1项行业标准和2项浙江制造标准。,141,43,43,0,2,16,6,8,8,3,11,0.2558139534883721,4,-7,2.302325581395349,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0009,688360,德马科技,1207863559,9,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7577,7347,3979,3979,22,3979,291,291,"发行人是国内较早从事物流输送分拣关键设备及核心部件研发、设计、制造的公司之一，具备关键设备和核心部件的大规模制造能力，并已完成超过1,000个系统集成项目。公司被认定为省级重点企业研究院，拥有浙江领军型创新团队；截至报告期末，研发人员169人，占员工人数18.39%。公司已在罗马尼亚、澳大利亚等地设立分支机构，积累超过150个海外客户，报告期内海外销售分别为7,003.76万元、11,796.55万元和16,701.06万元，2019年度海外销售占主营业务收入21.24%。公司客户包括京东、苏宁、亚马逊、顺丰、菜鸟、盒马鲜生、华为、JNE、LAZADA及范德兰德、大福集团等。",146,66,66,0,1,31,11,12,8,3,11,0.1666666666666666,4,-7,2.060606060606061,,glm4_dewrap_join_full543_20260705
688360_1207863559_glm4_dewrap_join_chunk_0010,688360,德马科技,1207863559,10,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688360_1207863559_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6724,6370,3978,3978,22,3978,332,332,2017年我国输送及分拣装备销售额为81.13亿元，发行人输送分拣装备收入6.03亿元，市场份额7.43%，高于今天国际7.03%、昆明昆船4.92%、东杰智能3.12%，为国内重要输送分拣装备厂商之一。公司产品结构覆盖核心部件、关键设备和系统集成解决方案，境外可比公司英特诺在产品结构上与公司较为类似。技术实力方面，截至报告期末，公司拥有143项专利，其中发明专利22项，软件著作权26项，研发人员169人，占员工总数18.39%。2018年公司营业收入7.22亿元、员工844人、净利率8.04%、净资产收益率23.27%、人均创利6.88万元；公司以销定产，产销率100%，2017-2019年产能利用率分别为107.60%、107.54%、108.80%。,166,58,58,0,2,20,8,12,12,4,16,0.2758620689655172,4,-12,2.413793103448276,,glm4_dewrap_join_full543_20260705
