custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688456_1209371603_glm4_dewrap_join_chunk_0001,688456,有研粉材,1209371603,1,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6676,6274,3996,3996,15,3996,230,230,发行人长期从事先进有色金属粉体材料设计、研发、生产和销售，主要产品为铜基金属粉体材料、微电子锡基焊粉材料和3D打印粉体材料。发行人建有多个研发创新平台及博士后科研工作站，铜基金属粉体材料国内市占率约35%、2019年销量约2.35万吨，微电子锡基焊粉材料国内市占率15%以上，均排名国内第一。截至签署日，发行人拥有授权专利123项，其中发明专利99项，并参与国家标准8项、行业标准12项；报告期主营收入以铜基金属粉体材料为主，2020年1-6月占65.16%。,115,86,86,0,12,7,18,28,17,4,21,0.2441860465116279,3,-18,2.5,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0002,688456,有研粉材,1209371603,2,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6704,6221,3915,3915,15,3915,238,238,发行人电解铜、雾化铜基、微电子锡基焊粉和3D打印粉体材料生产流程均包含配料或熔化、雾化或电解、分级筛分、检验、包装入库等环节，相关核心技术为自主研发。报告期内主要污染物排放达标且未发生重大环保事故，但怀柔雁栖南四街12号部分生产线存在环评及环保验收手续瑕疵，获批产能8500吨，而本部实际产能约1.4万吨、2019年实际产量约1.2万吨。相关生产线已于2020年10月底前搬迁或关停，怀柔区生态环境局确认2017年以来未超标排放且无环保重大违法违规，有研集团承诺承担相应责任。,119,103,103,0,31,34,13,12,11,2,13,0.1262135922330097,3,-10,1.4563106796116505,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0003,688456,有研粉材,1209371603,3,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6869,6552,3970,3970,15,3970,225,225,发行人已掌握球形金属粉体材料、高品质电解铜粉绿色制备、无铅环保微电子焊粉、扩散/复合粉体均匀化、超细金属粉体、3D打印粉体及粉末冶金中空凸轮轴等核心技术，多项达到国际先进或国际领先水平。其核心技术已对应铜基金属粉体材料、微电子锡基焊粉材料、3D打印粉体材料和中空凸轮轴等产品，其中多项产品已批量生产。发行人铜基金属粉体材料国内市占率约35%、2019年销量约2.35万吨，排名国内第一、全球第二；微电子锡基焊粉材料国内市占率15%以上，排名国内第一。,113,88,88,0,10,42,13,11,10,2,12,0.1363636363636363,3,-9,1.7159090909090908,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0004,688456,有研粉材,1209371603,4,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6618,6173,3979,3979,15,3979,248,248,发行人在铜基金属粉体材料和微电子锡基焊粉材料领域均处国内领先地位，铜基金属粉体材料国内市占率约35%、2019年销量约2.35万吨，微电子锡基焊粉材料国内市占率15%以上。发行人拥有授权专利123项、发明专利99项，参与国家标准8项、行业标准12项，承担或参与国家级科研项目11项、省部级项目21项，并获省部级以上科技奖励15项。其客户包括辉门集团、赫格纳斯集团、东睦股份、博深股份、天宜上佳、确信爱法、铟泰科技等，并在北京、重庆、安徽、山东、英国、泰国布局产业基地，产品销往30多个国家和地区。,124,101,101,0,6,20,26,21,22,6,28,0.2772277227722772,3,-25,2.504950495049505,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0005,688456,有研粉材,1209371603,5,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6749,6241,3960,3960,15,3960,143,143,本段主要为铜基粉体材料和微电子锡基焊粉材料下游行业背景，披露粉末冶金、超硬工具、高铁闸片、半导体封装、消费电子、通信设备和可穿戴设备等需求情况。与发行人直接相关的信息是其铜基粉体材料用于粉末冶金、超硬工具和高铁闸片等领域，微电子锡基焊粉材料用于半导体封装、电子元器件装配等电子制造环节。,72,83,83,0,8,58,11,5,1,0,1,0.0120481927710843,2,1,1.1927710843373494,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0006,688456,有研粉材,1209371603,6,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6691,6300,3983,3983,15,3983,302,302,"发行人2019年业绩下滑主要受粉末冶金零部件、超硬工具需求下降影响，2020年上半年收入又受疫情及英国Makin客户、供应商恢复延迟影响；截至2020年12月31日在手订单17,895.23万元，较2019年底8,997.97万元明显提升。发行人为国内铜基金属粉体材料龙头，FTD-7产品松比0.7-1.2g/cm3与德国GGP相当、氧含量＜0.18%优于其＜0.35%，国内市占率约35%、排名第一，2019年总销量约2.35万吨、全球第二。发行人微电子锡基焊粉国内市占率15%以上、排名第一，SnAg3.0Cu0.5-T4产品部分杂质元素更低、20-38μm粒度占比100%，优于法国意普斯同类产品。",151,88,88,0,6,28,13,19,17,5,22,0.25,3,-19,2.3181818181818183,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0007,688456,有研粉材,1209371603,7,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5817,5162,3758,3758,15,3758,339,339,"报告期内发行人铜基金属粉体材料和微电子锡基焊粉材料采取以销定产模式，产能利用率与销量、收入趋势一致，产销率在91%以上；2020年上半年受疫情影响有所下降，3D打印粉体材料仍处市场推广阶段、产销波动较大。发行人主要客户包括辉门集团、赫格纳斯、东睦股份、博深股份、天宜上佳、神奇电碳及确信爱法、铟泰科技等，2017年至2020年上半年向前五大客户销售占比分别为15.50%、15.25%、16.34%和17.06%，无单一客户超过50%。公司主要原材料为铜、锡、银，采购金额占比约88%-90%，前五大供应商采购占比65.11%-68.73%，无单一供应商超过50%；截至2020年6月30日固定资产净值19,080.14万元，境内已取证房屋13处、面积68,640.46平方米。",170,76,76,0,9,6,12,18,26,5,31,0.4078947368421052,3,-28,2.8026315789473686,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0008,688456,有研粉材,1209371603,8,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6204,5503,3972,3972,15,3972,268,268,"发行人及子公司境内已取得产权证书房屋合计68,640.46平方米，另有有研合肥“液氨”房屋93.30平方米正在办理产权证书，少量自有未办证房产合计2,028.35平方米，主要为辅助性用房。北京市怀柔区政府及重庆相关主管部门已就部分未办证房产出具不构成重大违法或无处罚记录的确认文件，有研集团承诺承担相关责任并补偿损失。发行人境内租赁房产包括办公、宿舍及生产经营用房，其中有研重冶租赁重庆机电19,778.48平方米房屋，部分未取证面积2,491.47平方米；发行人及子公司境内拥有4宗国有建设用地使用权，合计142,756.17平方米。",134,83,83,0,12,18,22,21,9,1,10,0.1204819277108433,3,-7,2.0,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0009,688456,有研粉材,1209371603,9,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6403,5870,3992,3992,15,3992,291,291,"截至招股说明书签署日，发行人及子公司自有、共有专利123项，其中发明专利99项、实用新型24项，均与主营业务密切相关；拥有多项注册商标，并有3项商标因近似商标转让限制改由有研集团长期排他许可使用。被许可商标主要用于媒体宣传、产品包装和日常办公，许可费按每件1,500元/年收取，合同约定2020年2月28日至2030年2月27日并自动续期十年，有研集团承诺长期续签并在条件允许时配合转让。发行人及子公司已取得外贸、海关、排污、取水等生产经营资质；北京怀柔部分土地和房产被纳入怀柔科学城区域资源整理，涉及土地使用权39,584.16平方米，政府确认划拨地使用不构成重大违法且不会处罚。",146,99,99,0,14,23,27,20,12,3,15,0.1515151515151515,3,-12,2.0202020202020203,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0010,688456,有研粉材,1209371603,10,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6284,5844,3976,3976,15,3976,376,376,"发行人被收回整理土地上已取证房屋4,627.81平方米、未取证房屋20,383.70平方米，相关未取证房屋已于2020年12月移交长城伟业，未对持续经营构成重大影响。剔除被收回整理房产后，发行人及子公司无证房产合计4,613.12平方米，占境内房产合计面积4.73%；有研重冶租赁无证房产产生的收入、毛利和营业利润占比均不超过3%，其他自建无证房产多为附属房产。发行人主要资产不存在纠纷或潜在纠纷，无特许经营权或特殊经营许可。公司掌握7项与有色金属粉体材料制备和应用相关的核心技术且均形成专利，其中球形金属粉体材料制备技术获2017年国家科技进步二等奖，锡焊粉≤45μm球形微粉出粉率达95%以上，316L不锈钢粉＜25μm出粉率达74%；高品质电解铜粉绿色制备技术可实现低松比、超低松比铜粉工业化生产，相关项目获2016年中国有色金属工业科学技术奖。",188,78,78,0,6,10,13,22,19,8,27,0.3461538461538461,4,-23,2.7948717948717947,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0011,688456,有研粉材,1209371603,11,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6282,5724,3830,3830,15,3830,235,235,发行人掌握超细金属粉体、3D打印粉体材料和高性能粉末冶金中空凸轮轴等核心制备技术，相关产品已实现规模化生产，部分成果获中国有色金属工业科学技术奖。公司已取得授权发明专利99项，报告期内核心技术业务收入分别为146570.12万元、162521.17万元、156191.27万元和65809.24万元，占营业收入约89%至91%。公司累计获省部级以上科技奖励15项，承担或参与国家级研发项目11项、省部级科技计划项目21项，并参与起草国家标准8项、制定修订行业标准12项。,118,95,95,0,5,12,18,28,25,7,32,0.3368421052631579,3,-29,2.8105263157894735,,glm4_dewrap_join_full543_20260705
688456_1209371603_glm4_dewrap_join_chunk_0012,688456,有研粉材,1209371603,12,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688456_1209371603_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5888,5379,3992,3992,15,3992,208,208,发行人参与起草国家标准8项，参与制定修订行业标准12项，其中牵头起草烧结式粉末冶金中空凸轮轴技术条件、牵头修订电子产品焊接用锡合金粉等标准。截至招股说明书签署日，公司在研项目覆盖微电子锡基焊粉、铜基金属粉体、3D打印粉体及中空凸轮轴等方向，包括超细窄粒度锡基钎料、纳米铜互连、钛合金粉末检验、高品质电解铜粉、车载电子互连材料和超高温高熵合金复合粉体等。部分项目处于试产或样品阶段，承担牵头、子课题牵头或主要研发任务。,104,70,70,0,3,8,17,24,16,2,18,0.2571428571428571,3,-15,2.6857142857142855,,glm4_dewrap_join_full543_20260705
